 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),56834,39340,18833,54287,33100,21273,9537,48567,35956,24049,10611,39869,28857,17352,9055,43582,30948,18465,8789,43707,31311,18863,7353,36703,25429,15247,5584,36350,26773,16418,4594,28849,21188,14012,6078,29286,20246,13333,26702,18906,21562,18208, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),2460,1512,794,3572,2184,1243,414,1612,633,369,278,1470,1186,887,280,2466,2002,1219,612,3035,2135,1055,355,2381,1961,1431,900,1740,1620,1100,600,910,730,480,--,2750,1650,1070,880,710,1235,780, 
 收到的其他与经营活动有关的现金(万元),5535,1012,677,487,41,31,18,82,510,501,30,59,54,40,27,279,9,7,4,237,67,21,10,229,65,34,29,3374,4892,4098,2364,86,273,176,165,247,189,92,207,368,212,54, 
 经营活动现金流入小计(万元),64830,41863,20304,58346,35326,22547,9969,50261,37098,24918,10919,41398,30097,18279,9362,46326,32959,19692,9405,46980,33513,19940,7718,39313,27456,16712,6513,41464,33285,21616,7559,29845,22191,14668,6243,32283,22085,14494,27789,19984,23009,19043, 
 购买商品、接受劳务支付的现金(万元),49648,32634,20197,48704,34576,22248,9720,29863,25154,15053,5754,26250,19694,11768,7355,28972,24361,14706,6178,32705,27842,16304,7013,30149,21214,10831,4683,19889,14823,9428,4318,24699,18131,9790,5507,22036,15596,9822,19258,15441,18566,13956, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),9087,5447,2408,8455,6443,3442,1411,5483,4224,2789,1406,5174,3880,2488,1313,5078,3961,2566,1357,4530,3329,1838,915,4157,3268,1800,838,3383,2382,1422,516,2789,1806,1121,482,1946,1209,887,1594,1003,1387,1057, 
 支付的各项税费(万元),3704,2008,1756,2825,2101,1078,712,1406,983,633,331,1264,870,482,25,1547,1221,808,209,1773,3036,605,91,1690,1264,461,8,2442,1981,904,198,1639,1113,624,349,1363,991,545,1192,798,416,370, 
 支付的其他与经营活动有关的现金(万元),5395,3097,1633,5478,3127,1864,800,4317,2923,2026,1085,3438,2800,1938,1267,3743,2673,1460,673,3866,2626,1741,848,2407,1874,1116,465,2324,1576,807,472,2047,1485,832,359,1139,861,533,1161,1113,756,382, 
 经营活动现金流出小计(万元),67833,43186,25994,65463,46248,28632,12643,41069,33285,20501,8575,36126,27245,16676,9959,39340,32216,19540,8417,42875,36832,20488,8867,38402,27620,14208,5994,28037,20763,12562,5503,31174,22535,12367,6697,26483,18657,11786,23205,18356,21126,15765, 
 经营活动产生的现金流量净额(万元),-3003,-1323,-5690,-7117,-10921,-6085,-2674,9192,3813,4417,2344,5271,2852,1603,-597,6986,743,152,988,4105,-3320,-548,-1149,911,-164,2504,519,13427,12522,9054,2055,-1329,-344,2302,-454,5799,3428,2708,4584,1628,1883,3278, 
 收回投资所收到的现金(万元),--,--,--,600,600,600,--,--,--,--,--,--,--,--,--,--,31020,18470,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),69,33,30,--,--,--,--,--,--,--,--,--,--,--,--,--,376,234,65,--,--,--,--,156,--,--,--,145,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),22,--,--,7523,7427,7281,3318,6674,--,--,--,44,36,36,--,--,--,--,--,15406,17042,5070,--,--,--,--,--,--,--,--,--,16,16,16,--,--,0,0,0,0,196,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),6200,3700,3500,35715,28250,18206,7116,65340,50542,35785,22203,74385,61759,42383,24660,92059,41269,30487,13298,60711,59747,41008,34534,60754,55090,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,1900,1588, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),6291,3733,3530,43838,36277,26087,10434,72013,50542,35785,22203,74429,61796,42419,24660,92059,72665,49192,18343,76117,76789,46078,34534,60910,55090,0,0,145,0,0,0,16,16,16,--,--,0,0,0,0,2096,1588, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3615,3732,883,9967,8409,7518,4322,15275,9546,7520,5951,3805,3498,2720,2497,15846,9774,6891,4076,16672,13113,8937,1361,3875,2410,1783,1034,16001,14601,6393,5309,15295,6045,4164,2307,2148,3423,1408,5425,4895,1737,2649, 
 投资所支付的现金(万元),--,--,--,--,3000,--,--,5100,4800,4800,4800,--,--,--,--,--,36040,23340,13490,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,27286,--,--,--,8197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,199,0, 
 支付的其他与投资活动有关的现金(万元),1500,1500,1500,24200,19500,12000,5000,51072,42072,29743,16243,69679,58179,40053,24838,103679,35218,24872,14190,40742,46415,24539,5752,57309,44124,1018,-37442,37442,25000,30257,--,--,59768,64768,69768,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),5115,5232,2383,61454,30909,19518,9322,79645,56418,42063,26994,73484,61677,42773,27335,119525,81032,55103,31755,62395,59528,33476,7112,61184,46534,2801,-36408,53443,39601,36649,5309,15295,65813,68932,72075,2148,3423,1408,5425,4895,1936,2649, 
 投资活动产生的现金流量净额(万元),1176,-1499,1147,-17616,5367,6569,1112,-7631,-5877,-6277,-4791,944,119,-353,-2675,-27466,-8366,-5912,-13413,13722,17261,12602,27422,-274,8556,-2801,36408,-53298,-39601,-36649,-5309,-15279,-65797,-68915,-72075,-2148,-3423,-1408,-5425,-4895,161,-1061, 
 吸收投资收到的现金(万元),--,--,--,65,67,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79438,78395,78395,78395,--,0,0,0,0,0,205, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,65,67,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得借款收到的现金(万元),12000,10000,7000,23807,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000,6000,6000,--,9500,8647,6647,--,6621,6648,2000,2000,10700,4700,4700,4600,8603,8603,7138,8118,7128,3490,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),388,388,388,51,51,51,51,680,271,184,157,470,422,244,101,889,695,465,251,1534,1180,1012,87,6373,1216,1172,43,1743,--,--,--,214,--,--,--,--,0,0,0,0,0,0, 
 筹资活动现金流入小计(万元),12388,10388,7388,23923,5118,51,51,980,271,184,157,470,422,244,101,889,695,465,251,7534,7180,7012,87,15873,9863,7819,43,8364,6648,2000,2000,90352,83095,83095,82995,8603,8603,7138,8118,7128,3490,2705, 
 偿还债务支付的现金(万元),10491,8490,5490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11550,5550,5550,50,10671,6721,6721,100,5500,5500,5500,2000,11190,8690,6090,6090,8641,8258,6708,5480,5480,2500,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),1111,732,349,2016,1894,1894,--,2368,2368,2368,--,2368,2372,2372,--,2368,2368,2368,--,2595,2488,2488,0,7355,7282,3384,54,4650,4587,4447,72,1695,1670,1589,88,2612,2523,2414,1537,1374,2428,151, 
