 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),82295,53361,24535,94225,71049,47456,21532,66393,51254,51615,60957,62274,38174,27281, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),2341,237,52,1554,1539,765,459,2160,896,1727,1369,755,599,339, 
 收到的其他与经营活动有关的现金(万元),1198,791,517,2259,1457,1044,838,727,309,385,930,758,2481,523, 
 经营活动现金流入小计(万元),85834,54389,25105,98037,74045,49265,22829,69280,52459,53726,63256,63788,41253,28143, 
 购买商品、接受劳务支付的现金(万元),48930,30115,13162,57259,42858,27435,11704,41957,41395,32314,42519,38578,29259,17170, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),18647,13078,4754,18550,14014,10248,3675,15214,13101,9968,8405,5033,3235,1859, 
 支付的各项税费(万元),5648,3914,2238,7085,5122,2894,2123,5311,2469,3348,5283,3675,1990,766, 
 支付的其他与经营活动有关的现金(万元),8055,5109,2448,7983,5409,3008,1392,5406,4773,4396,3419,2793,2437,1168, 
 经营活动现金流出小计(万元),81280,52216,22602,90877,67403,43584,18894,67888,61738,50027,59626,50079,36921,20963, 
 经营活动产生的现金流量净额(万元),4554,2172,2503,7159,6642,5681,3936,1393,-9280,3699,3630,13709,4332,7180, 
 收回投资所收到的现金(万元),188011,110926,46859,157857,112165,79674,31650,53833,57029,51130,113930,--,451,2480, 
 取得投资收益所收到的现金(万元),783,304,140,655,510,380,102,461,664,757,876,--,--,62, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,13,6,6,5,22,1991,16,0,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),660,20,--,--,--,--,--,1336,120,300,1422,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),189454,111249,46999,158525,112681,80060,31757,55652,59803,52203,116229,0,451,2542, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3516,2965,287,7241,6617,6203,215,3690,1243,5647,4449,6327,1073,2703, 
