 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),183306,821699,470140,274296,128561,701233,456168,293093,136421,521920,359301,277752,119269,448160,300485,183696,90228,381137,307978,160843,85207,194438,103547,69289,38198,179785,103250,46984,11055,131409,66843,46708,102138,60339,102367,74205, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,353,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),186,140,646,409,203,33,8,6,--,250,250,206,189,193,348,255,100,381,231,152,152,--,--,--,--,--,--,--,--,--,--,0,0,21,0,0, 
 收到的其他与经营活动有关的现金(万元),4032,19327,22939,14138,6654,16279,35666,16800,9514,10789,9040,2459,681,6189,6347,15071,649,4428,6071,5119,3789,2569,16166,5244,1924,1060,6691,4676,2781,8272,6071,3114,8200,7710,4985,5946, 
 经营活动现金流入小计(万元),187523,841518,493725,288843,135418,717546,491842,309899,145935,532960,368591,280417,120139,454542,307180,199022,90976,385946,314280,166114,89147,197007,119713,74533,40122,180845,109942,51660,13836,139681,72914,49822,110338,68070,107351,80151, 
 购买商品、接受劳务支付的现金(万元),141653,728270,462532,273636,112593,574531,366542,223423,96943,444507,321719,255525,97691,419698,313019,184170,77589,360641,275269,148201,66680,200064,121005,82811,54838,182508,140140,79242,48155,112212,78997,45995,86340,63981,86090,63174, 
 客户贷款及垫款净增加额(万元),--,5100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8975,24785,18671,13169,8585,23594,18729,13839,8766,16543,12373,8631,5452,14255,11346,8300,4903,12468,9187,6635,5365,6451,4557,3165,1906,4567,3256,2261,1226,3327,2091,1356,2407,1714,1779,1592, 
 支付的各项税费(万元),6713,22535,16451,11386,6198,20135,15863,10891,5129,16046,10588,7129,3246,15463,10339,7017,2792,12148,8423,5390,2381,8397,6160,4601,1825,5225,4446,3153,1708,4564,3588,2730,3079,2241,3102,1298, 
 支付的其他与经营活动有关的现金(万元),17721,53581,28218,23267,17845,40513,39688,28280,24053,37259,23537,17313,9607,33860,12578,15325,3908,19257,15562,11350,9919,12556,17658,11707,7119,13767,12798,10799,5728,14418,13964,7425,12052,11235,9744,7344, 
 经营活动现金流出小计(万元),175062,834271,525872,321459,145221,658772,440823,276432,134891,514355,368217,288598,115996,483276,347282,214812,89192,404514,308441,171575,84345,227469,149380,102284,65688,206066,160640,95454,56817,134520,98640,57507,103879,79171,100715,73409, 
 经营活动产生的现金流量净额(万元),12461,7247,-32147,-32616,-9803,58773,51020,33467,11044,18605,374,-8181,4143,-28734,-40102,-15790,1784,-18568,5839,-5461,4802,-30462,-29666,-27750,-25566,-25222,-50698,-43795,-42981,5160,-25726,-7684,6459,-11101,6637,6741, 
 收回投资所收到的现金(万元),--,--,--,--,--,7834,33,--,--,550,500,500,500,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,331,331,150,0,--,540,867, 
 取得投资收益所收到的现金(万元),--,620,620,620,325,272,259,271,--,189,67,60,--,14,14,14,--,12,12,12,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,176,45,21,3,4995,137,103,86,367,335,324,325,54,57,44,24,135,10,10,3,23,5,--,--,--,--,--,--,--,--,0,33,--,0,391, 
 处置子公司及其他营业单位收到的现金净额(万元),--,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,33,493, 
 收到的其他与投资活动有关的现金(万元),--,198,1608,1608,108,4912,1372,1372,--,634,634,634,--,746,746,746,--,1912,1912,1912,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23,1075,2273,2249,436,18014,1801,1746,86,1740,1536,1518,825,813,816,803,24,2059,1940,1935,3,23,5,0,0,0,0,0,0,331,331,150,33,0,573,1751, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1835,8338,4161,2927,2005,12990,7069,4742,1993,11211,7064,6811,3068,8253,5849,3725,2409,23648,11917,9359,6914,17657,7321,4920,2671,8844,6904,4878,1356,6501,6132,3754,7800,4364,2497,4435, 
