 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),522536,1691286,1095029,767349,473185,1322682,936581,584845,489169,1323957,879018,667893,421481,1301347,887164,615259,378030,1285545,861086,650196,413129,936478,685027,460221,256483,834696,594953,360222,786008,371620,678049,660842,501151, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到的税费返还(万元),--,145,--,--,0,96,--,--,74,52,201,26,27,157,229,171,59,12,27,1,--,1675,--,--,--,55,39,39,306,199,109,7,--, 
 收到的其他与经营活动有关的现金(万元),22391,70338,43524,31516,20581,86016,36227,27669,18355,75024,56364,37171,29130,75578,60996,53448,39593,85396,71091,64207,35557,51698,24726,12746,71838,85603,8093,19418,32242,14646,28543,21979,22585, 
 经营活动现金流入小计(万元),544926,1761769,1138553,798866,493767,1408794,972807,612514,507598,1399033,935583,705090,450637,1377082,948389,668878,417683,1370953,932204,714404,448687,989851,709752,472967,328321,920354,603085,379679,818556,386465,706701,682828,523735, 
 购买商品、接受劳务支付的现金(万元),533294,1483783,1022854,707720,501133,1182344,879982,507378,459244,1208185,842615,648424,443096,1271159,884015,622160,380718,1225748,845729,640942,391196,864409,657644,435584,243832,843082,591944,371902,720794,336575,607883,612647,475613, 
