 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),30216,19549,11181,70452,--,23129,7087,66213,--,41831,46603,51698, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2824,2145,1306,2055,--,1130,869,1970,--,1025,779,1907, 
 经营活动现金流入小计(万元),33040,21694,12487,72508,--,24259,7956,68182,--,42856,47381,53605, 
 购买商品、接受劳务支付的现金(万元),40684,25426,12901,42929,--,22616,12797,36079,--,26523,29721,30704, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10165,5902,2591,10923,--,5082,2258,9518,--,7577,7052,5811, 
 支付的各项税费(万元),2239,1824,1042,5209,--,2666,1532,5088,--,4036,4146,3194, 
 支付的其他与经营活动有关的现金(万元),6437,6088,3231,6681,--,2411,1444,6262,--,5730,6179,11756, 
 经营活动现金流出小计(万元),59525,39240,19765,65741,--,32775,18031,56948,--,43865,47099,51464, 
 经营活动产生的现金流量净额(万元),-26485,-17546,-7279,6767,-5913,-8517,-10075,11235,1166,-1009,283,2141, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,0,--,0,--,0,--,--,3,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,--,0,0,0,--,0,3,6, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3759,899,296,218,--,154,106,757,--,352,1334,12814, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3759,899,296,218,--,154,106,757,--,352,1334,12814, 
 投资活动产生的现金流量净额(万元),-3759,-899,-296,-218,--,-154,-106,-757,-529,-352,-1331,-12809, 
 吸收投资收到的现金(万元),18420,18420,16420,--,--,--,--,--,--,--,--,8719, 
