 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),26030,201913,123932,71630,24090,192106,109892,76474,21847,171991,90734,58779,16216,151624,89929,56287,30623,129318,73372,42889,13609,76229,36740,20535,7926,63959,32317,17497,5929,63728,27666,34019,35893,29857, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),2776,4524,4357,576,576,1466,1195,1057,466,100,100,73,71,681,296,296,200,509,398,148,0,123,123,123,--,332,319,250,29,629,161,990,606,554, 
 收到的其他与经营活动有关的现金(万元),1295,5646,4441,3406,418,2967,2699,1778,582,11644,11121,10678,8954,4197,2390,1868,505,3396,2059,1468,647,3418,2561,1516,530,2981,2996,517,90,973,71,431,544,176, 
 经营活动现金流入小计(万元),30101,212083,132730,75612,25083,196539,113786,79309,22895,183736,101955,69530,25241,156502,92614,58450,31327,133223,75829,44505,14257,79770,39424,22174,8456,67272,35631,18264,6047,65330,27898,35439,37043,30586, 
 购买商品、接受劳务支付的现金(万元),22695,122842,97823,70326,31523,125014,93531,71515,25464,90272,67181,49358,20180,105784,74164,49523,23505,90985,64322,35199,16432,49968,34022,25298,11667,56806,49809,30580,16688,43457,17410,24926,28574,24383, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),10712,33099,25416,17973,10504,32461,24539,17059,9921,31052,24244,17308,10136,29856,22709,16009,9336,21725,16157,11005,6038,14104,9732,6481,3684,10259,6803,4327,2111,5003,2727,3355,2984,2184, 
 支付的各项税费(万元),3116,12478,10954,9314,3765,12537,10416,8345,3570,10755,7613,5637,2928,6793,5770,4453,1660,6312,4571,3370,1502,5119,4146,2209,1526,2804,2035,1697,1010,2300,1398,1282,502,79, 
 支付的其他与经营活动有关的现金(万元),5914,25029,18598,12822,4896,18469,13734,9366,4891,22445,16008,11348,5403,24952,13260,7455,9326,13854,9997,6577,3543,11405,8644,5113,2183,9688,10381,4919,1943,8804,4346,5019,3856,4146, 
 经营活动现金流出小计(万元),42436,193448,152791,110435,50689,188480,142219,106285,43845,154525,115045,83651,38647,167385,115902,77440,43827,132876,95047,56151,27514,80596,56544,39100,19061,79556,69029,41523,21751,59563,25881,34581,35915,30792, 
 经营活动产生的现金流量净额(万元),-12336,18635,-20060,-34824,-25605,8059,-28433,-26976,-20950,29211,-13090,-14121,-13405,-10883,-23288,-18990,-12500,347,-19218,-11646,-13257,-826,-17120,-16926,-10605,-12284,-33398,-23259,-15704,5767,2017,858,1127,-206, 
 收回投资所收到的现金(万元),13000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,12, 
 取得投资收益所收到的现金(万元),125,178,98,98,90,68,68,8,--,25,5,--,--,10,10,10,1,5,5,--,--,6,6,6,--,9,--,--,--,4,4,1,3,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),206,186,15,6,3,9,4,3,1,9,5,5,0,45,44,44,18,16,16,13,-3,0,--,--,--,4,--,--,--,10,9,0,10,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),13331,364,113,104,93,76,72,11,1,34,10,5,0,55,55,54,19,21,21,13,-3,7,6,6,0,13,0,0,0,14,13,2,13,18, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),852,4367,2043,1119,452,3864,2189,1759,645,4866,4317,2556,1540,10243,6208,3480,459,5556,4555,3312,925,1890,1210,1009,613,10141,5373,1371,898,1936,878,1433,904,406, 
 投资所支付的现金(万元),18000,8025,--,--,--,--,--,1000,--,490,490,--,--,500,1854,--,--,40,20,--,--,3000,3100,3000,--,1260,1425,2260,1260,--,--,--,150,1, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),941,--,--,--,--,174,174,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,770,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,8,8,8,8,--,--,--,--,--,--,--,--,215,--,--,--,--,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),19793,12392,2043,1119,452,4038,2363,2759,645,5356,4807,2556,1540,10751,8070,3488,467,5596,4575,3312,925,4890,4310,4009,613,11616,6798,3631,2158,1936,878,1433,1823,407, 
 投资活动产生的现金流量净额(万元),-6463,-12028,-1930,-1015,-359,-3962,-2292,-2748,-644,-5323,-4797,-2551,-1540,-10696,-8015,-3434,-448,-5575,-4555,-3299,-928,-4884,-4303,-4002,-613,-11603,-6798,-3631,-2158,-1922,-864,-1432,-1810,-389, 
 吸收投资收到的现金(万元),180,--,--,--,--,--,--,--,--,1744,1500,--,--,510,510,--,0,--,--,--,--,--,--,--,--,73045,73862,73862,--,--,--,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),180,--,--,--,--,--,--,--,--,1744,1500,--,--,510,510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得借款收到的现金(万元),--,38000,38000,32500,2000,55459,55459,45459,12000,168181,148946,109807,49584,465823,402482,197528,53040,75257,63482,26097,8024,74357,56492,37892,21243,58695,48580,25184,18007,26002,7014,18509,10840,10000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 筹资活动现金流入小计(万元),180,38000,38000,32500,2000,55459,55459,45459,12000,169925,150446,109807,49584,466333,402992,197528,53040,75257,63482,26097,8024,74357,56492,37892,21243,131740,122441,99045,18007,26002,7014,18509,10840,10000, 
