 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),326244,198778,77726,403563,279113,162320,69319,269131,191913,123238,50155,271344,207106,134663,60483,303455,215294,135658,59120,313593,280117,178074,79682,377709,278082,178146,69548,342669,182995,126430,56293,291142,157063,115091,51008,245691,166946,44060,287244,277160, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,382,380,57,--,244,244,153,--,127,145,35,--,381,381,132,--,584,188,56,--,921,103,78,27,675,159,147,--,381,391,318,131,1143,1086,995,2832,4348, 
 收到的其他与经营活动有关的现金(万元),10503,3674,1396,4615,10624,6583,2584,4965,10080,6134,3022,3295,12049,7911,4113,11950,21313,12687,6616,26671,30603,6610,8209,15529,23767,13621,550,13257,18961,9235,3566,15777,11776,6631,2895,34984,21261,15246,49745,60467, 
 经营活动现金流入小计(万元),336747,202452,79122,408560,290118,168960,71903,274340,202237,129526,53177,274766,219299,142609,64596,315786,236988,148477,65736,340849,310908,184740,87891,394158,301953,191845,70124,356602,202114,135813,59859,307300,169230,122039,54035,281818,189293,60301,339821,341975, 
 购买商品、接受劳务支付的现金(万元),330943,202700,86558,373233,283930,157938,74414,230795,165282,98528,40323,196400,166641,109598,48654,258873,207424,114447,61703,297866,280079,164855,91735,351248,281535,174571,78368,320052,167133,111416,58795,275004,147133,108793,59779,221015,149396,44103,249357,261967, 
