 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),2008,21335,12317,8156,3339,40090,34130,20093,13674,23404,20096,8545,2200,11304,8091,4651,1977,8500,4826,3541,1223,7824,4526,3002,902,7297,5326,5004,2981,2587, 
 客户存款和同业存放款项净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4,0,57,36,14,1194,1193,1007,444,1462,--,--,--,--,--,--,--,0,--,--,--,0,2,2,2,--,0,0,5,0, 
 收到的其他与经营活动有关的现金(万元),795,1615,9756,5149,4457,22656,24695,17245,6932,13476,920,1689,193,10417,10510,10081,4795,2360,679,648,410,1047,462,60,40,1698,1338,270,112,276, 
 经营活动现金流入小计(万元),2807,22950,22129,13340,7810,63941,60018,38346,21050,38342,21016,10234,2393,21721,18601,14732,6772,10861,5505,4190,1633,8871,4989,3064,944,8995,6664,5274,3098,2863, 
 购买商品、接受劳务支付的现金(万元),1072,7947,6187,4104,2007,23851,23000,20731,8735,36108,22766,14383,6418,9182,10510,8325,1651,5921,3696,2242,1736,5639,4252,1689,852,3005,2069,2498,2103,600, 
 客户贷款及垫款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),821,2954,2107,1521,868,4759,3427,2502,1445,4100,2489,1673,1004,2107,1423,1018,614,1787,1331,963,492,1391,891,559,286,819,557,425,275,169, 
 支付的各项税费(万元),168,510,597,416,280,836,1278,1153,487,2089,574,387,162,275,198,150,68,154,122,83,38,53,70,61,13,36,19,24,15,8, 
 支付的其他与经营活动有关的现金(万元),1618,3666,10013,5155,3136,22330,23476,6432,7631,16050,8384,7099,4046,9839,6897,5161,3871,5697,1460,691,424,1943,969,427,265,1285,748,750,443,2709, 
 经营活动现金流出小计(万元),3678,15078,18904,11197,6291,51775,51181,30819,18299,58347,34214,23542,11629,21402,19028,14653,6203,13559,6610,3979,2690,9026,6182,2735,1417,5145,3393,3696,2836,3486, 
 经营活动产生的现金流量净额(万元),-871,7872,3225,2144,1519,12166,8837,7527,2751,-20005,-13198,-13308,-9236,318,-427,79,568,-2699,-1105,211,-1058,-155,-1193,329,-472,3850,3271,1578,262,-623, 
 收回投资所收到的现金(万元),--,1500,--,--,--,--,3350,3350,2000,4791,3291,3291,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,0,--,--,--,--,14,8,1,36,31,31,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,888,280,145,111,372,3958,3894,32,2,117,98,29,3,233,192,27,498,483,451,106,53,50,31,23,222,220,431,34,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,3584,3584,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1385,--,--,--,4039,2195,2195,3195,8905,6850,6850,--,3757,--,2080,--,5880,1356,2076,--,186,--,--,--,18,9,425,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),77,3772,280,145,111,4411,9518,9447,5227,13733,10289,13853,3613,3760,233,2272,27,6378,1839,2527,106,239,50,31,23,240,229,855,34,13, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31,1839,1612,1273,575,7647,2112,1838,1209,11691,9826,4342,126,9173,1292,793,296,3996,3275,1197,608,1953,1557,1030,219,2396,1455,3561,510,798, 
 投资所支付的现金(万元),--,5100,4624,4298,--,320,120,2883,4539,8465,4791,3291,2800,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,206,0,0, 
 支付的其他与投资活动有关的现金(万元),--,0,3354,3271,1271,--,7993,6579,2550,--,-526,--,1294,--,3020,--,700,330,--,799,940,18676,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),31,6939,9589,8841,1847,7967,10225,11300,8298,20156,14091,7632,4220,9173,4312,793,996,4326,3275,1996,1548,20629,1557,1030,219,2396,1455,3767,510,798, 
 投资活动产生的现金流量净额(万元),46,-3167,-9309,-8697,-1736,-3556,-708,-1853,-3070,-6423,-3802,6221,-607,-5413,-4079,1479,-969,2053,-1436,531,-1443,-20390,-1507,-999,-196,-2156,-1226,-2911,-476,-785, 
 吸收投资收到的现金(万元),--,0,--,--,--,4193,--,64,--,2924,3266,2924,--,--,--,--,--,150,150,150,150,26849,26849,26744,--,--,0,0,1190,1500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,--,--,--,98,--,--,--,105,--,105,--,--,--,--,--,150,150,150,--,105,105,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6300,30074,20794,10229,4554,35882,28320,16617,11390,33024,21158,11666,6490,10621,7000,4000,1000,1200,500,500,500,500,--,--,--,2200,1000,3100,0,0, 
 发行债券收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,527,--,300,--,--,--,--,--,3584,700,--,--,--,332,--,12,0,231,--,--,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6300,30601,20794,10529,4554,40075,28320,16681,11390,39533,25125,14590,6490,10621,7332,4000,1012,1350,882,650,650,27349,26849,26744,0,2200,1000,3100,1190,1500, 
 偿还债务支付的现金(万元),5641,40150,23777,13639,4803,37917,31335,15376,7666,10114,8050,5200,1500,1700,1210,150,40,1000,--,--,--,3227,2922,2922,--,2697,1200,0,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),236,2067,873,634,320,2086,783,1307,211,1503,949,850,149,755,622,290,10,237,226,210,14,782,59,59,53,1170,1131,73,0,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,25,25,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,4254,--,--,--,3930,--,--,1304,44,--,--,--,30,--,--,--,0,--,--,4,418,412,257,--,207,170,0,0,0, 
 筹资活动现金流出小计(万元),5876,46471,24650,14274,5123,43932,32118,16682,9181,11660,8999,6050,1649,2485,1832,440,50,1237,226,210,18,4427,3393,3238,53,4074,2501,73,0,0, 
