 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),156151,72389,198743,127167,75869,34358,130665,85554,57061,24848,109259,86280,62882,26898,110681,78182,60026,29249,118834,81499,58012,28626,102341,72172,42264,19740,77863,56610,39298,19708,41308,28845,20798,9527,44557,35884,24970,12890,33087,25051,16108,7522,32655,23910,18261,11394,23656,16061, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 收到的税费返还(万元),7737,3952,11191,8303,5824,3362,9496,5505,3333,1541,5847,4777,2866,1471,6168,5006,3754,2587,6537,5366,3131,1702,4695,3430,2602,1323,3594,2574,1809,626,2020,1367,795,441,2616,2016,1623,858,1259,497,255,122,1076,1040,789,597,1115,593, 
 收到的其他与经营活动有关的现金(万元),1591,1371,2175,1250,864,434,1078,1083,614,506,1389,1990,1304,293,2819,2502,1646,594,3148,846,654,218,2868,1590,1375,953,952,2095,1232,667,3329,3131,649,568,1146,1254,267,39,109,60,35,11,47,35,130,29,19,19, 
 经营活动现金流入小计(万元),165478,77712,212109,136720,82557,38153,141239,92142,61009,26896,116496,93047,67052,28662,119668,85690,65426,32431,128519,87710,61797,30546,109904,77192,46241,22016,82409,61280,42339,21001,46656,33343,22243,10536,48319,39153,26860,13787,34454,25607,16398,7655,33779,24985,19180,12019,24789,16673, 
 购买商品、接受劳务支付的现金(万元),111439,58489,132689,101146,55653,25741,91156,62271,44781,22450,76061,64239,46541,17053,83637,56809,42767,24445,92779,65672,45044,20984,76535,57761,38288,18642,59782,49005,32584,19614,30713,24582,17588,9281,28383,22929,13168,5392,25529,20327,11237,6509,20055,14615,9698,5502,16668,9675, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),20912,13414,27353,19675,13573,8817,21456,16141,10636,6679,17356,12281,7973,4815,14758,10998,7685,4932,13412,9480,6700,3922,11770,8958,6169,3551,9989,7299,5185,3138,4630,3249,2324,1299,3170,2457,1787,931,2685,1753,1162,697,1532,1145,765,501,1070,848, 
 支付的各项税费(万元),6067,1729,7630,6159,3744,1444,4289,3512,1928,899,3432,2620,1553,690,2598,2188,1346,398,4156,3233,2210,417,3116,2325,1371,613,2580,1913,1396,544,756,515,384,37,924,1069,651,54,1102,826,493,202,1188,518,577,246,341,730, 
 支付的其他与经营活动有关的现金(万元),5346,1929,8139,5411,4285,785,5853,4082,2813,1014,3967,2546,1781,1800,4642,3786,2489,1164,7283,1610,1234,607,8152,1974,1266,475,6044,3268,2567,1345,2309,542,378,148,3088,767,1122,88,1958,662,597,618,2018,1221,644,239,1355,1612, 
 经营活动现金流出小计(万元),143764,75560,175811,132391,77256,36787,122753,86005,60159,31043,100816,81685,57848,24357,105635,73781,54287,30938,117629,79995,55188,25930,99573,71019,47095,23282,78394,61486,41732,24641,38408,28889,20674,10766,35565,27222,16728,6464,31274,23568,13489,8026,24794,17500,11684,6488,19435,12865, 
 经营活动产生的现金流量净额(万元),21714,2152,36299,4329,5302,1367,18486,6136,850,-4147,15680,11362,9204,4305,14034,11908,11140,1492,10890,7716,6610,4616,10331,6173,-854,-1266,4015,-206,607,-3639,8248,4454,1569,-229,12754,11931,10133,7323,3180,2039,2909,-371,8984,7485,7496,5531,5354,3808, 
 收回投资所收到的现金(万元),--,--,--,2000,2000,2000,--,--,--,--,--,--,--,--,3000,3000,3000,--,--,8000,5000,5000,--,10000,3000,2000,5500,--,--,--,420,--,--,--,502,502,502,502,--,--,--,0,0,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,7,7,7,--,--,--,--,--,--,--,--,4,4,4,--,51,64,66,17,180,99,15,12,44,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,8,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),40,33,346,226,35,17,373,362,317,280,199,91,35,28,206,93,93,60,348,27,19,11,1032,957,941,421,10,0,--,--,--,-1,--,--,13,5,--,--,9,11,2,0,13,12,0,0,28,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1895,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,45,--, 
 收到的其他与投资活动有关的现金(万元),--,6500,1205,--,--,--,1180,--,--,--,1597,--,--,--,--,--,--,2000,9500,--,--,--,17000,--,0,--,21718,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,3,--,2,-3,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 投资活动现金流入小计(万元),40,6533,3446,2233,2042,2025,1553,362,317,280,1796,91,35,28,3211,3098,3098,2060,9900,8091,5086,5028,18211,11056,3956,2432,27273,0,0,0,420,-1,--,--,516,507,502,502,9,11,2,0,21,15,0,2,70,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),48867,26616,57557,27612,15685,6807,34641,28532,18490,8083,30314,27584,15994,10566,29573,19043,12812,7163,30247,19625,14838,5983,17426,8804,4354,2316,9768,6455,4129,2705,7544,5335,4251,2577,7905,5773,3697,2619,8123,5560,3489,1565,5225,3683,1691,844,1822,1135, 
 投资所支付的现金(万元),2510,55,8076,8069,2001,2000,--,--,--,--,--,--,--,--,1000,1000,1000,--,298,7798,5000,3000,--,13000,6000,3000,7500,3000,--,--,18600,--,--,--,1200,--,--,--,500,--,--,--,0,0,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,5,--, 
