 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),18202,11770,5048,53572,31079,17938,9261,47559,33371,22613,9214,48518,35978,24401,11646,42209,32493,23038,10965,42500,33455,23860,14348,58382,42952,29795,14217,57382,41655,28927,12609,39638,26403,18753,7592,27008,20018,13682,5248,35356,28337,18398,6916,89548,65616,39648,10313,59330,45648,27151,7767, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 收到的税费返还(万元),--,--,--,339,234,126,96,233,233,195,118,64,64,64,51,394,131,127,68,1495,1265,958,323,3020,2471,1089,599,950,625,374,31,679,515,201,84,57,57,33,32,308,330,154,35,570,242,57,54,256,181,85,27, 
 收到的其他与经营活动有关的现金(万元),2724,2055,786,216,328,257,24,465,447,423,258,672,1211,599,384,653,638,534,392,109,259,383,368,591,284,186,245,262,85,54,3,175,1204,77,2071,55,348,294,556,1814,2021,1254,261,2520,2371,4156,441,6887,285,3647,3961, 
 经营活动现金流入小计(万元),20927,13824,5834,54128,31641,18321,9380,48257,34051,23230,9590,49254,37253,25065,12081,43256,33262,23698,11425,44104,34978,25201,15038,61993,45707,31070,15061,58595,42365,29355,12644,40492,28122,19031,9747,27120,20422,14009,5836,37479,30688,19806,7212,92638,68229,43861,10808,66474,46114,30883,11755, 
 购买商品、接受劳务支付的现金(万元),17630,11353,4909,39578,24584,14458,8778,39425,28551,19365,8809,38986,31707,22571,9934,35637,28301,20013,8538,34718,28971,21413,12414,53483,38280,26714,13119,50612,38994,26314,12207,32476,21888,16123,7206,20918,14938,10175,4485,27451,22742,15210,5910,72210,53198,31261,9314,47605,34337,20055,9064, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),2614,1765,1050,5400,3862,2394,1418,5396,4176,2579,1505,4733,3726,2528,1466,4382,3286,2037,1248,3860,3038,2024,1067,3891,2773,1942,939,3417,2547,1607,758,3168,2528,1344,602,2604,2031,1362,695,2626,2036,1350,702,4055,3536,2341,952,2908,2277,1404,649, 
 支付的各项税费(万元),796,510,378,1575,1325,923,509,1213,1194,856,362,1828,1540,749,357,1874,1074,727,344,1737,1380,998,307,1182,925,663,257,1212,726,609,278,1400,996,724,236,1237,859,547,217,2266,1835,1404,723,2687,2215,1049,225,2024,1538,711,321, 
 支付的其他与经营活动有关的现金(万元),1804,1192,892,3963,2368,2096,1312,4082,2965,2200,1191,4360,2713,1879,931,5468,4837,1961,2412,4283,2355,1609,982,5846,4121,2870,1602,4949,3672,3238,2018,4919,2979,1310,1164,2582,1466,882,119,3402,2604,1742,1249,9426,6249,2673,4522,4592,3668,2097,1238, 
 经营活动现金流出小计(万元),22845,14820,7230,50516,32138,19870,12017,50116,36887,25000,11867,49907,39686,27728,12689,47361,37497,24738,12542,44599,35745,26044,14770,64401,46100,32188,15916,60190,45940,31769,15261,41963,28391,19501,9208,27340,19294,12966,5515,35745,29218,19706,8585,88378,65198,37324,15012,57129,41820,24268,11272, 
 经营活动产生的现金流量净额(万元),-1918,-996,-1396,3612,-497,-1549,-2636,-1859,-2836,-1770,-2278,-654,-2433,-2663,-608,-4105,-4235,-1039,-1117,-495,-766,-843,268,-2409,-393,-1118,-855,-1595,-3574,-2413,-2617,-1471,-269,-470,539,-220,1129,1043,321,1734,1471,100,-1373,4260,3031,6537,-4204,9345,4294,6616,483, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,250,--,--,--,--,--,--,--,--,--,--,--,1909,1909,1909,1909,2830,--,--,0,5304,500,340,340,0,--,--,--,103,103,103,100,25,25,25,25, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,598,512,48,172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,696,696,--,--,0,--,--,--,50,50,50,50,0,825,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,126,189,1,--,13,12,12,0,34,1,0,0,2339,2272,2270,2243,2530,0,--,--,1400,--,--,--,104,81,81,56,2824,2719,2719,421,11031,404,405,405,248,223,174,73,1277,698,698,--,224,65,52,58, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,4368,--,--,--,--,--,--,--,--,--,--,--,--,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1102,--,--,--,0,--,--,--,-1554,2975,2050,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),45948,27025,18431,55675,20354,8099,5045,53302,32590,24488,5106,90522,--,--,--,1050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,579,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--, 
 投资活动现金流入小计(万元),45948,27025,18431,60169,20543,8100,5045,53315,32602,24500,5106,90556,600,513,49,3811,2522,2270,2243,2530,0,0,--,1400,0,0,0,2013,1990,1990,1965,5654,2719,2719,421,18712,1600,745,745,248,223,174,73,-124,3827,2902,150,249,915,77,83, 
