 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),17345,9921,4361,30752,19448,13651,7144,29891,15521,22467,18922,20007, 
 客户存款和同业存放款项净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,0,--,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),2,--,2,--,--,--,0,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),332,285,1037,343,135,84,889,239,182,616,17,417, 
 经营活动现金流入小计(万元),17679,10206,5400,31095,19582,13735,8033,30131,15703,23084,18938,20424, 
 购买商品、接受劳务支付的现金(万元),21566,13388,7456,24901,17910,13455,7723,18848,11896,19330,14343,19159, 
 客户贷款及垫款净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2755,1934,1224,2940,2212,1544,1068,2525,1867,2142,1694,1223, 
 支付的各项税费(万元),773,564,375,1421,1108,779,438,1535,948,1088,829,722, 
 支付的其他与经营活动有关的现金(万元),2012,1590,1592,1856,1486,1056,2111,2049,1403,1703,2106,974, 
 经营活动现金流出小计(万元),27105,17476,10648,31117,22717,16833,11342,24957,16114,24263,18972,22079, 
 经营活动产生的现金流量净额(万元),-9427,-7270,-5248,-23,-3134,-3098,-3309,5174,-411,-1180,-33,-1655, 
 收回投资所收到的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--, 
