 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),447809,243690,80654,275228,210864,137566,63699,211961,161658,101268,41718,179613,133497,96899,47484,171674,132944,102227,39229,176105,152575,99982,45515,204141,178800,125360,57966,151181,108329,70580,119804,91939,73277, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7766,5437,995,9180,5895,5544,4479,2288,2024,2010,800,6869,5208,3327,1860,6167,5246,3261,1170,3324,1722,1334,609,1314,1218,--,--,1081,559,559,149,--,--, 
 收到的其他与经营活动有关的现金(万元),2819,2877,9224,4773,4336,2047,605,1868,2165,1961,629,1627,3753,3475,3063,3110,2562,1545,1030,2657,1629,5252,106,3887,2281,1362,947,2596,2734,2450,2268,1037,667, 
 经营活动现金流入小计(万元),458394,252003,90874,289181,221095,145158,68782,216117,165847,105239,43147,188108,142458,103701,52406,180951,140752,107032,41429,182086,155927,106568,46231,209343,182300,126723,58913,154858,111623,73589,122222,92976,73944, 
 购买商品、接受劳务支付的现金(万元),348419,199808,72228,234995,173366,125084,47147,164188,134307,80192,35929,147092,105487,79505,34581,184018,142825,112093,42341,142272,117411,70496,26458,139244,109944,66816,26602,178513,122022,81811,95214,82256,74394, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22726,13730,3870,15208,11334,7766,4432,12395,9674,6459,2921,11296,9086,6377,3439,9740,7267,4862,2630,7772,5783,3840,2125,6755,4987,3321,1808,5275,3696,2400,2710,1823,1354, 
 支付的各项税费(万元),8059,5737,2328,6678,4697,3485,1348,3662,1971,1428,257,1265,416,290,44,2755,2749,1926,1075,3134,2743,2234,1307,2932,2534,1771,397,5489,4109,2428,2997,1786,2156, 
 支付的其他与经营活动有关的现金(万元),48137,23054,3114,13701,9309,5486,3497,9340,7631,5295,1463,6265,4559,3094,1408,8403,6273,3631,1234,8135,6287,3997,2220,7044,6233,3746,2000,5966,3890,2046,4817,2751,480, 
 经营活动现金流出小计(万元),427341,242330,81540,270583,198707,141821,56424,189586,153583,93374,40571,165918,119547,89266,39472,204915,159114,122513,47281,161312,132225,80567,32110,155975,123698,75654,30806,195243,133718,88685,105737,88616,78384, 
 经营活动产生的现金流量净额(万元),31053,9674,9334,18598,22388,3336,12358,26531,12264,11865,2577,22190,22911,14435,12934,-23964,-18362,-15481,-5852,20774,23702,26000,14121,53368,58602,51069,28106,-40385,-22095,-15096,16484,4359,-4439, 
 收回投资所收到的现金(万元),528,--,--,76132,22000,22000,22000,90771,3404,2600,2600,40780,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,--,--,--,--,--,--, 
