 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),84800,262924,256433,155343,68932,304762,209280,135864,67420,349924,254705,166670,60464,452570,332962,208515,98550,517954,390976,247469,108058,608053,520300,360871,173915,570209,432057,299393,130152,534960,375136,245771,111531,381574,337706,450145,406354, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),--,813,174,174,173,2632,14,14,14,3503,--,--,--,7398,--,--,--,5968,--,--,--,3059,--,--,--,--,--,--,--,--,--,--,0,908,--,209,164, 
 收到的其他与经营活动有关的现金(万元),3038,15631,7246,8335,-2522,3919,1946,2191,1235,3920,2525,1953,1845,7126,3040,1367,1503,6209,6416,1506,1608,3213,3441,2091,660,4199,4742,4221,412,18622,13627,15160,727,11887,29703,2603,924, 
 经营活动现金流入小计(万元),87838,279368,263853,163852,66583,311312,211240,138069,68670,357347,257229,168623,62309,467094,336002,209883,100052,530130,397392,248975,109667,614326,523741,362962,174575,574408,436800,303614,130563,553581,388762,260931,112258,394369,367408,452956,407442, 
 购买商品、接受劳务支付的现金(万元),59811,156213,185916,120869,68036,177055,138887,99888,54793,269223,192892,128786,71885,303215,221462,152549,84745,367984,282666,200156,114845,456009,398395,293433,140973,335759,285904,219427,114476,297153,205169,153021,69974,256024,227778,282930,252078, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),17863,53027,36538,26017,14011,52168,38032,26103,14980,52484,38645,26492,14649,57821,46192,33214,17504,64664,51175,35147,19400,55234,42220,28962,14474,53440,39077,29075,12593,34629,25657,16691,8760,26960,19157,33072,52569, 
 支付的各项税费(万元),12065,32777,23367,13198,5430,29963,24586,17245,8085,30128,23311,15692,9277,32841,24563,17282,7386,63340,45453,36515,9586,56146,41690,31971,12911,46696,30705,18412,9306,38379,26032,16222,8382,20153,15004,33734,27797, 
 支付的其他与经营活动有关的现金(万元),8607,25757,23275,14358,2623,45253,28270,15963,6001,31812,26011,18494,8415,23594,18879,12867,6366,16860,16926,11931,5733,26453,25400,18028,10427,18445,11862,24278,16345,24646,25018,11059,7854,21830,15364,32413,22273, 
 经营活动现金流出小计(万元),98345,267773,269096,174442,90099,304439,229774,159198,83858,383647,280859,189465,104226,417470,311096,215912,116002,512848,396220,283750,149564,593843,507705,372394,178785,454340,367548,291193,152721,394807,281875,196994,94971,324968,277302,382149,354717, 
 经营活动产生的现金流量净额(万元),-10507,11595,-5243,-10590,-23517,6873,-18535,-21129,-15189,-26300,-23629,-20841,-41917,49624,24906,-6030,-15949,17283,1172,-34775,-39897,20483,16036,-9432,-4210,120068,69252,12420,-22158,158774,106887,63938,17287,69401,90106,70808,52725, 
 收回投资所收到的现金(万元),331385,1026665,664957,339790,168095,1012525,654807,452370,190834,1114567,816825,549604,226818,896662,653318,434495,189700,502166,379096,177600,34050,330893,315718,267893,21125,239788,182858,156158,--,18638,11838,6838,2738,63399,57399,476670,50000, 
 取得投资收益所收到的现金(万元),4710,22731,13340,7863,2132,27085,16924,9928,2618,26588,15356,8819,4399,24561,14436,7834,2468,16811,11912,4479,1802,15972,12967,10650,3343,11104,6006,2874,475,301,169,112,48,2212,1978,6074,212, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,11,11,12,12,25,--,--,--,44,44,44,38,92,51,13,5,176,143,128,14,18,15,15,--,129,126,63,--,91,91,14,0,187,120,199,757, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),167,881,632,337,219,1425,922,583,512,3436,2603,1847,1803,6277,4634,2287,1063,10735,7475,5553,3615,8691,5879,3794,1933,11039,7394,4504,1377,8916,6087,3539,1234,7238,4039,4230,2661, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),336263,1050289,678940,348001,170458,1041061,672653,462881,193964,1144634,834828,560314,233059,927592,672438,444629,193235,529888,398626,187760,39481,355574,334578,282351,26401,262060,196384,163599,1852,27947,18185,10503,4020,73036,63537,487173,53629, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3202,12505,9378,8108,1885,18670,11215,9367,3813,16181,6260,4762,961,5538,9467,3731,1008,5140,5691,4473,660,19486,5733,2343,1561,44639,17807,14014,908,18861,5962,3507,2290,16809,7119,48030,10052, 
