 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),19980,109003,65947,41967,22368,86055,62013,40083,18701,99680,73394,46826,24674,104704,85310,62163,30197,112806,87699,63306,26922,109481,73737,54721,20758,113570,87687,63781,25296,124819,86221,59061,26863,118978,95758,64919,142633,102354,110964,81997, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),--,203,0,0,0,114,11,11,0,266,266,263,263,173,173,173,0,416,362,337,337,2283,1502,969,455,3071,2439,1696,569,1729,1511,652,364,467,33,26,460,460,533,769, 
 收到的其他与经营活动有关的现金(万元),923,955,5584,1521,2985,1658,4564,937,883,3354,2479,1500,517,2576,1885,1177,877,3091,2217,1478,395,2825,2279,2776,995,3692,3153,2271,399,7226,1762,859,339,1214,1075,864,1274,1917,1128,273, 
 经营活动现金流入小计(万元),20903,110161,71531,43489,25354,87827,66589,41031,19585,103299,76138,48589,25454,107452,87368,63512,31075,116313,90279,65121,27654,114589,77517,58466,22208,120333,93279,67748,26264,133775,89494,60572,27566,120659,96867,65810,144367,104731,112625,83039, 
 购买商品、接受劳务支付的现金(万元),18726,59041,33467,21524,11378,40165,24707,19447,14258,46792,34066,21497,7718,38464,24123,11567,11532,62937,49792,33549,14071,65680,51587,37587,14178,63117,52448,39102,17200,83939,69169,48675,21375,61239,48611,28452,85148,62525,69946,59459, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),5896,21347,15058,9788,5105,18175,14277,8585,4317,18650,13546,8541,4080,19398,14705,8740,5021,20283,15182,9491,5515,19024,14262,9440,4130,16563,11263,8276,4629,16444,12872,8475,4776,12942,10430,7123,11521,8593,9280,6695, 
 支付的各项税费(万元),1173,5441,5364,3591,1754,7955,7423,4882,2061,8198,6594,4670,2486,6218,4893,3403,1387,7735,6154,3923,1125,8903,7222,5528,1788,9235,7546,6693,541,9134,4528,3218,959,10763,8103,6224,10161,9669,7912,4819, 
 支付的其他与经营活动有关的现金(万元),4657,14009,17278,7852,4923,13161,15022,7850,3768,17197,11423,7325,3261,13671,9852,6041,3204,15832,12781,9483,4715,17372,12388,8324,4412,18390,13357,8589,6089,16737,12787,8999,4643,15266,10556,6984,15854,13027,12363,7387, 
 经营活动现金流出小计(万元),30452,99838,71166,42756,23161,79455,61429,40763,24404,90838,65629,42033,17545,77751,53573,29751,21144,106787,83909,56446,25426,110980,85459,60880,24508,107304,84615,62660,28458,126254,99357,69367,31753,100210,77700,48783,122683,93815,99501,78360, 
 经营活动产生的现金流量净额(万元),-9548,10322,365,733,2193,8372,5159,268,-4820,12462,10509,6556,7909,29701,33795,33761,9930,9526,6369,8675,2228,3609,-7941,-2413,-2299,13028,8664,5088,-2195,7521,-9863,-8795,-4187,20449,19167,17027,21683,10916,13124,4679, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,25,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,13,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,17953,7967,7967,7956,88,76,63,3,2124,1340,1336,--,173,151,151,21,13,1,--,--,74,73,44,20,2008,1376,1374,395,237,115,110,0,9,1,1,69,30,10,14, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1000,--,--,--,2500,2500,--,--,0,--,--,--,15878,7000,7000,--,--,--,--,--,--,--,0,--,250,--,--,--,1754,--,--,--,500,0,0,437,0,4425,0, 
