 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),178113,102967,39893,237085,163624,101307,43044,235512,153226,207953,197576,171393,125903, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1951,1761,175,1101,219,82,116,1069,762,511,325,989,94, 
 经营活动现金流入小计(万元),180064,104729,40068,238186,163843,101389,43160,236582,153987,208464,197900,172382,125996, 
 购买商品、接受劳务支付的现金(万元),188861,119549,57094,225820,155638,90577,43624,207393,146674,196751,170904,147409,111879, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5715,3260,1690,6202,4595,3067,1645,6359,4676,5816,5451,3776,2573, 
 支付的各项税费(万元),9808,6143,3116,11329,8990,5794,2587,14485,11259,12276,11495,10379,6624, 
 支付的其他与经营活动有关的现金(万元),4609,4451,3717,6023,4958,3783,2884,6042,3800,6475,7780,5093,2962, 
 经营活动现金流出小计(万元),208993,133404,65617,249374,174180,103220,50741,234279,166409,221318,195630,166656,124039, 
 经营活动产生的现金流量净额(万元),-28928,-28675,-25550,-11188,-10337,-1831,-7580,2303,-12422,-12854,2270,5726,1957, 
 收回投资所收到的现金(万元),20500,10000,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),32,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,2,--,--,--,--,--,--,--,2911,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,93,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,2,150,--,--,21,150,150,200,500,7250,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20532,10000,2,152,93,0,21,150,150,200,500,10161,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),504,247,52,816,727,248,158,155,147,1332,6971,13974,6034, 
 投资所支付的现金(万元),34789,14789,--,--,--,--,--,--,--,--,--,26,3250, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,1042,--, 
 支付的其他与投资活动有关的现金(万元),632,32,--,--,--,--,--,--,--,--,--,1294,592, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35925,15067,52,816,727,248,158,155,147,1332,6971,16335,9875, 
 投资活动产生的现金流量净额(万元),-15393,-5067,-50,-664,-634,-248,-137,-5,3,-1132,-6471,-6175,-9873, 
