 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),10904,41796,53471,27520,10524,44141,29933,15417,7007,31530,22509,14423,6548,29112,21795,15391,8739,39898,31144,21828,11153,34870,24483,16191,7157,39907,30764,20266,9527,45585,35741,26028,34214,27806,28100, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,397,66,0,--,--,--,--,--,30,30,27,27,--,78,27,9,--,--,3,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),718,186,30331,28800,-1299,279,687,401,220,125,415,221,400,388,188,218,193,1566,851,518,145,2433,1483,1294,953,1241,973,402,274,1534,1067,905,1666,1330,1852, 
 经营活动现金流入小计(万元),11622,42379,83868,56320,9225,44420,30621,15818,7227,31686,22955,14671,6974,29500,22062,15636,8942,41464,31995,22349,11298,37303,25966,17485,8109,41148,31736,20669,9801,47119,36807,26933,35880,29136,29951, 
 购买商品、接受劳务支付的现金(万元),5497,24117,39580,21476,9433,36747,23896,12634,5350,18383,11809,6111,1899,14122,10215,7320,5415,26998,21695,15739,7031,27452,19431,12959,5506,31069,21113,11666,5085,35530,29656,20893,25954,18966,20383, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1404,5975,5046,3362,1512,5168,3830,2556,1291,4246,3201,2116,1013,4400,3420,2314,1216,4114,2967,1639,713,3672,2787,1823,1037,4087,3098,2057,1072,3603,2770,1872,2693,1767,1474, 
 支付的各项税费(万元),285,6409,6914,5669,152,1078,756,641,99,2328,1944,1323,855,2543,1939,985,384,2232,1504,1181,720,1199,819,598,230,1935,1562,1292,564,2211,950,524,1552,1500,1117, 
 支付的其他与经营活动有关的现金(万元),3209,7005,34056,29607,-217,4269,3978,2483,1328,3389,4438,3782,1783,3296,2404,1983,943,4118,2763,1620,611,2683,1799,1164,232,3613,2630,4112,1189,2618,2269,1364,2975,2732,2824, 
 经营活动现金流出小计(万元),10395,43506,85596,60114,10880,47261,32459,18314,8068,28345,21392,13332,5549,24361,17978,12602,7959,37462,28930,20180,9074,35006,24837,16545,7005,40705,28403,19128,7911,43962,35645,24654,33173,24964,25799, 
 经营活动产生的现金流量净额(万元),1227,-1127,-1728,-3795,-1655,-2841,-1839,-2495,-842,3341,1563,1339,1425,5139,4083,3034,983,4002,3065,2169,2224,2296,1130,940,1105,443,3333,1541,1890,3156,1162,2279,2707,4172,4153, 
 收回投资所收到的现金(万元),--,98337,1053,151,--,18281,10745,11075,3666,27019,13400,13400,14500,230,--,--,--,1422,180,180,--,330,330,330,330,0,--,0,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),53,539,534,259,186,1748,1002,788,574,1936,1039,820,530,1540,1073,768,298,168,10,10,--,50,50,50,50,45,45,45,45,6,6,6,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,6575,60,6683,6682,603,1574,1574,1683,6,6,6,0,8,8,8,1,--,--,--,--,5,5,5,--,0,--,0,--,47,--,--,1274,0,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,981,5234,5234,--,--,--,--,--,6,6,6,--,--,36,36,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1203,9131,9,9,883,--,--,--,1935,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),53,107635,16011,12335,6876,21515,13321,13437,5923,30901,14451,14232,15031,1778,1117,813,299,1590,190,190,0,385,385,385,380,45,45,45,45,54,6,6,1275,1,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),250,1034,574,348,51,2007,3249,2669,2302,129,607,485,383,1772,1718,1655,227,3436,2395,1960,1344,3931,4265,3630,230,7388,7089,6161,3042,6997,4307,4107,5502,3929,4663, 
 投资所支付的现金(万元),--,111037,18147,11236,311,11100,3685,3547,1000,25115,13688,11085,12115,9800,4654,5223,3000,14230,--,--,--,180,--,--,--,330,--,0,--,--,--,--,613,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,1732,1732,--,--,--,--,--,--,--,--,--,--,703,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,1003,--,--,1015,--,--,--,2484,--,--,--,37,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),250,112070,19724,11584,362,15854,8666,6216,3302,27727,14296,11570,12498,11609,6372,6878,3227,18368,2395,1960,1344,4111,4265,3630,230,7718,7089,6161,3042,6997,4307,4107,6115,3929,4663, 
 投资活动产生的现金流量净额(万元),-197,-4436,-3713,751,6514,5661,4655,7222,2621,3174,155,2662,2533,-9831,-5255,-6065,-2928,-16778,-2205,-1770,-1344,-3726,-3880,-3245,150,-7673,-7044,-6116,-2997,-6943,-4301,-4101,-4840,-3928,-4660, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,4,4,250,250,200,200,0,--,--,--,0,--,0,--,31757,--,--,11200,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10,5000,5,--,--,14000,2000,--,--,7000,5500,5500,--,9500,2000,2000,2000,5000,--,--,--,1500,1500,1500,1500,4450,3500,3000,3000,10200,9700,4400,24403,5237,6100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,3068,--,--,--,400,--,--,--,--,--,--,--,55,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),10,8068,5,0,0,14400,2000,0,0,7000,5500,5500,0,9555,2004,2004,2004,5250,250,200,200,1500,1500,1500,1500,4450,3500,3000,3000,41956,9700,4400,35603,5237,6100, 
 偿还债务支付的现金(万元),100,5000,--,--,--,16000,--,2000,2500,6500,2500,2500,1000,8000,2000,--,--,--,--,--,--,3000,3000,3000,1500,11450,9000,8500,8500,6700,6700,3000,22118,4422,6100, 
 分配股利、利润或偿付利息所支付的现金(万元),--,210,966,278,55,407,334,239,68,594,501,398,63,564,515,179,75,186,168,168,40,627,633,633,24,1494,1446,1324,7,384,240,152,10156,17,160, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,3413,--,--,--,300,--,--,--,300,15,15,--,--,--,--,--,--,--,--,--,0,--,--,--,339,--,0,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),100,8624,966,278,55,16707,334,2239,2568,7394,3016,2913,1063,8564,2515,179,75,186,168,168,40,3627,3633,3633,1524,13283,10446,9824,8507,7084,6940,3152,32274,4440,6260, 
