 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),137,60299,66883,67374,22561,111284,72110,48387,22043,121067,103094,75789,30393,172263,121911,92532,35815,148567,105757,95794,37312,156847,114915,66841,29630,159423,91428,141733,80001,110524, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),137768,165587,--,108524,114009,386657,-51178,-28202,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),37753,165477,116311,73655,39821,111444,47943,20858,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),21341,17586,--,--,--,154000,114000,64000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),125744,232423,--,4200,--,274239,-64765,-60112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,224,--,26478,--,--,--,--,377,--,--,--,--,--,--,--,220,220,28,28,96,72,72,28,48,48,515,646,145, 
 收到的其他与经营活动有关的现金(万元),47812,29087,3569,33586,139,7163,90252,55776,81,1122,1052,654,452,881,547,469,188,748,663,308,284,2398,1244,268,83,326,178,1941,218,2488, 
 经营活动现金流入小计(万元),317458,275097,214095,350115,210562,383891,207723,69626,22124,122566,104147,76444,30846,173144,122457,93001,36003,149535,106640,96130,37625,159341,116231,67181,29742,159796,91654,144189,80865,113157, 
 购买商品、接受劳务支付的现金(万元),726,52014,54108,54082,24845,68615,53906,34085,16220,75227,76979,55968,23725,138604,107863,77038,36006,142079,108864,87263,36896,134727,104055,69327,32205,150282,78896,121198,69860,93229, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,40000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),5079,30877,22329,18899,7671,25435,11330,5391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16146,36045,28929,21448,11434,26490,17480,7564,2135,10340,8067,5593,2724,12271,9411,3361,1816,5798,4123,2728,1255,4752,3540,2544,1961,9271,4635,7752,5732,6319, 
 支付的各项税费(万元),12779,26296,26148,15182,14555,18701,12424,6523,1811,6132,5031,3092,1563,7796,6292,2516,1047,5553,3796,2253,526,6198,4460,3258,942,5525,2697,5129,2439,4759, 
 支付的其他与经营活动有关的现金(万元),8927,36988,46512,54031,38816,43482,94603,55442,424,4194,1880,1264,625,1735,1365,932,475,1685,1321,822,432,1561,1393,588,524,1084,635,3000,3153,1614, 
 经营活动现金流出小计(万元),181426,659152,333780,222531,138308,1007266,364293,104404,20590,95893,91958,65917,28637,160406,124932,83846,39345,155115,118103,93066,39108,147239,113448,75717,35632,166161,86863,137079,81183,105922, 
 经营活动产生的现金流量净额(万元),136033,-384055,-119685,127583,72254,-623375,-156570,-34778,1534,26673,12189,10527,2208,12738,-2474,9155,-3341,-5580,-11463,3065,-1483,12102,2783,-8536,-5891,-6365,4791,7110,-318,7236, 
 收回投资所收到的现金(万元),2733,42729,12636,1000,--,3290,1629,672,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,900, 
 取得投资收益所收到的现金(万元),4475,12197,87,59,--,4,3048,947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,146,782, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,120,--,1,--,67,26,19,8,11,8,7,7,10,3,1,0,9,9,--,--,--,4,--,--,--,--,26,6,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,27156,27156,11201,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2827,--, 
 收到的其他与投资活动有关的现金(万元),0,21726,1,--,41179,913272,913272,911713,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7208,103927,39880,12260,41179,916633,917975,913351,8,11,8,7,7,10,3,1,0,9,9,0,0,0,4,0,0,0,0,26,2979,1690, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),732,7880,6561,4124,1138,2718,1418,1010,103,2588,1610,1209,574,4782,3065,1695,676,8124,6584,3742,1721,8064,3764,2246,540,5865,2397,3228,1941,5115, 
 投资所支付的现金(万元),23734,181796,127888,71934,4500,44917,23248,9170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,701,2509,808, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),44,4707,--,--,--,346500,346500,346500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,4500,45084,--,940,100,--,--,118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24510,194383,134449,80558,50722,394135,372105,356781,103,2588,1728,1209,574,4782,3065,1695,676,8124,6584,3742,1721,8064,3764,2246,540,5865,2397,3930,4450,5923, 
 投资活动产生的现金流量净额(万元),-17302,-90455,-94570,-68298,-9543,522498,545870,556571,-96,-2577,-1720,-1202,-567,-4772,-3062,-1694,-676,-8115,-6575,-3742,-1721,-8064,-3760,-2246,-540,-5865,-2397,-3903,-1471,-4233, 
