 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),11962,34471,24935,17620,7356,36373,22961,11225,8212,47053,30436,23836,6730,43545,27993,20354,10568,38045,32088,32218, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,1167,1167,1044,823,1210,1117,1117,716,1135,866,1949,543,932,891,668,431,339,153,59, 
 收到的其他与经营活动有关的现金(万元),339,1169,519,348,220,1396,909,30,256,2596,3136,285,3342,525,1628,448,7090,9584,12817,7354, 
 经营活动现金流入小计(万元),12301,36807,26621,19012,8399,38979,24987,12371,9184,50784,34439,26071,10615,45002,30512,21470,18088,47968,45058,39631, 
 购买商品、接受劳务支付的现金(万元),14160,28660,22195,15715,10204,30851,23615,14493,6788,35538,27930,18815,7643,32005,21542,11791,13375,27562,30987,25758, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),903,2567,1941,1273,613,2511,1910,1264,607,2471,1891,1242,496,2390,1764,1192,479,2153,1819,1206, 
 支付的各项税费(万元),485,2005,898,577,332,1591,1463,1055,741,3706,2701,1384,607,2569,1881,1167,452,2873,3038,4134, 
 支付的其他与经营活动有关的现金(万元),162,2696,2355,1293,246,1103,1490,867,135,1911,1783,3229,6481,2045,5044,2624,6088,3511,2968,1517, 
 经营活动现金流出小计(万元),15710,35928,27388,18858,11395,36056,28478,17679,8271,43625,34306,24670,15227,39009,30231,16773,20395,36099,38812,32616, 
 经营活动产生的现金流量净额(万元),-3409,879,-767,153,-2996,2923,-3492,-5307,913,7159,133,1400,-4612,5993,280,4697,-2306,11869,6246,7015, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,43,--,--,--,--,--,--,15,--,--,--,--,--,--,--,39,--,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),37,892,31,24,14,60,49,36,24,254,99,77,62,2182,121,71,52,467,335,972, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37,892,74,24,14,60,49,36,24,268,99,77,62,2182,121,71,52,506,335,981, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1790,12911,6774,4167,2554,5337,794,527,142,3140,1370,700,506,4338,1914,1205,50,5263,7300,8695, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1790,12911,6774,4167,2554,5337,794,527,142,3140,1370,700,506,4338,1914,1205,50,5263,7300,8695, 
 投资活动产生的现金流量净额(万元),-1753,-12018,-6700,-4143,-2540,-5276,-745,-490,-118,-2872,-1271,-624,-444,-2157,-1793,-1134,2,-4757,-6965,-7715, 
 吸收投资收到的现金(万元),--,33164,--,--,--,--,--,--,--,23987,23987,23987,--,--,--,--,--,--,--,--, 
