 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),1107748,713975,328466,1302433,874143,547645,229488,919887,636589,403699,173661,945382,683136,451747,188273,953837,698041,438146,94924,447360,333012,203499,87302,365712,264652,166702,76110,376938,282196,182862,86014,345143,242705,156906,69752,249131,160248,93510,34293,303898,245993,169756,81022,344534,226702,138571,238172,167132,121575,66290, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 收到的税费返还(万元),303,178,48,115,52,48,--,--,3,3,3,--,--,--,--,--,22,22,20,--,2542,2258,1597,977,--,170,154,6293,5864,4987,2467,4787,4813,1681,806,3828,1672,0,68,--,136,136,0,0,--,0,0,--,783,0, 
 收到的其他与经营活动有关的现金(万元),12443,11638,8468,17627,13900,10685,3664,4833,5573,4472,2476,5129,4377,2137,720,4239,5389,2732,281,4132,1452,1056,141,374,2360,279,58,4335,3128,1889,1018,1769,92,1201,0,617,1805,1558,1801,377,288,258,221,965,919,393,4104,3482,202,616, 
 经营活动现金流入小计(万元),1120494,725791,336982,1320174,888095,558378,233152,924720,642164,408174,176140,950511,687513,453884,188993,958076,703452,440900,95225,451492,337005,206813,89040,367064,267012,167151,76322,387566,291188,189739,89499,351699,247610,159789,70558,253575,163724,95068,36162,304275,246416,170149,81242,345499,227621,138964,242276,170614,122561,66905, 
 购买商品、接受劳务支付的现金(万元),1039338,685307,331439,1221974,848706,520581,234443,873059,608242,382888,169151,862565,660894,426771,204736,896916,675322,422008,98816,411626,314650,192340,85086,365554,266652,167740,80591,350173,269175,178053,82602,327933,241764,148689,73221,240700,148356,71260,27724,272824,227376,155992,87368,331620,219110,134032,225164,155285,107832,62199, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,0,0,--,0,0, 
