 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),463559,270448,143091,458490,297206,190481,65356,387962,242877,171631,73144,339212,168986,79399,33149,266160,142574,69224,16374,174701,132701,83895,11621,143953,127770,71922,27216,112668,61170,33661,27080,80360,42702,16703,6695,51840,35759,19909,6100,36571,26494,9523,4427,29700,12565,13055,935,16748,5779,3442,918, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4315,1713,734,5471,3502,3289,1825,2799,1950,1233,470,832,449,16,--,21,98,98,--,562,22,22,22,379,355,1,--,66,44,43,43,50,--,0,--,--,14,14,--,--,17,--,16,0,--,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),42955,14630,5730,36790,28152,21259,4094,20429,13727,7141,5047,14453,5322,4554,5604,6021,8968,6213,4475,6494,4468,4463,4201,9434,2726,1551,1480,6842,7629,4620,300,6685,6539,7965,6814,4760,12401,9411,9233,2734,3279,3719,480,2189,3782,1339,399,394,936,5332,252, 
 经营活动现金流入小计(万元),510829,286791,149555,500751,328859,215029,71275,411190,258554,180005,78661,354497,174757,83970,38753,272201,151640,75535,20849,181758,137191,88381,15844,153767,130852,73474,28695,119576,68843,38324,27423,87095,49241,24668,13509,56600,48174,29334,15333,39305,29790,13243,4922,31889,16346,14393,1333,17142,6715,8773,1170, 
 购买商品、接受劳务支付的现金(万元),309237,163467,90626,241438,257021,146342,41924,265852,222306,129597,70842,231445,118510,49714,11198,215566,124807,96627,38098,153566,84802,35849,17257,138176,90608,48322,38447,85712,43516,29799,18055,45153,21250,9278,6046,41528,33408,11163,6796,24715,7486,8477,7497,5156,3044,1553,985,10709,6914,4614,2995, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),196647,120860,58833,161067,113535,68762,33312,85410,54050,32332,15368,40243,25448,16664,7232,17614,11087,6088,2499,9866,6035,3752,1726,7440,5138,3584,1512,5979,4245,2768,1230,4218,3125,1896,1001,3132,2786,1832,457,1516,1169,697,274,786,655,366,157,417,368,225,100, 
 支付的各项税费(万元),79174,62240,23811,55889,40532,28823,11413,53763,34731,27002,12434,31078,26243,16881,2289,16995,14016,12375,1256,10555,10101,8655,825,9672,8577,7389,893,6466,5774,5235,658,4300,4262,1908,324,3306,3011,2129,716,6545,5768,3151,2030,2688,1670,1207,426,1228,235,168,126, 
 支付的其他与经营活动有关的现金(万元),52891,47155,18177,87410,57304,25845,10506,52452,38320,27814,10993,33824,29790,22498,11066,19101,23098,18899,6859,8944,8249,6894,4577,9603,4958,4374,1054,4070,7954,3087,2511,7612,6490,4664,828,6562,8733,5675,415,4412,1204,2148,534,1421,634,996,1364,421,3174,3689,867, 
 经营活动现金流出小计(万元),637949,393722,191448,545803,468391,269773,97155,457476,349408,216745,109637,336589,199992,105757,31785,269276,173008,133988,48711,182930,109187,55150,24384,164891,109281,63669,41905,102227,61490,40889,22454,61283,35127,17746,8199,54528,47938,20799,8385,37189,15627,14473,10335,10050,6003,4121,2932,12776,10691,8697,4089, 
 经营活动产生的现金流量净额(万元),-127120,-106931,-41892,-45053,-139532,-54744,-25880,-46287,-90854,-36740,-30977,17908,-25235,-21787,6968,2926,-21368,-58453,-27862,-1173,28003,33231,-8540,-11125,21570,9805,-13210,17348,7353,-2565,4969,25812,14114,6922,5310,2072,237,8535,6948,2116,14163,-1230,-5413,21839,10344,10272,-1598,4366,-3976,76,-2919, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,756,--,--,0,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,43,43,--,--,--,--,--,0,--,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,12,--,13,15,9,1,7,--,--,--,9,2,2,--,128,4,4,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,11,--,--,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),10901,9542,5951,28444,18232,10361,3126,16663,1600,1600,2266,4728,2973,2488,600,1399,749,--,200,7795,100,100,100,1697,1145,419,355,540,2218,1552,600,--,1078,427,1582,2100,10882,8648,5440,2000,3,--,--,0,115,115,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10921,9554,5951,28457,18247,10370,3127,16670,1600,1600,2266,4844,2974,2490,600,1527,753,4,200,7795,100,100,100,1697,1145,419,355,540,2218,1552,600,0,1078,427,1582,2100,10925,8691,5440,2000,3,--,--,767,115,115,0,--,--,--,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),153255,96357,55226,313626,161514,109643,71920,280882,171956,116279,37206,125593,84087,51790,30198,127777,81696,15791,4330,42082,44632,35265,2116,8941,6162,1505,1066,20014,20749,20037,18827,18440,14007,8987,4328,47124,34350,26197,22472,31647,23117,4088,1971,9259,8032,6793,2711,18788,11157,7915,6493, 
 投资所支付的现金(万元),1915,2671,2671,46792,24608,1134,705,18749,18699,18699,--,7000,800,6800,--,4095,5055,1089,--,13233,11514,6311,--,6373,7097,4937,--,3239,2558,2558,--,--,121,0,--,--,7708,2762,--,--,--,--,--,13830,8305,5670,0,1000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),16619,1134,168,8529,7542,5157,1676,50347,37773,19567,2967,31489,28457,23336,8843,15110,15003,11278,3448,2922,3605,3605,--,950,--,--,855,--,--,--,--,--,--,0,--,5514,--,0,--,--,--,--,--,0,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),87777,117651,59560,74838,1043,1694,3484,32757,1933,1982,484,6874,3257,1100,--,6539,493,--,--,--,--,--,--,--,204,134,76,--,439,366,283,--,3312,2679,2122,--,1927,545,5358,--,4,--,--,0,--,10,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),259567,217813,117625,443785,194706,117627,77784,382735,230360,156527,40658,170955,116602,83027,39041,153520,102248,28159,7778,58237,59751,45181,2116,16264,13463,6575,1997,23253,23745,22961,19110,18440,17441,11665,6450,52638,43985,29505,27830,31647,23121,4088,1971,23089,16337,12473,2711,19788,11157,7915,6493, 
 投资活动产生的现金流量净额(万元),-248646,-208260,-111674,-415328,-176460,-107257,-74658,-366065,-228760,-154927,-38391,-166111,-113627,-80536,-38441,-151993,-101495,-28155,-7578,-50441,-59651,-45081,-2016,-14567,-12318,-6157,-1642,-22713,-21527,-21409,-18510,-18440,-16363,-11239,-4868,-50538,-33060,-20813,-22390,-29647,-23118,-4088,-1971,-22323,-16222,-12358,-2711,-19788,-11157,-7915,-6493, 
 吸收投资收到的现金(万元),8100,6127,4935,559565,557209,100406,99771,118741,68327,68327,12615,5181,3465,10265,3465,5849,5765,4605,4705,5028,4828,1582,--,189339,4283,3842,3842,2600,2600,2600,2600,--,--,0,--,--,2184,0,--,41997,41997,--,--,75,50,50,50,--,600,600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),8100,6127,4935,3960,1605,706,--,729,165,165,--,148,--,--,--,1644,--,--,--,600,--,--,--,--,--,--,--,2600,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,75,50,50,--,--,--,600,--, 
 取得借款收到的现金(万元),495592,355092,171796,406080,387561,253480,71180,382731,205500,78900,49100,118968,63872,25088,25088,27590,19550,1950,1800,45700,38700,18200,13050,143300,115300,87800,81100,55400,28400,21400,16400,50300,41250,32950,22000,72650,59900,38400,30830,30600,11800,5000,10000,15100,3100,1100,200,29090,21650,15150,12688, 
 发行债券收到的现金(万元),348800,348800,249100,550000,348900,249200,50000,600000,398450,230000,189130,440000,299011,180000,129560,220000,189189,89539,39840,110000,59760,--,--,40000,40000,40000,40000,40000,40000,40000,40000,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
