 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),12646,68522,42953,25084,11820,51657,31599,18407,7996,38320,26658,13264,5305,37225,25166,12509,5497,34894,23043,12625,4789,27815,17034,9719,3139,23804,15474,9236,18716,5048,11359,9947, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),111,3263,1667,766,476,1723,831,24,--,1083,501,501,--,1462,1294,--,--,2420,1182,1182,1182,913,913,913,913,92,92,82,538,--,--,4, 
 收到的其他与经营活动有关的现金(万元),845,9528,6257,2798,1127,4402,2672,1233,615,3162,1665,897,480,2328,1261,760,329,4069,2122,705,488,2303,1767,758,451,1023,483,286,578,64,983,934, 
 经营活动现金流入小计(万元),13602,81313,50877,28648,13422,57783,35102,19664,8611,42565,28824,14663,5784,41015,27721,13269,5826,41384,26347,14512,6459,31031,19714,11389,4503,24919,16050,9604,19833,5112,12342,10885, 
 购买商品、接受劳务支付的现金(万元),8922,39997,24797,14803,6485,24758,16799,9147,4351,22226,15469,7264,2846,15870,11564,6739,3035,18959,14171,8166,2996,13745,9160,5331,2566,13589,11401,7674,13271,4299,7854,7827, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3375,9155,6376,4329,2571,5374,3842,2601,1502,3927,2883,1998,1202,3449,2586,1806,1097,3282,2566,1830,1054,3009,2267,1491,918,2036,1417,876,1193,452,445,314, 
 支付的各项税费(万元),3238,8744,5205,2984,1590,5644,3659,2406,964,4398,3167,2096,1099,5015,3367,1801,759,4254,2614,1736,887,4302,2522,1483,638,2550,1410,762,1675,772,888,615, 
 支付的其他与经营活动有关的现金(万元),3782,15991,12498,5628,2744,8232,6210,3560,2001,7328,4986,3379,1641,5780,4126,2784,1283,4324,2650,1585,836,3145,2384,1380,786,2608,1748,1216,1452,534,1073,722, 
 经营活动现金流出小计(万元),19317,73887,48875,27743,13390,44008,30510,17714,8818,37879,26505,14738,6788,30113,21643,13129,6174,30819,22001,13317,5773,24200,16332,9686,4908,20783,15976,10528,17591,6057,10260,9478, 
 经营活动产生的现金流量净额(万元),-5714,7426,2002,905,32,13775,4592,1950,-207,4686,2319,-75,-1004,10902,6078,140,-348,10565,4346,1195,687,6830,3382,1704,-405,4136,74,-923,2241,-945,2082,1407, 
 收回投资所收到的现金(万元),8100,50645,6595,4160,2690,7170,3500,3500,3500,--,--,--,--,5000,5000,2000,--,--,26,--,--,--,--,--,--,--,--,--,--,--,64,25, 
 取得投资收益所收到的现金(万元),204,1136,46,14,11,821,769,498,318,1324,980,633,285,733,556,456,250,342,89,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,18,12,--,--,2,2,2,--,5,5,5,--,3,3,3,3,3,3,3,--,1,--,--,--,--,--,--,0,--,--,--, 
