 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),486034,333551,166988,566787,481103,284587,117568,318464,331100,188411,79477,319929,228693,148497,66471,277572,198367,129683,71898,255165,174682,117507,54763,228911,171435,84401,40671,219633,160232,100406,150604,98643,84544, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),4436,2768,2104,2856,2163,1355,973,2645,1834,1189,634,1558,1427,690,--,1662,1236,756,250,1578,1016,749,60,1666,1098,851,361,978,811,290,496,236,0, 
 收到的其他与经营活动有关的现金(万元),15531,6123,5894,19496,26097,4774,5784,16568,15525,4720,1737,7342,2626,2075,1461,2052,3542,1538,718,2935,3254,2593,2133,4631,3688,1594,1484,2500,511,313,1392,414,1096, 
 经营活动现金流入小计(万元),506001,342443,174986,589139,509363,290716,124325,337677,348459,194320,81848,328829,232746,151262,67932,281285,203145,131977,72866,259677,178952,120849,56956,235208,176221,86846,42516,223111,161554,101009,152492,99292,85640, 
 购买商品、接受劳务支付的现金(万元),431521,302181,157945,491902,438093,283146,133030,294676,333583,172626,72573,271806,214974,136316,72819,242196,186739,130312,80365,227125,145871,92367,47064,226819,171496,73307,43450,206807,160438,100802,130631,94094,68766, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),13529,9860,5393,17153,11618,7950,5164,11232,6733,4617,2976,7620,6265,4106,2373,6619,4895,3508,2245,6255,4264,3703,1626,4354,3441,2327,1180,2678,1400,1496,2000,1787,1471, 
 支付的各项税费(万元),12868,8800,6407,9716,7652,5178,3270,8432,4909,3316,2194,6980,5486,4322,2183,6892,5410,3772,1354,6860,5267,3014,1759,4897,3990,3529,972,4823,4289,2582,2716,1899,2370, 
 支付的其他与经营活动有关的现金(万元),28560,25077,12292,51427,58160,31315,21763,30343,15574,15127,6146,22330,10725,6945,5257,15769,12163,7512,3724,10441,8978,5676,2790,8310,10526,6541,3685,9634,7687,4728,6341,7027,3967, 
