 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),50614,35180,23398,12333,44804,31190,18735,8986,27597,18345,11962,4544,26753,19120,11376,5705,28164,21907,12970,4249,15351,11378,6527,2923,13789,10116,6119,2765,15608,10764,6063,2638,12653,9304,12472,8152,8271, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的税费返还(万元),5514,5023,604,219,1199,726,497,165,1675,1356,1078,793,1090,827,548,165,1186,924,620,282,1355,951,586,262,1296,990,593,242,1397,912,483,295,1255,870,1217,479,0, 
 收到的其他与经营活动有关的现金(万元),915,327,376,205,568,258,190,66,651,554,411,187,690,354,613,76,976,735,644,640,276,254,315,165,595,481,430,9,785,848,223,187,168,132,320,440,73, 
 经营活动现金流入小计(万元),57043,40529,24377,12757,46571,32174,19421,9218,29922,20256,13452,5523,28533,20301,12538,5946,30326,23566,14235,5170,16982,12583,7428,3350,15680,11587,7142,3015,17790,12525,6768,3120,14076,10305,14009,9071,8344, 
 购买商品、接受劳务支付的现金(万元),18152,14646,9216,4966,17176,12186,7663,3448,10753,6931,4831,839,8792,6737,4822,2303,11914,9481,5233,1700,5965,4706,2591,1065,4284,3115,1891,1041,3931,3395,2291,917,2911,1934,3049,2244,1248, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6039,4613,3136,1686,5387,3879,2542,1354,4182,3047,1923,1017,3769,2714,1844,1013,3111,2285,1531,864,2305,1742,1085,613,1838,1362,936,533,1540,1094,783,405,1246,938,1174,737,390, 
 支付的各项税费(万元),4564,3311,2047,1089,3080,2170,1268,562,2356,1736,1015,431,2269,1778,1213,314,2892,2225,1503,346,2375,1682,1065,417,2625,1960,1438,766,2742,1583,911,494,2007,1601,1730,1251,1173, 
 支付的其他与经营活动有关的现金(万元),6249,4769,3331,1605,5733,4170,2564,1198,4315,3356,1976,1001,5143,3696,2420,1098,4776,3173,1790,808,3256,2551,1610,804,3279,2634,1632,811,4805,2915,1575,826,3177,2518,2970,2803,2056, 
