 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12958,35776,29671,19197,25167,25926,20352,14267,9294,25532,17529,12170,7835,25863,19343,11804,8092,24115,14679,12269, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),-11941,-7017,-5262,-3508,--,25605,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),9394,27169,15474,11215,4942,12785,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,212,1,1,--,--,--,--,19,--,--,--,16,--,--,--,11,15,7, 
 收到的其他与经营活动有关的现金(万元),463,3008,1327,880,452,2124,26096,10724,331,1542,2130,1600,175,1660,3105,1152,303,1902,2135,1421, 
 经营活动现金流入小计(万元),10874,58936,41421,27784,30560,66440,46449,24992,9625,27093,19659,13770,8011,27539,22447,12956,8395,26028,16829,13696, 
 购买商品、接受劳务支付的现金(万元),3367,9705,6750,4558,2419,8516,6007,3971,1777,7948,2320,1652,1008,4018,2757,2020,1001,1791,1569,1509, 
 客户贷款及垫款净增加额(万元),14598,126824,65251,70360,81903,224635,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
