 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),238570,1005132,716835,425757,196700,561362,390666,227919,90725,299249,194251,109860,48270,260505,175704,107769,45079,203248,--,73997,29493,151861,112193,46258,41902, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),15487,62314,47881,31752,25027,20548,13466,7157,2667,16947,11690,7017,3855,10534,4865,2730,1548,6253,--,1690,260,2940,2139,2080,4876, 
 经营活动现金流入小计(万元),254057,1067446,764716,457509,221727,581909,404132,235076,93392,316196,205940,116878,52124,271039,180569,110500,46627,209501,--,75687,29753,154801,114332,48338,46778, 
 购买商品、接受劳务支付的现金(万元),219736,734350,510829,313076,152637,377347,218160,120924,56348,182299,132280,95751,30155,199648,152234,104852,39730,177099,--,79748,24996,101336,86470,34488,33931, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),41363,115134,79012,48417,23465,54860,36990,22225,9652,23379,16094,10061,4697,17423,12824,8988,4696,13874,--,6285,2924,9576,6458,3585,2472, 
 支付的各项税费(万元),579,1775,1180,839,535,854,580,427,207,802,620,474,98,469,275,202,145,196,--,71,19,48,29,31,16, 
 支付的其他与经营活动有关的现金(万元),13798,37473,23674,10757,10620,20601,21155,16574,14289,18177,13225,8135,4813,7961,2287,1784,1136,6245,--,1537,1192,3191,3565,1252,4187, 
 经营活动现金流出小计(万元),275476,888732,614695,373089,187256,453662,276885,160150,80496,224656,162219,114421,39763,225501,167619,115825,45707,197414,--,87641,29132,114151,96523,39357,40606, 
 经营活动产生的现金流量净额(万元),-21419,178714,150021,84420,34471,128247,127246,74926,12896,91540,43721,2457,12362,45538,12949,-5326,920,12086,-23446,-11954,621,40650,17809,8981,6172, 
 收回投资所收到的现金(万元),38960,145000,81000,30000,--,138600,133600,115600,65000,31000,21000,21000,18000,71300,29800,--,--,--,--,--,--,--,--,56,0, 
 取得投资收益所收到的现金(万元),175,1453,935,660,660,517,491,461,107,43,37,37,25,124,37,--,--,--,--,--,--,--,3,3,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36,44,15,7,0,74,62,44,17,28,11,9,5,46,11,--,--,58,--,--,--,3013,217,80,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),39172,146497,81950,30667,660,139192,134153,116104,65124,31070,21048,21046,18030,71470,29848,0,0,58,--,0,0,3013,220,139,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),187129,627636,429013,267494,148329,436189,302379,189016,86548,179905,125875,74326,38784,73480,44344,23183,17251,65704,--,43018,26758,58444,40522,22231,10255, 
 投资所支付的现金(万元),200522,163000,143000,100000,6000,89600,89600,84600,54000,82300,9000,9000,9000,84900,38900,--,--,--,--,--,--,--,--,--,1200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,644,--,644,644,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),387651,790636,572013,367494,154329,525789,391979,273616,140548,262205,134875,83326,47784,158380,83244,23183,17251,66348,--,43662,27402,58444,40522,22231,11455, 
 投资活动产生的现金流量净额(万元),-348479,-644140,-490063,-336827,-153669,-386597,-257826,-157512,-75424,-231135,-113827,-62280,-29754,-86910,-53396,-23183,-17251,-66290,--,-43662,-27402,-55431,-40302,-22092,-11452, 
 吸收投资收到的现金(万元),--,551134,305159,305176,--,--,99130,--,--,99269,--,--,--,67689,67689,67689,67689,--,--,--,--,--,--,6504,2065, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),330140,607451,394006,219650,166050,510288,289288,249288,89288,274367,244417,177500,70000,156571,130442,94442,29110,197510,--,144010,48000,121202,84020,59500,25400, 
 发行债券收到的现金(万元),89925,309193,169403,89568,49888,99130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),47,1239,700,35,22,482,--,--,--,28,27,15,10,261,261,261,0,100,--,100,0,3977,1150,548,--, 
 筹资活动现金流入小计(万元),420112,1469017,869267,614428,215959,609899,388418,249288,89288,373664,244444,177515,70010,224521,198392,162392,96800,197610,--,144110,48000,125179,85170,66552,27465, 
 偿还债务支付的现金(万元),195502,553985,374790,283152,95659,306901,214355,177590,35323,180521,145159,94876,45000,152441,130447,90847,42791,126082,--,60239,22800,88290,59303,41900,14214, 
 分配股利、利润或偿付利息所支付的现金(万元),7084,109561,101626,12963,5834,34197,29218,8320,3681,14493,10789,7179,2681,16348,13734,5477,2950,17186,--,10824,1684,9209,8797,3531,1868, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4,232,148,148,0,1664,198,105,100,701,668,400,400,789,630,470,322,770,--,190,0,3144,1002,1818,563, 
 筹资活动现金流出小计(万元),202590,663777,476564,296263,101492,342762,243770,186015,39104,195715,156616,102455,48081,169578,144811,96794,46063,144038,--,71253,24484,100643,69102,47249,16645, 
 筹资活动产生的现金流量净额(万元),217522,805240,392704,318166,114467,267138,144647,63273,50184,177949,87828,75060,21929,54943,53581,65598,50737,53572,--,72857,23516,24536,16068,19303,10820, 
 汇率变动对现金及现金等价物的影响(万元),-25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-14,-47,--, 
 现金及现金等价物净增加额(万元),-152401,339814,52662,65758,-4730,8787,14068,-19312,-12344,38354,17722,15236,4537,13571,13134,37090,34405,-632,--,17241,-3265,9755,-6439,6146,5540, 
 加:期初现金及现金等价物余额(万元),417550,77736,77736,77736,77736,68949,68949,68949,68949,30594,30594,30594,30594,17023,17023,17023,17023,17655,--,17655,17655,7900,14340,8194,2654, 
 期末现金及现金等价物余额(万元),265149,417550,130398,143494,73006,77736,83016,49636,56605,68949,48316,45831,35131,30594,30157,54113,51428,17023,--,34896,14390,17655,7900,14340,8194, 
