 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),5851,3534,615,13312,7743,5666,960,6206,4952,3359,310,20666,14604,1559,866,31740,28779,25974,19051,27745,10073,7170,2935,38059,20591,17380,10865,15897,6628,3822,2053,10338,6462,2376,2206,1564,1361,963,766,1031,549,86,30,3066,617,297,140, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),1,1,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),16095,550,587,332,95,86,27,323,1653,1632,949,651,508,640,140,1317,815,2247,1824,625,663,626,416,3194,1365,915,154,926,863,862,61,854,4,3,1,1810,1542,1635,844,578,19,405,3,91,5896,5177,610, 
 经营活动现金流入小计(万元),21946,4085,1202,13653,7838,5752,987,6529,6605,4991,1259,21317,15111,2199,1006,33057,29594,28221,20876,28370,10735,7796,3351,41253,21956,18295,11020,16823,7491,4684,2113,11192,6466,2379,2206,3374,2903,2598,1610,1608,568,491,33,3156,6513,5474,750, 
 购买商品、接受劳务支付的现金(万元),1718,1225,645,2446,3492,1786,628,1968,1619,678,342,3483,2555,2271,1952,32799,29141,26969,22443,21991,5161,3603,2499,20719,12539,9753,3055,9505,6736,6204,3625,6388,2754,1965,1313,1928,1193,990,754,3694,2866,1752,1235,4011,7956,7345,1117, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3313,2289,1309,4286,3131,2079,861,3113,2192,1236,471,2381,1698,1089,626,2414,1875,1123,602,2752,2177,1444,930,2346,1577,1065,514,1893,1402,888,523,1704,1178,721,392,1203,930,555,330,532,336,205,39,154,99,60,32, 
 支付的各项税费(万元),1200,986,746,1025,747,701,475,582,463,452,264,1590,1145,96,17,1291,981,890,331,3211,2278,2001,1422,3988,3312,1940,1562,1665,369,169,44,479,251,158,136,182,132,62,36,748,899,657,2,126,52,13,6, 
 支付的其他与经营活动有关的现金(万元),2689,1636,1167,4801,4467,2997,1777,2500,2475,1508,409,3663,2347,1113,961,3286,1617,1165,968,2371,2143,1406,822,5962,2341,1405,505,2520,2614,1495,1140,2815,2214,1609,1283,2345,1366,1033,686,2347,1311,1597,711,1155,7629,5789,297, 
 经营活动现金流出小计(万元),8920,6136,3866,12558,11838,7563,3741,8163,6749,3874,1486,11118,7746,4569,3555,39790,33614,30147,24344,30326,11759,8454,5673,33015,19769,14163,5636,15583,11121,8756,5331,11386,6396,4453,3125,5659,3621,2641,1805,7321,5412,4211,1987,5447,15737,13206,1451, 
 经营活动产生的现金流量净额(万元),13026,-2051,-2664,1095,-4000,-1811,-2754,-1634,-144,1117,-227,10199,7366,-2370,-2549,-6733,-4020,-1926,-3468,-1955,-1023,-658,-2322,8238,2187,4132,5383,1240,-3630,-4072,-3218,-194,69,-2074,-919,-2284,-718,-42,-196,-5712,-4843,-3720,-1954,-2291,-9224,-7732,-701, 
