 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),122849,77021,34596,160613,107134,63077,29759,125181,49066,101814,87044,44614, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1290,850,276,2793,1615,1056,443,11752,9330,4313,587,360, 
 经营活动现金流入小计(万元),124139,77871,34873,163406,108749,64133,30202,136932,58396,106127,87631,44974, 
 购买商品、接受劳务支付的现金(万元),47310,27695,18516,59131,32882,17134,11171,34889,18318,48595,29286,17303, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),41114,25418,14355,40811,29311,18993,10983,36024,16499,38581,31460,13143, 
 支付的各项税费(万元),7239,5312,2396,12268,8064,7267,2322,7048,2440,3521,3826,1625, 
 支付的其他与经营活动有关的现金(万元),20493,15889,5545,27788,21552,14039,5693,26103,11180,16247,19388,5654, 
 经营活动现金流出小计(万元),116156,74313,40812,139999,91809,57433,30169,104064,48437,106944,83961,37725, 
 经营活动产生的现金流量净额(万元),7983,3558,-5939,23407,16940,6700,33,32868,9959,-816,3670,7249, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,1414,36,36,--,--,--, 
 取得投资收益所收到的现金(万元),4670,2367,1663,7641,3762,2193,1728,4646,1678,49,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,4026,0,1436,--,8222,6370,1914,142,303, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,2988,--,--,--,--,501,--,--, 
 收到的其他与投资活动有关的现金(万元),446788,295857,206751,450759,332491,145372,86121,817171,200,64981,1856,847, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
