 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),76522,45661,26011,112963,79488,50463,26735,103994,101089,95684,81356, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2146,1745,169,1554,1402,1176,151,1115,1121,769,291, 
 经营活动现金流入小计(万元),78668,47406,26180,114517,80890,51639,26886,105109,102210,96453,81647, 
 购买商品、接受劳务支付的现金(万元),32992,24733,12897,48015,37194,26834,13415,50146,59023,53093,46102, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10225,6954,3553,12127,11165,5821,2971,9068,7829,5763,3239, 
 支付的各项税费(万元),10280,7698,3942,11594,8798,6322,3134,12718,8065,7215,7646, 
 支付的其他与经营活动有关的现金(万元),17532,10140,3870,24369,16947,12646,5910,22355,19466,17635,16974, 
 经营活动现金流出小计(万元),71029,49524,24262,96105,74104,51623,25431,94288,94383,83706,73961, 
 经营活动产生的现金流量净额(万元),7639,-2119,1918,18412,6787,16,1455,10822,7827,12747,7686, 
 收回投资所收到的现金(万元),29000,10000,10000,37000,18000,18000,13000,--,--,--,--, 
 取得投资收益所收到的现金(万元),239,46,46,178,79,79,22,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,28,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,1166,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29239,10046,10046,37178,18079,18079,13022,1166,28,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2141,1679,6131,1416,859,488,186,672,3587,671,830, 
 投资所支付的现金(万元),68000,42000,10000,51000,18000,23000,13000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70141,43679,16131,52416,18859,23488,13186,672,3587,671,830, 
 投资活动产生的现金流量净额(万元),-40903,-33633,-6085,-15238,-781,-5409,-164,494,-3559,-671,-830, 
 吸收投资收到的现金(万元),76038,76038,76038,--,0,--,--,--,--,--,5938, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,2000,--,--,--,500,--,7200,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,1335,17265,--, 
 筹资活动现金流入小计(万元),76038,76038,76038,2000,0,0,0,500,1335,24465,11938, 
 偿还债务支付的现金(万元),--,--,--,2000,--,--,--,500,3200,10000,4600, 
 分配股利、利润或偿付利息所支付的现金(万元),2982,--,--,741,728,728,--,1869,70,254,131, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
