 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),8687,27685,39393,23664,11127,27939,28105,18836,9344,31768,26353,16641,8722,32434,24262,15403,26284,24402,26599, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,149,--,--,--,341,--,--,--,7,--,--,--,6,--,--,40,5,4, 
 收到的其他与经营活动有关的现金(万元),91,1763,1130,317,166,514,406,348,408,173,398,396,585,263,209,128,592,1231,198, 
 经营活动现金流入小计(万元),8778,29596,40523,23981,11293,28793,28511,19184,9752,31949,26751,17038,9307,32702,24471,15531,26916,25637,26801, 
 购买商品、接受劳务支付的现金(万元),7154,18673,25393,15337,7494,10936,16570,10689,4821,19751,16104,10874,6360,19813,15567,9729,16651,15808,16524, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4082,12622,8213,5373,2634,7860,4852,3245,1612,5016,3464,2504,1504,4470,3335,2450,3990,3507,3097, 
 支付的各项税费(万元),379,1935,2414,1450,347,1702,961,774,305,1692,1258,604,528,1423,1057,653,806,722,1049, 
 支付的其他与经营活动有关的现金(万元),1531,8159,6720,2665,1658,4365,2418,2257,1395,3249,4350,1987,675,3432,2425,1692,2874,2583,2991, 
 经营活动现金流出小计(万元),13145,41390,42740,24824,12133,24862,24800,16964,8132,29708,25176,15969,9067,29138,22383,14524,24320,22619,23661, 
 经营活动产生的现金流量净额(万元),-4367,-11793,-2217,-843,-840,3931,3711,2220,1619,2240,1575,1069,240,3564,2088,1007,2596,3018,3140, 
 收回投资所收到的现金(万元),--,--,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,322,318,231,19,71,71,71,71,65,65,65,--,17,17,17,24,66,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,25,5,--,--,19,--,--,--,--,--,--,--,0,--,--,--,3,0, 
