 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),282885,184387,114285,349352,239151,162791,101109,314573,211911,264230,214183,171899,139710, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,102, 
 收到的其他与经营活动有关的现金(万元),3519,2765,398,2422,2105,1882,1426,2796,1862,1472,1759,1142,703, 
 经营活动现金流入小计(万元),286404,187153,114682,351775,241255,164672,102535,317369,213773,265701,215942,173041,140515, 
 购买商品、接受劳务支付的现金(万元),191123,128986,80499,226134,163531,108641,58181,185862,140989,158563,141568,103438,100817, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),37523,25761,14712,44598,32383,22276,12761,39344,28594,30616,23785,16717,13146, 
 支付的各项税费(万元),19580,13112,6169,24151,18607,12197,6159,22942,18391,18988,14657,13558,9448, 
 支付的其他与经营活动有关的现金(万元),26026,18062,11547,35225,23073,15363,10598,31492,20082,28236,21565,18390,12192, 
 经营活动现金流出小计(万元),274252,185921,112928,330108,237594,158478,87697,279641,208056,236403,201575,152103,135603, 
 经营活动产生的现金流量净额(万元),12152,1232,1755,21666,3661,6194,14837,37728,5717,29299,14367,20938,4912, 
 收回投资所收到的现金(万元),96000,43000,--,--,--,--,--,--,--,--,--,7,--, 
 取得投资收益所收到的现金(万元),546,193,--,--,--,--,--,--,--,--,-4,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,4,1,46,44,24,21,20,23,68,183,109,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),96557,43197,1,46,44,24,21,20,23,68,179,116,13, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22708,15280,8241,24774,19782,11047,6419,22329,19401,26983,17219,19377,11452, 
 投资所支付的现金(万元),124000,65000,--,--,--,--,--,--,--,--,--,2275,14, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),146708,80280,8241,24774,19782,11047,6419,22329,19401,26983,17219,21652,11467, 
 投资活动产生的现金流量净额(万元),-50151,-37083,-8241,-24729,-19738,-11023,-6398,-22310,-19378,-26915,-17041,-21536,-11453, 
 吸收投资收到的现金(万元),60059,60059,55559,--,--,--,--,--,--,--,--,--,5946, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),50326,37426,21000,55599,44718,29900,11500,75162,56806,30780,20300,17600,13900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),494,344,0,2116,1308,980,420,1323,1136,2428,1380,828,100, 
 筹资活动现金流入小计(万元),110879,97829,76559,57716,46026,30880,11920,76485,57942,33207,21680,18428,19946, 
 偿还债务支付的现金(万元),44199,28199,17818,55656,36756,32756,21756,74986,39659,27780,18620,15900,8100, 
 分配股利、利润或偿付利息所支付的现金(万元),6069,5640,267,784,537,323,187,1046,755,1180,784,1435,1011, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,900,725, 
 支付其他与筹资活动有关的现金(万元),6160,6160,700,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),56427,39999,18785,56440,37293,33079,21944,76032,40414,28960,19404,17335,9111, 
 筹资活动产生的现金流量净额(万元),54452,57831,57774,1276,8733,-2199,-10024,453,17528,4247,2277,1093,10835, 
 汇率变动对现金及现金等价物的影响(万元),1,1,1,-4,-1,-0,-0,-12,-5,-1,-0,-0,-0, 
 现金及现金等价物净增加额(万元),16453,21980,51289,-1790,-7345,-7028,-1584,15860,3862,6630,-397,495,4294, 
 加:期初现金及现金等价物余额(万元),30659,30659,30899,32449,32449,32449,32449,16589,16589,9959,10357,9861,5568, 
 期末现金及现金等价物余额(万元),47112,52639,82188,30659,25104,25420,30865,32449,20451,16589,9959,10357,9861, 
 净利润(万元),--,10360,--,17741,12735,10162,--,12834,8489,13029,10406,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,0,--,143,26,-65,--,-102,-14,9,607,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4313,--,7805,5765,3794,--,5420,3892,4470,3103,--,--, 
 无形资产摊销(万元),--,150,--,281,204,131,--,262,196,248,234,--,--, 
 长期待摊费用摊销(万元),--,238,--,410,300,195,--,401,302,376,226,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,10,--,166,82,85,--,89,71,117,142,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,422,--,780,529,292,--,1076,780,1183,615,--,--, 
 投资损失(万元),--,-193,--,--,--,--,--,--,--,--,4,--,--, 
