 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),31572,145526,108367,69541,32546,107525,77959,45787,20723,79877,53490,31775,14132,61996,49384,32849,14553,57452,38976,28444,13529,45987,32936,21235,10805,58984,27444,43682,25954,21484, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,--,0,--,0,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 收到的税费返还(万元),2313,7322,5144,2184,1364,4285,3779,2293,1555,2808,1962,894,581,3835,3320,2109,1602,3860,2866,1091,1056,4197,3816,2912,1188,823,773,461,106,58, 
 收到的其他与经营活动有关的现金(万元),1006,2477,1636,870,531,4066,3103,1663,1130,4092,4176,1176,482,2434,1901,894,233,3009,2191,1572,735,1182,2134,1462,505,1371,810,580,1152,105, 
 经营活动现金流入小计(万元),34891,155325,115148,72594,34440,115875,84840,49743,23407,86778,59628,33845,15194,68266,54605,35853,16388,64322,44033,31107,15319,51366,38885,25609,12499,61178,29027,44723,27212,21648, 
 购买商品、接受劳务支付的现金(万元),21400,90707,68397,41870,19673,79678,60766,34114,16274,55134,40511,25499,11166,48049,35714,22091,10363,39554,27419,18706,9950,31793,24806,17450,10223,42286,20306,28073,18761,15705, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5595,26399,20597,13738,6030,22605,16472,10653,5289,17750,12057,7553,2933,15295,11575,7625,3730,12233,8387,5423,2498,9403,6270,3776,1729,8257,4042,6558,2990,2838, 
 支付的各项税费(万元),1042,8864,6628,4284,1310,4916,4084,2559,730,3345,2350,1417,366,1794,1411,861,216,3760,3464,2698,1093,3618,3083,2224,688,2260,1185,1575,880,499, 
 支付的其他与经营活动有关的现金(万元),2711,9731,8116,4613,2033,8457,5517,3884,1692,6759,3232,2908,941,5419,3670,2643,1154,8188,5457,4038,3027,6085,6511,3347,1667,4834,2239,4365,3470,1184, 
 经营活动现金流出小计(万元),30747,135701,103737,64505,29047,115657,86839,51210,23984,82988,58149,37376,15406,70557,52370,33219,15463,63734,44727,30865,16569,50899,40670,26796,14308,57637,27772,40570,26101,20226, 
 经营活动产生的现金流量净额(万元),4144,19624,11410,8090,5394,218,-1998,-1468,-577,3790,1478,-3531,-212,-2291,2236,2634,925,588,-694,242,-1249,468,-1785,-1187,-1809,3541,1254,4153,1112,1422, 
 收回投资所收到的现金(万元),--,2325,165,165,--,2090,1036,1000,--,3250,5319,5319,4200,61409,15000,15000,0,0,--,0,0,0,0,0,--,0,0,--,--,--, 
 取得投资收益所收到的现金(万元),--,22,22,--,--,21,8,190,--,306,--,--,--,1418,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,117,118,108,105,389,199,91,--,340,202,198,191,21,--,0,0,4,2,0,0,13,12,12,12,11,11,42,--,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,14778,14778,745,--,36,3,3,--,--,--,--,--,--,--,0,0,12,2,0,0,0,0,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1,624,2191,270,196,913,920,913,--,10772,4266,221,201,--,2051,1046,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,17867,17274,1288,301,3450,2166,2198,0,14668,9787,5738,4592,62848,17051,16046,0,16,4,0,0,13,12,12,12,11,11,42,0,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),772,5701,4363,2700,1568,14898,6195,3772,1425,13720,8633,4463,1719,23328,13300,5524,1874,6158,4568,3227,1930,8258,5642,3051,256,1102,571,1928,1749,498, 
 投资所支付的现金(万元),7077,6724,3704,352,352,4741,1633,633,--,5899,2807,2187,1652,42850,2887,2079,2079,16907,3230,986,493,0,0,0,--,300,--,186,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,0,0,--,4435,3572,3572,1712,5164,--,0,0,798,--,0,0,0,0,0,--,--,--,--,43,--, 
 支付的其他与投资活动有关的现金(万元),61,507,2688,1661,63,554,2133,2107,1053,222,8363,4261,231,7659,2293,300,0,195,15000,15000,0,0,0,0,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7910,12932,10755,4714,1984,20193,9961,6512,2478,24276,23376,14483,5315,79000,18480,7903,3953,24057,22798,19214,2423,8258,5642,3051,256,1402,571,2114,1792,498, 
 投资活动产生的现金流量净额(万元),-7909,4935,6519,-3426,-1683,-16743,-7795,-4315,-2478,-9608,-13588,-8745,-723,-16152,-1429,8144,-3953,-24041,-22794,-19214,-2423,-8244,-5630,-3039,-244,-1391,-561,-2071,-1792,-488, 
 吸收投资收到的现金(万元),--,147,140,90,70,3170,700,0,--,4997,4953,4953,4948,7868,7720,7720,125,250,--,0,0,44419,42729,42729,42619,50,50,123,2600,2275, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,147,140,90,70,3170,700,0,--,49,--,--,--,7868,--,7720,125,250,--,0,0,125,13,125,--,50,50,123,--,--, 
 取得借款收到的现金(万元),7728,27586,17486,11487,3000,47550,27088,11488,8988,31940,18632,10000,8000,17354,5860,4000,0,8000,2000,2000,0,2574,2000,2000,2000,8445,4000,4000,2681,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5714,12519,12271,6424,3260,19153,9971,4464,2844,3943,3552,1121,293,2573,1607,862,318,3143,2796,2308,298,4303,2227,2035,1212,6717,3316,4554,1295,461, 
 筹资活动现金流入小计(万元),13443,40252,29897,18002,6330,69873,37759,15952,11832,40880,27138,16073,13241,27795,15187,12582,443,11393,4796,4308,298,51296,46956,46764,45831,15212,7366,8676,6576,2736, 
 偿还债务支付的现金(万元),6840,41508,27100,15500,6500,34940,21600,8000,8000,18417,9917,994,--,10000,6000,6000,0,2574,--,0,0,6641,6641,6641,1641,7796,4500,362,2319,--, 
 分配股利、利润或偿付利息所支付的现金(万元),561,1785,1861,1385,521,2242,1741,1276,380,1452,857,465,155,907,797,734,88,1094,1033,1004,0,2064,1972,123,92,336,154,2631,88,264, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),9883,20281,15614,8876,4789,22627,13528,7091,2690,7243,5620,2924,984,2457,1829,1463,683,3572,1663,1320,349,4890,1634,1594,1164,7418,3319,4639,1723,1296, 
 筹资活动现金流出小计(万元),17283,63574,44575,25760,11810,59809,36869,16366,11070,27112,16394,4383,1139,13363,8626,8197,771,7240,2696,2323,349,13595,10247,8357,2898,15550,7973,7632,4130,1560, 
 筹资活动产生的现金流量净额(万元),-3841,-23322,-14679,-7759,-5480,10064,890,-414,762,13768,10744,11691,12102,14432,6561,4385,-328,4153,2100,1984,-51,37700,36709,38407,42933,-338,-607,1044,2446,1177, 
 汇率变动对现金及现金等价物的影响(万元),-376,-400,-197,-87,-14,646,166,188,-21,859,496,264,266,385,223,158,104,-196,-184,-164,-70,-14,32,35,19,-41,-17,-9,-6,-5, 
 现金及现金等价物净增加额(万元),-7983,837,3053,-3181,-1783,-5815,-8738,-6009,-2314,8809,-870,-321,11433,-3626,7591,15321,-3252,-19496,-21571,-17152,-3794,29910,29327,34215,40899,1772,69,3116,1759,2106, 
 加:期初现金及现金等价物余额(万元),19492,18656,18656,18656,18656,24470,24470,24470,24570,15662,15662,15662,15732,19288,19288,19288,19288,38784,38784,38784,39804,8874,8874,8874,8874,7102,7102,3986,2227,121, 
 期末现金及现金等价物余额(万元),11510,19492,21709,15475,16873,18656,15732,18461,22256,24470,14792,15340,27164,15662,26879,34609,16036,19288,17212,21632,36010,38784,38200,43089,49773,8874,7171,7102,3986,2227, 
 净利润(万元),--,2497,--,1169,--,1383,--,1095,--,3077,--,-2762,--,-4951,--,88,--,2360,--,2313,--,4722,--,2931,--,5379,--,4745,2387,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
