 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),2062,75541,59017,37174,26005,48507,37955,32665,20154,79723,47580,27690,19854,62351,28908,18008,10275,62535,51590,33693,18600,49675,36915,26728,16940,64679,39044,56408,56525,51039, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,3,--,--,--,--,--,--,--,--,--,236,--,529,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),197,56,1915,1124,972,192,1153,751,183,4894,2937,1010,1120,176,331,176,217,107,80,19,2,418,1046,1416,49,1458,15,570,1405,677, 
 经营活动现金流入小计(万元),2259,75597,60935,38298,26978,48699,39108,33416,20337,84617,50517,28700,21211,62528,29768,18185,10492,62643,51670,33712,18602,50103,37961,28143,16989,66137,39059,56978,57930,51716, 
 购买商品、接受劳务支付的现金(万元),1044,79565,36961,22465,14946,71193,45996,28307,24914,60048,22432,15579,18392,46433,23798,18503,14529,62373,60835,27425,26229,84817,49954,29125,19518,61765,34631,41741,45596,37586, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3008,9662,6351,3193,1295,2959,2187,1446,864,3082,2399,1586,827,3217,2634,1677,898,2650,2130,1066,685,2098,1539,1250,642,1648,752,1458,1352,977, 
 支付的各项税费(万元),241,877,692,450,217,1687,2296,1322,732,2153,1035,821,143,833,648,-22,292,1938,1407,948,377,2555,1620,2343,1436,5081,2535,3803,3113,2908, 
 支付的其他与经营活动有关的现金(万元),1863,3495,10115,10418,14965,4346,4184,991,480,1898,2178,813,396,2783,1644,1394,1169,5696,3425,3576,776,3489,416,838,666,1203,636,2130,829,1197, 
 经营活动现金流出小计(万元),6156,93600,54118,36526,31423,80185,54664,32065,26990,67181,28044,18799,19759,53266,28724,21552,16888,72657,67796,33015,28067,92959,53529,33556,22262,69697,38555,49133,50890,42668, 
 经营活动产生的现金流量净额(万元),-3897,-18003,6817,1773,-4445,-31486,-15556,1351,-6652,17436,22473,9901,1452,9262,1044,-3368,-6396,-10015,-16126,697,-9466,-42856,-15568,-5412,-5273,-3560,505,7845,7040,9047, 
 收回投资所收到的现金(万元),--,66602,44238,43597,49202,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42,55,130, 
 取得投资收益所收到的现金(万元),--,323,243,215,169,383,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,8,--,--,387,3,2,0,500,0,0,0,69,69,37,9,50,27,17,--,20,14,14,6,3,3,--,--,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,60068,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),59,1534,1014,577,291,1670,1034,577,314,2013,2118,1153,634,1738,278,744,252,938,627,429,259,1103,721,405,79,225,104,130,198,169, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59,128529,45504,44389,49662,2441,1037,578,314,2514,2119,1153,634,1807,347,781,261,987,654,445,259,1123,736,419,85,228,107,176,253,301, 
