 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),47798,201456,142427,99704,49918,168751,118521,73166,34039,127269,80765,55505,30125,99479,67413,41570,17587,74794,44265,28967,12988,68885,41653,27131,12481,61671,40398,26360,10459,46937,26860,16720,6421,33026,17789,28184,19875, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),2822,11587,8711,6598,4092,8388,5301,3171,1625,5565,4111,2168,1304,5534,3755,2508,1613,6061,3453,3060,1444,4733,2636,1922,262,3783,1524,787,476,2616,1669,1117,601,1498,959,1338,884, 
 收到的其他与经营活动有关的现金(万元),1111,4640,1882,529,3854,5701,8235,5871,879,5226,4845,3936,193,3362,1877,1640,386,3392,1564,722,337,3032,2225,1935,247,3311,2432,1382,379,2273,1422,370,168,4115,2875,2323,186, 
 经营活动现金流入小计(万元),51732,217683,153021,106831,57864,182840,132057,82208,36543,138061,89721,61610,31621,108375,73045,45718,19586,84247,49282,32750,14770,76650,46513,30988,12990,68765,44354,28529,11314,51827,29950,18207,7190,38640,21623,31845,20944, 
 购买商品、接受劳务支付的现金(万元),29325,102407,71410,48210,25598,100603,73084,44240,21662,64407,45164,28873,15639,55123,42976,29096,15188,44389,29525,17668,10849,38694,30151,18024,9904,36167,25458,15925,7802,26471,17587,9181,5130,16920,9849,16254,10549, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),11602,31353,23730,16878,10097,25741,19306,13520,7869,19642,14133,9721,5178,15041,10756,6625,3092,13026,8243,5680,2805,11349,8656,4843,2342,8501,6540,3640,1787,6312,4337,2103,919,4177,2813,3850,2451, 
 支付的各项税费(万元),4674,16377,12636,9865,6255,15350,9626,6500,3710,10365,7913,5775,3197,11672,8700,6717,4292,8038,6060,4564,3175,7371,5547,3555,2227,5798,4237,2669,1760,4182,2906,2018,1290,3231,2319,1850,1283, 
 支付的其他与经营活动有关的现金(万元),7686,25280,16912,10004,9239,22854,19418,11789,5123,14880,10805,7443,3387,8787,6108,4124,2228,12948,7981,4731,2289,8877,6085,4012,2201,8346,6523,4245,2206,6677,5041,3055,1722,3875,3001,3676,3138, 
 经营活动现金流出小计(万元),53287,175417,124687,84957,51188,164549,121434,76049,38363,109295,78015,51811,27401,90624,68540,46562,24799,78400,51808,32642,19119,66292,50438,30434,16674,58812,42758,26479,13555,43643,29870,16357,9062,28202,17982,25630,17421, 
 经营活动产生的现金流量净额(万元),-1555,42266,28334,21874,6676,18292,10623,6159,-1821,28766,11705,9799,4220,17751,4505,-844,-5213,5846,-2526,108,-4350,10359,-3925,554,-3684,9953,1595,2050,-2241,8184,80,1850,-1871,10437,3641,6214,3523, 
 收回投资所收到的现金(万元),21913,35885,17131,4967,2600,6060,1200,500,--,--,--,--,--,12436,10000,10000,--,10000,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),118,2620,2584,2216,90,1017,920,877,--,846,846,500,--,1623,1623,1071,--,2040,2100,1560,--,1170,1170,1170,--,1404,1404,--,--,1106,1106,1106,192,1098,1098,1165,853, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,105,98,1,0,8,8,0,21,24,34,15,0,16,9,10,10,3,3,--,--,12,8,8,8,1,0,0,0,17,-15,-15,-16,0,--,0,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),13040,32231,24345,10161,7460,9574,4640,1065,--,--,--,--,--,4506,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,229,229,229,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),35092,70841,44159,17345,10150,16659,6767,2442,21,869,880,515,0,18581,11631,11081,10,12043,2103,1560,0,1182,1178,1178,8,1405,1404,0,0,1353,1321,1321,176,1098,1098,1166,855, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4099,14248,10158,7956,5129,25105,20462,9700,4676,10484,7186,4076,1824,7727,4983,3641,1526,9224,7727,5500,4865,20207,17011,9670,2054,18462,10774,4883,2214,7699,6091,2937,1558,9360,7173,5380,994, 
 投资所支付的现金(万元),27355,37361,25537,11370,2351,45460,41809,40409,--,1200,--,--,--,2763,2058,1920,--,20000,21815,10000,--,0,--,--,--,606,450,450,450,--,--,--,0,905,350,700,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4506,-4506,--,10893,-942,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
