 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),6320,3685,1412,21534,16441,12898,8881,13873,13182,24830,30842,36252,14553, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),17,17,7,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2040,1694,763,1601,1538,1299,546,2573,1235,2874,4284,1918,85, 
 经营活动现金流入小计(万元),8377,5396,2183,23135,17979,14197,9427,16446,14416,27704,35127,38170,14638, 
 购买商品、接受劳务支付的现金(万元),8675,5774,3257,16491,10690,7959,2488,8256,8145,20231,21979,22345,10361, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2174,1520,867,2600,2216,1681,1045,3055,2436,2562,2122,1103,1157, 
 支付的各项税费(万元),1535,592,296,4752,3785,2808,1810,6079,5738,3743,2878,3136,582, 
 支付的其他与经营活动有关的现金(万元),2012,1723,750,5201,3936,1342,4428,3642,1944,6582,2514,8227,3939, 
 经营活动现金流出小计(万元),14396,9609,5170,29044,20627,13791,9772,21032,18262,33118,29492,34811,16038, 
 经营活动产生的现金流量净额(万元),-6018,-4212,-2987,-5909,-2648,407,-345,-4586,-3846,-5414,5635,3359,-1400, 
 收回投资所收到的现金(万元),12000,12000,5000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,391,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1320,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12000,12000,5000,1320,0,0,0,0,0,0,392,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16,5,--,102,43,22,0,62,38,675,111,416,86, 
 投资所支付的现金(万元),17000,17000,12000,--,--,--,--,--,--,--,--,675,425, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,120,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,5000,--,--,--,--,--,--,1320,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17016,17005,12000,5102,43,22,0,62,38,675,1431,1211,511, 
 投资活动产生的现金流量净额(万元),-5016,-5005,-7000,-3782,-43,-22,-0,-62,-38,-675,-1039,-1211,-511, 
 吸收投资收到的现金(万元),--,--,--,30540,29730,--,--,--,--,--,--,3000,45, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,45, 
 取得借款收到的现金(万元),--,--,--,7000,7000,2000,1000,6000,6000,3000,2000,--,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,810,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,37540,37540,2000,1000,6000,6000,3000,2000,3000,1045, 
 偿还债务支付的现金(万元),--,--,--,13000,13000,500,--,3000,3000,2000,--,1000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),936,936,136,431,434,337,236,882,881,1155,662,2585,5, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,810,434,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),936,936,136,14241,13868,837,236,3882,3881,3155,662,3585,5, 
 筹资活动产生的现金流量净额(万元),-936,-936,-136,23299,23672,1163,764,2118,2119,-155,1338,-585,1040, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11970,-10153,-10123,13609,20981,1548,419,-2530,-1765,-6244,5933,1564,-871, 
 加:期初现金及现金等价物余额(万元),15341,15341,15341,1732,1732,1732,1732,4262,4262,10506,4573,3009,3881, 
 期末现金及现金等价物余额(万元),3371,5188,5218,15341,22713,3280,2151,1732,2497,4262,10506,4573,3009, 
 净利润(万元),--,727,--,4181,--,3051,--,6386,--,7253,6279,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,433,--,1088,--,1256,--,3431,--,4135,819,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,87,--,172,--,88,--,190,--,245,257,--,--, 
 无形资产摊销(万元),--,23,--,41,--,19,--,39,--,39,33,--,--, 
 长期待摊费用摊销(万元),--,4,--,3,--,1,--,2,--,2,65,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,--,--,0,--,--,32,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,291,--,197,--,264,--,166,62,--,--, 
 投资损失(万元),--,--,--,0,--,--,--,--,--,--,-391,--,--, 
 递延所得税资产减少(万元),--,-53,--,-146,--,-194,--,-517,--,-617,-142,--,--, 
 递延所得税负债增加(万元),--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,763,--,2206,--,1675,--,1580,--,2342,-5308,--,--, 
 经营性应收项目的减少(万元),--,-6296,--,-3621,--,-452,--,-22655,--,-13714,-5131,--,--, 
 经营性应付项目的增加(万元),--,101,--,-10123,--,-5233,--,6693,--,-5265,9058,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
