 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),118530,57283,25972,120076,59076,38747,17431,94099,59819,36816,16312,115582,69110,44072,10429,72664,44400,24754,10133,61150,31587,18624,7623,52870,35102,21406,6929,44500,20492,14810,5613,34946,19158,8902,4347,25170,17034,5751,23700,18180,21952,5793, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 收到的税费返还(万元),90,72,27,56,92,84,37,232,232,208,94,--,--,--,--,--,86,86,50,--,--,--,--,--,3,0,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),5848,8789,4257,20351,4762,3807,1137,6596,4380,3055,455,4524,2743,2105,1209,1752,6986,2130,514,1297,5863,2338,534,3203,5299,2632,733,620,19725,3197,640,2997,19441,1910,3598,926,18922,1184,1053,0,623,1131, 
 经营活动现金流入小计(万元),124468,66144,30255,140483,63930,42638,18605,100927,64431,40079,16860,120106,71853,46177,11637,74416,51472,26970,10696,62447,37450,20962,8157,56073,40405,24038,7662,45120,40217,18007,6253,37942,38600,10812,7945,26096,35956,6936,24753,18180,22575,6924, 
 购买商品、接受劳务支付的现金(万元),87041,51638,26720,97170,56754,33234,26235,80065,51798,35120,19261,72401,50769,32370,14902,51899,46163,28040,10043,42495,34605,20173,9884,45232,38221,20442,9532,40989,32639,17086,6204,35776,16920,11246,3506,26441,11126,7416,20845,15897,18645,6504, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11665,7727,4070,13423,9403,5962,2762,10311,8343,5864,2524,9618,6755,4329,2058,8247,5785,3731,1661,7370,5150,3653,1677,5836,4617,3042,1320,4046,3130,2018,839,2617,1639,971,363,1394,1007,725,1073,807,869,456, 
 支付的各项税费(万元),11345,10047,6077,7713,5785,3509,1786,6725,5360,4394,1977,6564,3611,2317,655,3874,2984,1940,724,3412,2306,1550,499,3393,2468,1651,394,1945,1413,1161,405,1226,866,777,454,564,293,156,309,293,163,287, 
 支付的其他与经营活动有关的现金(万元),7182,15676,13601,23585,13914,11506,2440,14551,16873,12348,2785,12685,13157,8393,6858,9077,8121,5158,5535,5994,5752,5714,5801,6410,3447,3626,3215,2980,10332,2642,2613,3907,21023,2390,6011,843,26131,1548,2466,1080,1812,1208, 
 经营活动现金流出小计(万元),117233,85088,50468,141891,85856,54211,33223,111652,82373,57726,26547,101268,74291,47409,24472,73097,63052,38869,17963,59271,47813,31090,17861,60871,48753,28761,14461,49959,47514,22906,10062,43527,40448,15385,10334,29243,38556,9845,24693,18076,21490,8456, 
 经营活动产生的现金流量净额(万元),7234,-18944,-20213,-1408,-21926,-11572,-14619,-10725,-17942,-17646,-9687,18839,-2438,-1232,-12835,1319,-11580,-11899,-7267,3176,-10362,-10128,-9704,-4798,-8349,-4723,-6799,-4839,-7297,-4898,-3808,-5585,-1848,-4573,-2388,-3147,-2600,-2909,60,104,1085,-1532, 
 收回投资所收到的现金(万元),--,--,--,0,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,55,--,55,0,--,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,67,--,--,--,219,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,10, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,3,--,3,--,0,0,0,--,8,8,8,9,5,--,--,--,1,--,--,--,--,--,0,--,1,1,--,--,--,55,0,55,--,0,0,177,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,594,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,13000,10000,--,--,18000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,50,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),0,0,0,13070,10000,3,0,18719,0,0,0,8,8,8,9,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,55,55,55,55,--,50,0,771,0,0,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6750,5577,2192,20394,13494,9619,4856,7820,5962,2628,1558,3054,1601,1113,699,2571,1393,1044,471,1695,1392,1231,1823,4148,3510,2695,1952,11884,10217,7628,5876,11393,10846,8210,3568,1545,1366,1230,401,11,1253,1073, 
 投资所支付的现金(万元),11618,2095,--,6487,--,--,--,4205,175,--,--,--,--,--,--,--,--,--,--,--,3076,--,--,500,--,0,--,--,--,--,--,--,--,0,0,--,1400,0,0,300,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3006,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,177,0,0,0, 
