 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),142993,761736,562340,367394,182298,851468,612777,412657,200896,633445,408580,227355,14415,113917,61335,37081,15361,75505,13317,10487,4306,26559,18245,11909,6240,20559,15230,10340,5660,19202,14759,10085,19199,13344,11950, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1330,4823,3890,3809,1649,5876,3852,2232,856,7204,5152,1802,--,--,--,--,--,559,--,--,--,--,96,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4196,22160,14975,8385,6281,27639,18520,14728,6098,30471,14786,10240,2428,8758,4175,2985,2362,2650,100,225,18,379,282,251,42,1074,1504,1388,604,1094,959,940,228,898,1760, 
 经营活动现金流入小计(万元),148519,788719,581205,379588,190228,884984,635149,429617,207850,671121,428518,239397,16842,122675,65510,40066,17722,78714,13416,10712,4324,26938,18623,12160,6281,21634,16734,11728,6264,20296,15718,11026,19428,14242,13710, 
 购买商品、接受劳务支付的现金(万元),75569,478096,379715,226635,110637,513774,386682,236639,112835,334335,228301,124336,57568,72163,48431,29372,12186,69919,7689,5624,2198,12930,7824,3252,4076,9572,4994,3596,1681,7676,5239,2907,5373,3218,3618, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),67608,198911,156513,115563,76826,170317,131223,93499,62714,123673,93361,64069,2160,5696,4439,3150,1770,5255,5492,3669,2025,5732,4572,2997,1787,4779,3636,2411,1418,4662,3614,2513,4217,2308,1752, 
 支付的各项税费(万元),10407,54936,43096,30574,17077,52895,42806,34221,16846,51550,39691,29772,7143,10648,7960,6575,4044,11599,1326,784,357,1634,1193,422,82,2678,2133,1368,489,2763,2457,1700,2962,3542,2120, 
 支付的其他与经营活动有关的现金(万元),12428,69774,50170,30926,15342,67559,53649,37733,17969,46073,22665,12834,4667,14335,11943,10368,4758,14706,3463,2429,1150,5735,4264,3835,1688,3146,4050,2691,919,3616,2861,1699,3879,4576,2665, 
 经营活动现金流出小计(万元),166012,801718,629493,403698,219882,804545,614359,402092,210363,555631,384017,231011,71538,102841,72773,49464,22758,101479,17971,12507,5730,26031,17852,10506,7632,20175,14812,10067,4507,18717,14171,8818,16431,13644,10156, 
 经营活动产生的现金流量净额(万元),-17493,-12999,-48289,-24110,-29654,80438,20790,27525,-2513,115490,44501,8386,-54696,19834,-7263,-9398,-5036,-22765,-4554,-1795,-1406,907,770,1654,-1351,1459,1922,1661,1757,1579,1547,2207,2996,599,3554, 
 收回投资所收到的现金(万元),97505,256576,162450,138837,96731,478997,393007,330607,295134,19674,161556,13000,16000,23130,3130,3130,3000,4000,--,--,--,--,--,--,--,2000,--,0,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),704,28198,24643,2053,1292,10307,8961,2020,1463,1030,323,119,24,106,88,2,2,104,297,110,95,90,90,15,--,203,203,203,--,93,93,13,31,6,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),-2,4513,4478,4307,3859,583,612,601,27,1270,--,--,--,--,--,--,--,50,19,--,--,10,0,0,--,12,13,12,8,6,2,--,0,17,318, 
 处置子公司及其他营业单位收到的现金净额(万元),--,150770,76354,83266,2,--,--,--,--,--,--,--,--,125,48,48,--,530,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,989,1099,1099,--,2165,800,--,--,--,17,17,--,1862,1250,990,--,675,2300,2300,610,322,--,--,90,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),98206,440058,267926,228463,101884,489887,402580,333228,296625,22963,162978,14218,16024,25526,4066,3179,3002,4684,333,127,95,1963,1340,1005,0,2890,2516,2515,618,420,95,13,121,23,321, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3179,14070,10727,6593,2757,19385,13877,12309,4612,16844,12715,9774,6,222,114,62,28,3112,2861,1956,1281,9096,7221,5667,2096,12311,7162,4475,1628,9687,7181,6031,4968,903,681, 
 投资所支付的现金(万元),--,121104,52497,46108,21000,226719,205733,184933,46050,725662,831777,600712,7220,76334,53734,38135,7218,3830,--,--,--,1355,1355,1355,--,2600,600,0,--,--,--,--,555,263,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2892,7300,--,--,--,72290,72290,72317,4978,140067,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),7532,--,--,--,--,--,59,--,--,1449,1465,--,--,--,--,--,--,800,--,--,--,17,--,--,--,1046,2300,2300,--,386,322,322,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13603,142473,63224,52701,23757,318393,291959,269559,55640,884023,845957,610486,7226,76556,53848,38197,7246,7742,2861,1956,1281,10467,8575,7022,2096,15957,10062,6775,1628,10073,7503,6353,5523,1166,1181, 
