 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1028487,814646,510581,215598,770040,577248,316985,92298,168309,100878,63384,26586,97181,65937,43215,20034,65707,38457,20659,9044,36140,29195,16999,7589,31890,22731,14796,6925,25898,19101,12860,5356,25839,12812,19919,13882,10447, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),266,257,165,95,--,226,57,57,184,85,58,46,47,31,25,17,21,7,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),6933,4741,3879,454,5452,2371,2315,219,959,144,66,8,876,691,672,786,385,197,112,58,817,681,670,562,1070,413,311,206,483,246,70,75,41,55,480,16,2, 
 经营活动现金流入小计(万元),1035686,819643,514626,216147,775492,579845,319357,92573,169452,101107,63508,26640,98104,66659,43913,20837,66114,38661,20770,9102,36956,29876,17670,8151,32960,23144,15107,7131,26380,19348,12930,5431,25880,12867,20399,13897,10449, 
 购买商品、接受劳务支付的现金(万元),968011,792960,499293,203302,731859,565430,318849,105744,154731,96517,62865,28868,94031,67446,41804,21559,56715,33413,19084,7289,33675,28240,17778,9444,28521,19363,12556,6334,25396,21319,13579,6427,17693,7301,16506,13049,8375, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),15658,11617,8114,4016,10696,7432,4711,1995,5410,3759,2427,1226,4550,3319,2121,1004,2960,2012,1131,553,2123,1511,902,447,2015,1491,1014,550,1386,932,602,284,1173,303,675,552,587, 
 支付的各项税费(万元),18495,12779,9722,5744,13035,6485,3684,1999,4405,1412,977,418,3885,2183,1833,1244,1772,597,337,245,1076,528,514,104,511,219,174,164,887,492,361,227,1256,709,618,803,515, 
