 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13973,55472,45956,27913,12738,41110,22974,14700,7151,35180,36330,25719,12066,49452,36634,25773,10536,42473,44077,40902, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的税费返还(万元),111,1163,35,395,318,330,246,204,204,379,382,257,200,1166,997,504,200,952,1507,1502, 
 收到的其他与经营活动有关的现金(万元),281,483,313,221,295,606,196,168,10,1607,1482,1478,347,1828,1288,876,35,571,1166,616, 
 经营活动现金流入小计(万元),14365,57119,46303,28529,13351,42047,23415,15073,7366,37166,38194,27454,12613,52446,38919,27153,10772,43996,46750,43019, 
 购买商品、接受劳务支付的现金(万元),9470,34501,33744,17344,10129,28276,11905,8682,5579,29283,30039,19117,10459,37464,28640,17239,8369,33598,32213,33686, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2468,7923,4321,3408,1500,4969,3686,2368,1197,4502,3364,2272,1117,4319,3159,2047,1093,3474,3199,3075, 
 支付的各项税费(万元),962,4004,2300,2245,999,2969,2552,1845,1179,2083,1486,1059,488,1663,1118,646,405,1556,1657,2107, 
 支付的其他与经营活动有关的现金(万元),23,5935,1893,1964,925,2490,2052,1146,696,1953,1626,807,371,1893,1380,911,442,2039,1632,1790, 
 经营活动现金流出小计(万元),12923,52363,42258,24961,13553,38704,20196,14041,8652,37821,36516,23254,12435,45339,34296,20842,10309,40668,38701,40659, 
 经营活动产生的现金流量净额(万元),1442,4756,4045,3567,-202,3343,3220,1032,-1286,-655,1678,4200,178,7107,4622,6310,462,3329,8049,2361, 
 收回投资所收到的现金(万元),--,60856,40526,40526,--,--,--,--,--,--,--,--,--,0,--,--,--,2301,850,--, 
 取得投资收益所收到的现金(万元),--,806,496,496,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,26,--,--,--,--,--,--,--,29,9,9,--,21,5,5,3,20,31,73, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,61688,41022,41022,0,0,0,0,0,29,9,9,0,21,5,5,3,2321,881,73, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2864,4067,5589,4274,1531,7587,3649,3066,981,283,2403,2416,1122,8465,7130,7533,4790,5139,6268,2960, 
 投资所支付的现金(万元),--,44856,20526,20526,11181,40000,--,--,--,--,--,--,--,0,--,--,--,2300,850,21, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5371,11170,11181,11170,--,--,--,--,--,--,--,--,--,1707,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,76,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8235,60092,37296,35970,12712,47587,3649,3066,981,283,2403,2416,1122,10172,7206,7533,4790,7439,7118,2981, 
 投资活动产生的现金流量净额(万元),-8235,1596,3726,5052,-12712,-47587,-3649,-3066,-981,-254,-2394,-2406,-1122,-10151,-7201,-7528,-4786,-5118,-6237,-2908, 
 吸收投资收到的现金(万元),--,3972,--,--,--,55121,55068,--,--,23764,23764,23764,23764,0,--,--,--,--,--,8400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,7400,24000,24000,11000,8000,6000,6000,2000,24216,18136,15029,12084,30040,--,19045,3831,33780,19350,39174, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,27461,--,--,--,--,200, 
 筹资活动现金流入小计(万元),5000,11372,24000,24000,11000,63121,61068,6000,2000,47980,41900,38793,35848,30040,27461,19045,3831,33780,19350,47774, 
 偿还债务支付的现金(万元),2000,8106,22000,20819,2000,8000,4000,2000,2000,38494,34994,28994,19994,25075,24575,17025,--,29100,24174,35500, 
 分配股利、利润或偿付利息所支付的现金(万元),121,5777,5199,5392,73,4050,4055,3991,25,6074,6077,5931,3318,1484,1076,474,266,3223,4378,2271, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,25,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,3264,24,--,2,2,2,624,624,624,525,0,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2121,13883,27199,29476,2097,12050,8057,5993,2027,45193,41695,35550,23837,26559,25651,17499,266,32323,28552,37771, 
 筹资活动产生的现金流量净额(万元),2879,-2511,-3199,-5476,8903,51071,53012,7,-27,2787,204,3243,12011,3481,1810,1546,3565,1457,-9202,10003, 
 汇率变动对现金及现金等价物的影响(万元),-373,-153,-16,36,1,492,327,116,91,285,203,-137,-234,-327,-208,3,-14,-117,-31,-290, 
 现金及现金等价物净增加额(万元),-4286,3688,4556,3180,-4010,7319,52909,-1912,-2203,2163,-308,4900,10833,109,-977,332,-773,-450,-7421,9167, 
 加:期初现金及现金等价物余额(万元),15346,11658,11658,11658,11669,4339,4339,4339,4339,2176,2176,2176,2176,2068,2068,2068,2603,2517,9938,771, 
 期末现金及现金等价物余额(万元),11060,15346,16214,14837,7659,11658,57249,2428,2136,4339,1868,7076,13010,2176,1091,2399,1830,2068,2517,9938, 
 净利润(万元),--,7397,--,3644,--,5814,--,2637,--,5416,--,2546,--,5374,4012,2834,--,5135,5502,4907, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,321,--,-16,--,327,--,85,--,145,--,30,--,29,44,-3,--,70,12,-120, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3883,--,1731,--,2840,--,1409,--,2616,--,1305,--,2220,1598,999,--,1915,1823,1734, 
 无形资产摊销(万元),--,175,--,78,--,116,--,58,--,114,--,57,--,105,77,50,--,79,50,30, 
 长期待摊费用摊销(万元),--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,--,--,0,--,--,--,-4,--,-4,--,0,-2,-2,--,-14,-8,-1, 
 固定资产报废损失(万元),--,-3,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,688,--,78,--,-268,--,-148,--,190,--,475,--,1233,955,491,--,743,737,1273, 
 投资损失(万元),--,-806,--,-496,--,0,--,--,--,0,--,--,--,--,--,0,--,-1,-0,--, 
 递延所得税资产减少(万元),--,-269,--,-178,--,-153,--,-32,--,-201,--,-8,--,-125,-92,-8,--,1,-28,45, 
 递延所得税负债增加(万元),--,-133,--,578,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--, 
 存货的减少(万元),--,-2758,--,-4837,--,1335,--,635,--,146,--,-692,--,-1511,-1988,-787,--,-858,-465,-2785, 
 经营性应收项目的减少(万元),--,1992,--,-1630,--,-7494,--,-1822,--,-4841,--,-858,--,-772,1407,3121,--,-4448,272,-5917, 
 经营性应付项目的增加(万元),--,-5723,--,4615,--,826,--,-1788,--,-4235,--,1350,--,554,-1388,-384,--,706,154,3196, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-3,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4756,--,3567,--,3343,--,1032,--,-655,--,4200,--,7107,4622,6310,--,3329,8049,2361, 
 债务转为资本(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11060,15346,16214,14837,7659,11658,57249,2428,2136,4339,1868,7076,13010,2176,1091,2582,1830,2603,2517,9938, 
 现金的期初余额(万元),15346,11658,11658,11658,11669,4339,4339,4339,4339,2176,2176,2176,2176,2603,2603,183,2603,2517,10043,771, 
 现金等价物的期末余额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,535,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,2603,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4286,3688,4556,3180,-4010,7319,52909,-1912,-2203,2163,-308,4900,10833,109,-977,332,-773,-450,-7421,9167, 

