 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,174503,180246,188516,10413,--,--,--,--,--,--,--,11752,0,--,9611,--,0,--,22087,55093, 
 收取利息、手续费及佣金的现金(万元),39909,330028,179118,114771,52250,241285,180956,139603,55678,446265,333643,247203,79016,204554,139640,78928,36681,138598,93119,61905,32519,99983,79131,50576,33713,120762,93553,64593,34219,146723,90447,62789,28069,158437,106868,87669,134377, 
 拆入资金净增加额(万元),30000,80000,139500,100000,70000,108500,108500,18500,4996,7000,--,--,--,135500,70800,39000,9000,49000,36000,42000,10000,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 回购业务资金净增加额(万元),317290,--,289572,--,365240,810175,698643,157872,118495,--,265462,280700,33712,--,--,--,37076,--,59680,59682,--,40328,266,23200,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 收到的其他与经营活动有关的现金(万元),190308,293412,227099,136559,43743,88214,34757,23759,14757,406711,327178,451536,47037,54532,83444,49442,1790,14554,1147,634,17484,2345,6161,112002,6909,10475,5629,1228,23,906,24359,163,8946,583006,468595,59922,513091, 
 经营活动现金流入小计(万元),613792,1191997,1150316,705356,793797,1461984,1326579,641610,412692,1237323,1479756,2224462,719157,903906,571240,286792,149105,376656,370192,352737,71939,143287,85557,185778,41892,161475,108992,65821,45994,147629,114805,72563,37015,741444,575463,169677,702560, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),20496,97420,60825,34680,18984,41157,33780,21040,4224,76675,54678,35055,10848,20807,15591,7704,4626,21166,12853,8368,4430,10443,10453,7230,3901,16808,12556,8380,4080,16587,10835,7456,3183,15944,12103,13441,19817, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),21391,98051,77217,57336,33197,91865,71481,56086,24727,75569,53003,38451,19220,58559,44953,32104,12417,49948,37988,26886,9642,46530,35871,19456,9020,53357,41309,35020,19266,41262,31934,22481,11518,28375,18162,17972,15910, 
 支付的各项税费(万元),9419,30970,31023,21671,11671,40918,28179,20061,11341,72010,64512,32315,9610,27826,19355,13597,5636,15320,8572,6502,1608,9102,8084,6055,2957,16918,20204,11189,5953,27232,25693,18028,9814,23708,19800,30760,37845, 
 支付的其他与经营活动有关的现金(万元),154595,479836,431747,245167,115764,163723,395531,301797,220198,54996,45498,132538,67672,87003,68207,41985,39346,205307,418850,326639,79114,124367,166236,103563,35043,463766,439345,357666,239498,102564,349216,303131,165837,39318,24348,330428,71970, 
 经营活动现金流出小计(万元),731898,1251201,1156286,538396,431605,1553311,1606651,837254,846314,875188,1071781,1462556,495403,678639,373320,207524,104264,620398,539839,446446,177669,388508,393858,279888,81281,628965,550414,425393,281797,225436,491665,466096,217647,140351,102331,392602,145540, 
 经营活动产生的现金流量净额(万元),-118106,-59203,-5970,166960,362192,-91327,-280073,-195645,-433621,362136,407975,761905,223754,225267,197921,79268,44842,-243742,-169647,-93709,-105730,-245221,-308301,-94110,-39389,-467491,-441422,-359571,-235803,-77806,-376860,-393533,-180633,601093,473132,-222924,557020, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,5201, 
 取得投资收益所收到的现金(万元),9542,--,-3379,3619,--,1977,1006,1006,6,2405,2154,2154,762,5414,3153,2751,1339,529,887,618,292,7151,5055,4178,--,698,--,--,--,1983,1334,834,--,435,174,0,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,272,44,81,52,73,10,10,6,624,20,14,7,2108,55,2,28,53,1,1,0,64,37,7,--,40,0,--,--,0,63,3,61,60,1,3513,2953, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,109320,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--, 
 收到的其他与投资活动有关的现金(万元),77,17000,25580,17000,--,780,17556,17780,780,2160,1080,1080,1041,45852,174552,103752,44648,45807,94807,71807,22659,200718,214718,193339,169984,1367,16,--,--,76576,76576,76576,76269,5000,5000,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流入小计(万元),9619,17272,22245,20700,52,2830,18572,18796,792,5189,3253,3247,1809,53373,177760,106505,46015,155710,95695,72426,22951,207933,219810,197524,169984,2105,16,0,0,78560,77974,77413,76330,5494,5175,3513,8155, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),664,13464,5522,1722,386,5814,3443,1371,893,9341,4432,3052,493,6399,1795,1242,715,11243,3675,2586,2177,4891,3324,1459,757,5696,4256,2526,1157,6643,8249,5030,2975,13631,6437,5064,4989, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,1120,--,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,2510,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1000,--,--,--,--,--,--,--,--,--,--,--,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1065,--,--,0,--,0,-2657, 
 支付的其他与投资活动有关的现金(万元),--,20000,31005,20002,1,--,211829,117823,801,17780,17880,17804,1533,2160,135576,135576,101464,46943,66767,66775,24667,29807,45807,54363,21000,200718,--,--,14,1367,21510,73718,1156,76576,3463,5000,--, 
