 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),90993,59124,37330,96104,71681,47148,30329,84967,72006,64807,50089,35607, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,3, 
 收到的其他与经营活动有关的现金(万元),1541,576,355,787,181,88,95,652,322,567,141,53, 
 经营活动现金流入小计(万元),92534,59699,37685,96891,71862,47236,30423,85619,72327,65374,50229,35663, 
 购买商品、接受劳务支付的现金(万元),43533,23868,14255,45224,34363,18806,10471,35661,30581,31080,23364,18309, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12418,8654,3694,16339,11173,7759,3121,14152,11077,8131,6472,3396, 
 支付的各项税费(万元),11865,8881,3993,12694,9197,6565,3540,11543,10322,9900,7456,5213, 
 支付的其他与经营活动有关的现金(万元),15288,6825,3034,12184,8168,4749,2244,10440,8606,6043,5887,5773, 
 经营活动现金流出小计(万元),83104,48228,24976,86441,62901,37880,19377,71796,60586,55154,43180,32690, 
 经营活动产生的现金流量净额(万元),9430,11471,12710,10450,8961,9356,11046,13823,11742,10220,7050,2973, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),161,74,--,191,116,39,--,118,32,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36,12,--,0,0,--,--,7,--,--,12,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5000,5000,5074,15000,10000,5000,--,20000,3000,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5197,5086,5074,15192,10117,5039,0,20125,3032,0,12,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10240,5074,5038,3938,3209,1359,723,3347,1867,1957,5294,1931, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),18000,18000,5000,20000,20000,15000,--,20000,3000,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28240,23074,10038,23938,23209,16359,723,23347,4867,1957,5294,1931, 
 投资活动产生的现金流量净额(万元),-23043,-17988,-4965,-8746,-13092,-11321,-723,-3222,-1835,-1957,-5282,-1924, 
 吸收投资收到的现金(万元),--,--,--,63229,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,3000,5160, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,63229,0,0,0,0,0,0,3000,5160, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,2000,1000,5160,1950, 
 分配股利、利润或偿付利息所支付的现金(万元),2133,--,--,--,--,--,--,--,11,151,119,76, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),396,425,425,254,--,--,--,--,--,--,--,1240, 
 筹资活动现金流出小计(万元),2530,425,425,254,0,0,0,0,2011,1151,5279,3266, 
 筹资活动产生的现金流量净额(万元),-2530,-425,-425,62975,0,0,0,0,-2011,-1151,-2279,1894, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
