 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),35560,22845,11797,55211,37237,23732,12355,50972,37373,43742,20102,31649,29638,32930, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),198,198,--,813,813,344,20,516,516,162,40,271,61,19, 
 收到的其他与经营活动有关的现金(万元),908,799,314,1049,959,306,72,918,381,389,270,196,305,113, 
 经营活动现金流入小计(万元),36666,23842,12111,57073,39009,24383,12446,52406,38270,44293,20412,32116,30005,33062, 
 购买商品、接受劳务支付的现金(万元),15591,8900,3837,29631,22016,12628,6296,25972,17286,24503,11972,15643,15148,15522, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8001,5796,3577,8991,6950,5105,3148,8079,6224,6570,3385,5046,5597,5357, 
 支付的各项税费(万元),2461,1691,775,3879,2106,1665,1000,2475,1690,2971,1872,2218,1969,3206, 
 支付的其他与经营活动有关的现金(万元),3318,2302,688,3499,2548,1726,656,3150,2278,2899,1115,2076,1842,2371, 
 经营活动现金流出小计(万元),29371,18689,8878,45999,33621,21124,11100,39676,27478,36942,18344,24983,24556,26456, 
 经营活动产生的现金流量净额(万元),7295,5153,3233,11074,5389,3259,1346,12730,10792,7351,2068,7133,5449,6606, 
 收回投资所收到的现金(万元),86395,46302,14427,22549,13433,9847,2971,9932,5976,33050,22936,76480,42814,38137, 
