 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2289174,1694559,1093473,518010,1784272,1207144,716784,332376,1617910,1323711,838483,453430,1650100,1228976,850396,398355,1217001,817424,549855,241335,1088839,726434,479916,216824,659371,433831,294693,137433,607736,418812,282751,127702,595217,446011,294116,120517,468426,328591,460449,428547,367770, 
 客户存款和同业存放款项净增加额(万元),694945,463552,410862,36186,121386,37501,26725,--,110621,100141,83813,--,41107,57431,30766,--,33958,--,31555,--,139626,155405,173235,27877,3574,39382,--,2620,--,--,--,4456,59912,60375,0,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2664,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,--,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1634,--,--,--,1861,--,--,--,2571,--,745,0,0,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 收到的税费返还(万元),--,1880,--,1159,--,2430,--,561,--,3358,1020,471,--,2433,1352,320,--,1578,1188,26,--,341,--,--,--,857,--,282,--,533,--,270,--,825,0,0,0,104,--,0,0, 
 收到的其他与经营活动有关的现金(万元),44717,33718,29798,17094,44756,28083,20904,19451,39966,33407,14073,9719,36541,21048,13032,7709,32295,21211,19916,17829,22748,19320,11481,20292,19983,23206,8273,17201,21913,32009,13948,11446,16038,29480,20737,881,32956,8562,39787,16823,30616, 
 经营活动现金流入小计(万元),3028835,2193709,1537163,584799,1950414,1300016,781963,367269,1918497,1461616,939821,478200,1744753,1328358,901000,417384,1300804,867785,611877,272690,1251214,901500,664631,266627,685592,497277,302967,159398,633166,456748,302093,146445,671167,537435,314853,121398,501381,337258,500236,445369,398386, 
 购买商品、接受劳务支付的现金(万元),1370832,1023243,705251,319154,1076758,691819,413462,190850,966412,876042,583645,331059,1076873,806884,562709,278040,691459,431453,297434,135588,606987,398157,273343,133660,285908,176097,135154,67155,253926,170810,116351,55110,214233,180072,120924,39786,166803,97973,153456,111786,77853, 
 客户贷款及垫款净增加额(万元),107837,27080,--,--,20059,--,--,--,73721,68721,13371,4311,38623,23183,493,--,--,622,--,--,44855,48778,39558,28717,73778,52800,45875,49500,--,--,--,11225,5394,--,0,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),71672,41960,25200,621,8459,2346,2884,--,26087,8092,--,--,--,--,--,8126,--,--,--,--,19068,14894,23294,571,--,3906,12641,4694,18377,31409,44261,1985,28146,22054,0,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172,--,--,--,80,--,--,--,467,--,35,0,0,0,0,--,0,0, 
