 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),116417,79167,37770,137868,109357,71042,37070,122109,116528,107308,73123, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3568,1572,2561,350,829,142,28,3227,3530,1810,3274, 
 经营活动现金流入小计(万元),119984,80739,40330,138218,110187,71184,37098,125336,120058,109118,76397, 
 购买商品、接受劳务支付的现金(万元),53965,37375,20427,73929,59516,32536,18899,76442,72459,59894,39218, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13404,9286,4638,17266,13174,9720,5460,17538,14062,11427,9618, 
 支付的各项税费(万元),11834,8549,4969,12094,9571,6531,2495,7293,8457,8083,4656, 
 支付的其他与经营活动有关的现金(万元),1583,1190,497,1515,1003,3368,4179,1882,8754,1159,1271, 
 经营活动现金流出小计(万元),80786,56400,30532,104804,83265,52155,31033,103156,103732,80563,54762, 
 经营活动产生的现金流量净额(万元),39199,24339,9798,33414,26922,19029,6065,22180,16326,28555,21635, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),72,2,0,1,1,1,1,77,159,13,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),72,2,0,1,1,1,1,77,159,13,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7047,5764,3207,11677,11624,8172,4267,38383,40808,17457,25679, 
 投资所支付的现金(万元),20000,10000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),27047,15764,3207,11677,11624,8172,4267,38383,40808,17457,25679, 
 投资活动产生的现金流量净额(万元),-26975,-15762,-3207,-11676,-11624,-8171,-4267,-38307,-40649,-17444,-25668, 
 吸收投资收到的现金(万元),62248,62248,--,--,--,--,--,20591,--,--,2120, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11500,11500,7500,41965,35024,28465,17105,72277,89787,49161,54939, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),73748,73748,7500,41965,35024,28465,17105,92869,89787,49161,57059, 
 偿还债务支付的现金(万元),55835,55835,19400,49130,41246,25295,9991,80164,63400,49161,43254, 
 分配股利、利润或偿付利息所支付的现金(万元),825,825,513,2575,2022,1488,741,3147,3187,2192,13175, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),661,661,--,57,30,28,30,180,--,--,--, 
 筹资活动现金流出小计(万元),57321,57321,19913,51762,43298,26812,10762,83490,66587,51353,56429, 
 筹资活动产生的现金流量净额(万元),16427,16427,-12413,-9797,-8274,1653,6343,9378,23200,-2192,630, 
 汇率变动对现金及现金等价物的影响(万元),-8,-3,--,16,--,6,--,0,4,0,-0, 
 现金及现金等价物净增加额(万元),28643,25001,-5822,11957,7024,12517,8141,-6748,-1119,8920,-3403, 
 加:期初现金及现金等价物余额(万元),16423,16423,16423,4467,4467,4467,4467,11215,12334,3414,6817, 
 期末现金及现金等价物余额(万元),45066,41424,10601,16423,11491,16983,12608,4467,11215,12334,3414, 
 净利润(万元),--,11969,--,21754,--,11091,--,24688,20988,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,205,--,198,--,360,--,294,-0,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,8952,--,15693,--,6736,--,11824,10544,--,--, 
 无形资产摊销(万元),--,57,--,108,--,54,--,108,101,--,--, 
 长期待摊费用摊销(万元),--,946,--,1388,--,625,--,648,548,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,54,--,2,--,2,--,-13,32,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,456,--,1301,--,597,--,1814,2641,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,69,--,-6,--,-46,--,-163,-53,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2170,--,619,--,2885,--,-9840,-7839,--,--, 
 经营性应收项目的减少(万元),--,6709,--,886,--,1600,--,-12931,-4353,--,--, 
 经营性应付项目的增加(万元),--,-2907,--,-8356,--,-4828,--,5761,-6283,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-175,--,-48,--,-9,--,--,--, 
 经营活动产生现金流量净额(万元),--,24339,--,33414,--,19029,--,22180,16326,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),45066,41424,10601,16423,11491,16983,12608,4467,11215,12334,3414, 
 现金的期初余额(万元),16423,16423,16423,4467,4467,4467,4467,11215,12334,3414,6817, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),28643,25001,-5822,11957,7024,12517,8141,-6748,-1119,8920,-3403, 

