 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),31507,196656,105929,64980,27277,80494,23846,15343,4351,15242,14153,10157,5092,22658,16459,9881,5464,28253,22594,13976,8367,33082,28575,20972,84636,23625,17159,16679,20496,22468, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),131,937,308,308,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),664,5056,4442,2074,1977,10585,6811,5752,1493,5537,1394,623,607,3309,1160,925,199,3803,1112,323,213,1163,690,595,264,785,271,580,420,1039, 
 经营活动现金流入小计(万元),32302,202648,110679,67361,29254,91079,30656,21095,5844,20779,15547,10780,5698,25967,17618,10806,5663,32056,23706,14299,8580,34245,29265,21567,84901,24410,17429,17260,20916,23507, 
 购买商品、接受劳务支付的现金(万元),33530,154728,66232,48768,19643,78111,27931,19248,7530,8792,9541,7768,4269,18217,14899,8254,3309,20384,18703,12966,10131,30602,26969,24486,73110,20342,15148,11248,16743,19223, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),3935,11741,8527,4925,2821,4383,2283,1438,939,2991,2297,1639,889,2681,1993,1327,788,2177,1612,1020,591,1696,1220,866,1576,1258,914,813,801,748, 
 支付的各项税费(万元),2779,7864,5622,3652,2728,1743,1086,452,286,1576,1200,819,510,1470,1107,707,363,1586,1196,876,544,4287,3155,2765,7077,1233,968,1763,1399,1275, 
 支付的其他与经营活动有关的现金(万元),3857,38291,33865,18331,7007,6665,2416,2070,337,13624,3122,2064,1275,4803,2937,2039,809,5331,1942,855,390,2106,1671,1147,2526,2014,1245,1451,1345,1266, 
 经营活动现金流出小计(万元),44102,212624,114246,75675,32198,90901,33716,23207,9092,26984,16160,12290,6943,27170,20936,12327,5269,29479,23454,15716,11656,38692,33015,29263,84288,24847,18275,15275,20288,22512, 
 经营活动产生的现金流量净额(万元),-11800,-9976,-3567,-8314,-2944,178,-3059,-2112,-3248,-6204,-613,-1510,-1245,-1203,-3317,-1521,393,2577,252,-1417,-3076,-4447,-3750,-7696,612,-437,-845,1985,628,995, 
 收回投资所收到的现金(万元),--,--,300,125,125,--,350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),50,664,3079,38,38,25,25,25,25,25,25,25,25,15,15,15,15,--,--,--,--,23,--,--,43,33,33,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1205,--,--,--,9,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,0,0,4,8,100, 
 处置子公司及其他营业单位收到的现金净额(万元),--,3231,--,--,--,--,--,--,--,-88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,3804,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),50,5100,3379,163,163,3838,375,25,25,-63,25,25,25,15,15,15,15,100,0,0,0,23,0,0,43,33,33,4,8,100, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1437,17473,9226,7479,3154,2991,2063,716,318,2168,1748,1513,1008,2330,2019,1570,599,7772,4966,2543,784,2235,775,740,1349,1079,1034,1120,1352,1672, 
 投资所支付的现金(万元),2520,2346,9457,2968,2928,11790,16402,14902,2000,--,--,--,--,2700,2700,--,--,--,--,--,--,--,--,--,--,--,0,500,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7829,--,--,--,17793,--,--,--,--,--,--,--,--,--,--,--,856,856,--,--,--,0,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),3957,27648,18683,10446,6082,32574,18494,15618,2318,2168,1748,1513,1008,5030,4719,1570,599,8628,5822,2543,784,2235,775,740,1349,1079,1034,1620,1352,1673, 
 投资活动产生的现金流量净额(万元),-3907,-22548,-15304,-10284,-5919,-28736,-18119,-15593,-2293,-2231,-1723,-1488,-983,-5015,-4704,-1555,-583,-8528,-5822,-2543,-784,-2212,-775,-740,-1306,-1046,-1002,-1616,-1344,-1573, 
 吸收投资收到的现金(万元),--,--,--,--,--,12974,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,56020,56020,--,--,--,0,2727,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),23052,30016,18901,16101,4895,16478,6320,5435,2178,1700,1932,1839,1809,15850,15473,14805,7665,15804,15404,9540,9540,32000,24000,22000,6356,7215,6528,5847,3398,3030, 
 发行债券收到的现金(万元),--,9684,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,1451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 筹资活动现金流入小计(万元),23052,41151,18901,16101,4895,29452,6520,5635,2178,1700,1932,1839,1809,15850,15473,14805,7665,15804,15404,9540,9540,88020,80020,22000,6356,7215,6528,8574,3398,3030, 
 偿还债务支付的现金(万元),12154,13666,2871,2371,1686,3953,1378,--,--,3650,4002,3992,872,14508,8805,8287,842,24328,23278,13500,9000,27500,21000,15000,3351,7570,6389,5713,2462,1900, 
 分配股利、利润或偿付利息所支付的现金(万元),750,1447,881,415,191,290,215,122,12,110,81,81,38,702,527,202,107,1462,1427,1268,160,670,561,349,447,176,128,169,244,132, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,83,51,11,--,8,8,--,443,443,--,--,29,26,--,0,0, 
 筹资活动现金流出小计(万元),12904,15113,3752,2786,1877,4242,1592,122,12,3760,4083,4073,910,15210,9414,8540,959,25790,24712,14776,9160,28613,22005,15349,3798,7775,6543,5882,2706,2032, 
 筹资活动产生的现金流量净额(万元),10148,26038,15149,13315,3018,25210,4928,5513,2165,-2060,-2152,-2234,899,640,6059,6265,6706,-9986,-9308,-5236,380,59407,58015,6651,2558,-560,-15,2692,692,998, 
 汇率变动对现金及现金等价物的影响(万元),0,--,-5,-5,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物净增加额(万元),-5559,-6486,-3727,-5288,-5845,-3348,-16250,-12192,-3376,-10495,-4488,-5231,-1329,-5578,-1963,3189,6516,-15937,-14878,-9196,-3479,52748,53491,-1785,1864,-2043,-1862,3061,-23,421, 
 加:期初现金及现金等价物余额(万元),14348,20835,20835,20835,22564,24182,24182,24182,24182,34678,34678,34678,34678,40256,40256,40256,40256,56193,56193,56193,56193,3445,3445,3445,1580,3624,3624,563,586,165, 
 期末现金及现金等价物余额(万元),8789,14348,17108,15547,16719,20835,7932,11990,20807,24182,30190,29446,33349,34678,38293,43445,46771,40256,41315,46996,52713,56193,56936,1660,3445,1580,1761,3624,563,586, 
 净利润(万元),--,12276,--,6098,--,3388,--,414,--,-8340,--,-1200,--,-4908,--,98,--,390,--,329,--,4260,--,4149,18764,3546,2632,2709,1623,1712, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,5299,--,1231,--,681,--,-37,--,7342,--,36,--,2925,--,61,--,63,--,-305,--,1758,--,-22,1279,-6,80,456,-42,-1, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2321,--,1090,--,1769,--,830,--,1579,--,772,--,1044,--,513,--,807,--,360,--,630,--,314,536,437,322,377,311,184, 
 无形资产摊销(万元),--,838,--,386,--,99,--,6,--,19,--,13,--,24,--,12,--,22,--,9,--,19,--,9,18,12,9,12,10,9, 
 长期待摊费用摊销(万元),--,157,--,60,--,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,162,--,2,--,13,--,--,--,--,--,--,--,83,--,--,--,44,--,--,--,--,--,--,--,--,0,--,0,28, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,44,--,1,--,--,3,2,1,1,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 财务费用(万元),--,1487,--,379,--,290,--,122,--,356,--,80,--,648,--,292,--,462,--,268,--,670,--,349,462,205,154,169,243,132, 
 投资损失(万元),--,-7288,--,-1121,--,-1161,--,-461,--,-2275,--,-176,--,-70,--,-15,--,--,--,--,--,-23,--,--,-43,-33,-33,--,0,-48, 
 递延所得税资产减少(万元),--,-333,--,170,--,-183,--,68,--,-1400,--,-2,--,-701,--,-2,--,108,--,46,--,-264,--,-122,-108,1,-12,-58,-11,53, 
 递延所得税负债增加(万元),--,-79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存货的减少(万元),--,-43419,--,-28306,--,-3966,--,97,--,-829,--,-1235,--,4058,--,1300,--,-1123,--,-2513,--,-943,--,-7779,-7945,-456,-1211,-1767,-1775,-165, 
 经营性应收项目的减少(万元),--,-66571,--,-16041,--,-8508,--,1462,--,-7473,--,-773,--,-3245,--,-2011,--,212,--,3104,--,-6029,--,-6293,-15655,-686,-2205,-2360,2713,-3560, 
 经营性应付项目的增加(万元),--,84337,--,27739,--,7700,--,-4614,--,4818,--,978,--,-1060,--,-1769,--,1592,--,-2761,--,-4525,--,1699,3302,-3458,-582,2447,-2443,2651, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 其他(万元),--,838,--,--,--,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
