 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),26194,18743,6545,23267,16688,14871,6963,29979,15873,14183,34229,30009,26907,11379, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),524,722,245,389,355,954,672,827,218,582,207,779,79,533, 
 经营活动现金流入小计(万元),26718,19464,6790,23656,17043,15824,7635,30805,16091,14765,34436,30787,26986,11912, 
 购买商品、接受劳务支付的现金(万元),16404,12138,3521,10177,7746,10062,4807,17487,6940,9232,19639,17369,17091,8064, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3343,2020,1000,3549,2683,1741,883,3184,2394,1487,3461,2975,2312,1755, 
 支付的各项税费(万元),3127,2122,762,2971,2565,1324,791,2913,2213,1514,2994,3304,2431,1944, 
 支付的其他与经营活动有关的现金(万元),1989,1606,821,2794,927,1307,716,2696,2114,1200,4074,3725,2878,2146, 
 经营活动现金流出小计(万元),24863,17886,6105,19491,13921,14434,7197,26279,13661,13433,30168,27373,24713,13910, 
 经营活动产生的现金流量净额(万元),1854,1578,686,4165,3122,1390,438,4526,2430,1331,4268,3414,2273,-1998, 
 收回投资所收到的现金(万元),43000,6952,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),276,215,145,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,5,--,--,0,47,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,19048,19000,224,200,235,--,500,700,500,500,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),43276,26215,19145,224,200,235,0,505,700,500,500,47,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1059,765,679,2627,822,302,141,4476,4339,170,2557,1878,471,532, 
 投资所支付的现金(万元),57400,12000,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,14000,14000,12000,--,--,--,--,--,--,448,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58459,26765,14679,14627,822,302,141,4476,4339,170,3005,1878,471,532, 
 投资活动产生的现金流量净额(万元),-15183,-551,4466,-14403,-622,-67,-141,-3971,-3639,330,-2505,-1831,-471,-532, 
 吸收投资收到的现金(万元),30708,--,--,20325,19942,--,--,--,--,--,--,--,4610,3345, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1955,466,--,--,--,--,--,--,--,--,--,--,2200,2120, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),32663,467,0,20325,19942,0,0,0,0,0,0,0,6810,5465, 
 偿还债务支付的现金(万元),1532,500,--,--,--,--,--,--,--,--,--,--,3700,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),1551,1415,--,932,932,932,380,2476,2227,2026,1482,1860,698,855, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),122,--,--,504,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3205,1915,0,1436,932,932,380,2476,2227,2026,1482,1860,4398,2355, 
 筹资活动产生的现金流量净额(万元),29459,-1448,0,18889,19010,-932,-380,-2476,-2227,-2026,-1482,-1860,2413,3110, 
 汇率变动对现金及现金等价物的影响(万元),-1,-16,-3,-8,-14,1,-1,-49,-39,-15,-8,24,-2,36, 
 现金及现金等价物净增加额(万元),16128,-436,5149,8642,21497,392,-84,-1971,-3474,-380,273,-252,4212,616, 
 加:期初现金及现金等价物余额(万元),12238,12228,11764,3122,3122,3122,3122,5093,5093,5093,4820,5072,860,243, 
 期末现金及现金等价物余额(万元),28366,11791,16913,11764,24619,3514,3038,3122,1618,4713,5093,4820,5072,860, 
 净利润(万元),--,2388,--,4241,--,2105,826,4159,--,--,4016,4883,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,251,--,804,--,370,208,464,--,--,441,665,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,158,--,541,--,276,139,389,--,--,322,268,--,--, 
 无形资产摊销(万元),--,9,--,59,--,30,15,59,--,--,44,10,--,--, 
 长期待摊费用摊销(万元),--,--,--,54,--,28,15,63,--,--,60,36,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,1,--,--,--,-0,--,--,4,15,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-6,--,8,--,-12,1,49,--,--,8,-24,--,--, 
 投资损失(万元),--,-180,--,-82,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,6,--,18,--,4,2,-12,--,--,5,-2,--,--, 
 递延所得税负债增加(万元),--,308,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-204,--,-491,--,265,45,-231,--,--,24,-1315,--,--, 
 经营性应收项目的减少(万元),--,-8,--,-784,--,-1186,-77,-971,--,--,183,-2866,--,--, 
 经营性应付项目的增加(万元),--,-1142,--,-204,--,-490,-737,558,--,--,-839,1745,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1578,--,4165,--,1390,438,4526,--,--,4268,3414,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28366,11791,16913,11764,24619,3514,3038,3122,1618,4713,5093,4820,5072,860, 
 现金的期初余额(万元),12238,12228,11764,3122,3122,3122,3122,5093,5093,5093,4820,5072,860,243, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16128,-436,5149,8642,21497,392,-84,-1971,-3474,-380,273,-252,4212,616, 

