 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),177169,118807,59277,270091,210121,134377,65130,260725,193148,122001,60207,325156,238184,152551,67912,242891,191123,124030,62712,186113,133420,96087,53197,160029,106978,68262,33025,110952,81963,43722,19305,64808,48573,29478,40294,25459,34803,19405, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),2706,830,164,1055,933,504,135,695,779,432,196,2156,2262,1223,172,655,480,376,109,593,435,387,304,464,402,324,108,132,81,72,11,8,6,3,19,6,15,0, 
 收到的其他与经营活动有关的现金(万元),2466,1624,285,3482,1107,748,1322,3322,830,690,390,3011,1732,1125,2682,2406,3439,2873,575,1891,1442,1186,173,2574,1178,526,30,939,448,400,134,419,176,88,145,37,92,739, 
 经营活动现金流入小计(万元),182341,121262,59727,274628,212161,135629,66587,264742,194757,123123,60792,330323,242178,154900,70766,245952,195043,127280,63396,188597,135297,97660,53674,163067,108557,69112,33162,112022,82492,44194,19450,65234,48755,29569,40457,25501,34909,20144, 
 购买商品、接受劳务支付的现金(万元),187068,135010,58545,219965,181918,119092,59566,206409,158542,107591,56570,240630,188724,121316,53071,173328,126914,82814,51206,144601,89485,70869,41992,129495,87199,54742,29339,83240,59412,35445,17741,54636,41125,26796,28194,19017,26189,14178, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),23387,16009,8866,34240,27950,19389,10674,38622,29708,19624,9734,37931,29255,20088,10464,27685,19300,11600,4214,19216,14544,10118,5892,18231,12573,8159,4484,12610,9060,6029,3276,7992,5666,3895,4783,3356,3344,2270, 
 支付的各项税费(万元),5390,4095,2859,7942,5325,3769,2645,7696,3694,2965,2731,7204,6124,5390,4145,5518,4411,3725,1849,9344,7203,5233,2585,5937,4271,2705,1134,4189,2981,1820,850,2667,1741,1446,1691,1003,852,456, 
 支付的其他与经营活动有关的现金(万元),8880,5954,2401,10598,5768,3602,1778,11020,9899,3473,3835,11068,8859,5978,5085,8474,11144,6580,3971,12737,12718,5176,3231,11411,9621,4416,2791,8231,7492,4025,1632,4513,2910,1384,2374,1497,2354,1524, 
 经营活动现金流出小计(万元),224726,161068,72671,272745,220962,145852,74664,263747,201843,133652,72870,296832,232962,152773,72765,215006,161769,104719,61240,185897,123949,91398,53700,165074,113665,70022,37748,108269,78944,47319,23500,69808,51443,33521,37043,24874,32738,18428, 
 经营活动产生的现金流量净额(万元),-42385,-39807,-12944,1883,-8800,-10223,-8077,995,-7086,-10529,-12078,33491,9216,2127,-1999,30946,33273,22560,2156,2700,11348,6262,-26,-2007,-5107,-910,-4585,3753,3548,-3125,-4050,-4574,-2688,-3952,3415,627,2171,1716, 
 收回投资所收到的现金(万元),--,--,--,1470,--,--,--,--,--,--,--,--,--,--,--,--,3610,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4371,4385,3506,5789,5768,1458,98,1015,314,209,194,1272,1147,1135,1663,177,10,445,55,219,7,1805,473,87,70,52,0,70,3,0,--,108,22,10,3,13,19,26, 
 处置子公司及其他营业单位收到的现金净额(万元),299,179,179,223,1693,223,--,273,273,--,--,--,--,--,--,3610,--,3610,--,4596,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),23,23,--,1438,897,--,--,79,8,8,--,--,--,--,--,525,--,--,2753,650,--,--,--,336,587,587,--,--,--,--,--,--,--,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),4693,4587,3685,8920,8358,1681,98,1366,596,217,194,1272,1147,1135,1663,4313,3620,4055,2807,5465,7,1805,473,423,658,639,0,70,3,0,0,108,22,10,3,13,19,26, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10881,8989,7984,20139,11074,7618,421,4213,3160,3170,2538,7967,6259,4085,2708,4017,3688,3233,944,13283,13704,11761,5259,7269,8217,6138,833,15171,10275,8129,4303,5490,2946,1769,3398,2212,2275,993, 
 投资所支付的现金(万元),1708,1708,657,16497,3718,3550,3050,2472,406,--,--,21399,1500,1500,19500,400,3496,3650,2050,2418,--,--,--,--,--,--,--,2150,2150,5760,5450,2000,--,0,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),5,5,--,163,--,--,--,--,--,--,--,--,34000,34000,--,1167,1399,19,--,--,--,--,--,1038,419,419,--,4210,4210,--,--,--,--,0,0,--,0,1425, 
 支付的其他与投资活动有关的现金(万元),6,--,--,1254,--,--,--,1,--,--,--,0,--,--,--,88,70,70,--,--,--,--,--,--,--,--,--,419,--,--,--,--,--,0,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流出小计(万元),12600,10702,8641,38053,14792,11168,3471,6686,3566,3170,2538,29366,41759,39585,22208,5672,8653,6972,2994,15701,13704,11761,5259,8307,8636,6557,833,21950,16635,13889,9753,7490,2946,1769,3398,2212,2275,2418, 
 投资活动产生的现金流量净额(万元),-7906,-6115,-4956,-29133,-6434,-9487,-3373,-5320,-2971,-2953,-2344,-28095,-40613,-38450,-20545,-1360,-5033,-2917,-186,-10236,-13698,-9955,-4786,-7884,-7978,-5918,-832,-21880,-16631,-13889,-9753,-7382,-2924,-1759,-3394,-2199,-2256,-2392, 
 吸收投资收到的现金(万元),340,340,--,419,419,42,--,245,235,--,--,24589,24589,23600,23600,31,31,--,--,--,--,--,--,3207,3207,517,517,1616,1300,519,372,83039,82435,147,150,150,98,5655, 
 其中：子公司吸收少数股东投资收到的现金(万元),340,340,--,419,419,42,--,245,235,--,--,989,989,--,--,31,31,--,--,--,--,--,--,517,517,517,517,1616,1300,519,372,752,147,0,0,150,0,0, 
 取得借款收到的现金(万元),110948,87117,38312,93612,69417,46226,15584,93062,63119,26843,20670,73404,61417,50103,29333,43532,35996,28058,9622,23191,18089,13781,6214,34760,24478,15894,7064,22128,9876,4741,2030,22270,13166,9817,2177,900,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),779,--,--,9849,8589,--,--,--,--,2783,1340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 筹资活动现金流入小计(万元),112067,87457,38312,103880,78425,46268,15584,93307,63354,29626,22010,97993,86006,73703,52933,43563,36027,28058,9622,23191,18089,13781,6214,37967,27685,16412,7582,23744,11176,5260,2402,105309,95601,9964,2327,1050,98,5655, 
 偿还债务支付的现金(万元),58974,37719,17059,83020,71682,40740,24025,69916,48563,22441,14085,83628,66584,39081,27489,53197,52431,33843,3660,15903,15992,7808,3670,36386,25153,16097,7098,26688,12475,10285,3314,10389,6759,3399,300,300,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),4797,3384,1568,7067,3279,2012,893,1344,1311,560,336,3004,2342,882,572,3638,3388,529,160,7867,7528,783,146,4864,4745,356,143,5052,4880,3700,157,338,221,126,109,95,341,1338, 
 其中：子公司支付给少数股东的股利、利润(万元),16,7,--,4608,1639,716,--,--,--,--,--,813,380,--,--,640,640,70,--,1119,1119,625,--,190,190,--,--,400,400,250,--,--,61,61,89,89,0,2, 
 支付其他与筹资活动有关的现金(万元),2547,3935,4194,1803,63,375,2295,343,591,75,48,33073,6746,4805,1820,11267,2389,1463,75,196,131,56,9,76,1,1,--,79,--,--,--,--,--,0,0,--,0,0, 
 筹资活动现金流出小计(万元),66319,45039,22821,91891,75024,43127,27212,71603,50465,23076,14470,119705,75672,44768,29880,68102,58208,35835,3895,23966,23651,8648,3825,41326,29899,16453,7242,31819,17355,13985,3470,10727,6980,3525,409,395,341,1338, 
 筹资活动产生的现金流量净额(万元),45749,42418,15492,11989,3401,3140,-11629,21704,12889,6550,7540,-21712,10334,28934,23052,-24538,-22180,-7777,5727,-775,-5562,5133,2389,-3359,-2214,-41,340,-8075,-6179,-8725,-1068,94582,88621,6439,1918,655,-243,4317, 
 汇率变动对现金及现金等价物的影响(万元),1657,841,-314,-889,-1011,-442,-152,889,-400,-439,275,671,-113,947,486,326,79,49,43,-1044,-382,-356,-125,-186,157,107,-23,-1074,-210,-25,-28,-219,-62,-34,-19,-15,-44,-99, 
 现金及现金等价物净增加额(万元),-2885,-2663,-2723,-16150,-12845,-17011,-23231,18269,2432,-7371,-6606,-15644,-21176,-6442,994,5374,6139,11916,7740,-9354,-8295,1084,-2547,-13436,-15142,-6761,-5100,-27276,-19473,-25764,-14899,82407,82948,694,1920,-932,-372,3542, 
 加:期初现金及现金等价物余额(万元),30499,30499,30499,46650,46650,46650,46650,28381,28381,28381,28381,44025,44025,44025,44025,38651,38651,38651,38651,48005,48005,48005,48005,61441,61441,61441,61441,88717,88717,88717,88717,6310,6310,6310,4390,4390,4762,1220, 
