 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),22525,12976,5022,29418,17598,13479,6833,32300,14970,22741,16261,11830, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2439,1602,862,2836,2265,1727,870,2513,1164,1569,1455,820, 
 收到的其他与经营活动有关的现金(万元),853,223,49,952,260,159,114,746,293,370,350,336, 
 经营活动现金流入小计(万元),25817,14801,5933,33206,20123,15365,7817,35559,16427,24680,18066,12986, 
 购买商品、接受劳务支付的现金(万元),15730,11552,4151,19239,10606,9623,3256,19976,10389,12990,12157,9646, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3936,2602,1443,4378,3344,2323,1296,3689,1683,2483,2015,1586, 
 支付的各项税费(万元),2204,1446,707,1994,1606,871,412,2398,648,1501,1340,987, 
 支付的其他与经营活动有关的现金(万元),1528,831,417,1551,1370,636,251,1555,702,1256,1113,1038, 
 经营活动现金流出小计(万元),23397,16432,6718,27161,16926,13453,5215,27617,13423,18230,16624,13258, 
 经营活动产生的现金流量净额(万元),2420,-1630,-785,6045,3198,1912,2602,7942,3004,6450,1442,-272, 
 收回投资所收到的现金(万元),11751,1365,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),84,5,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,87,--,--,--,--,--,5,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,95,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11835,1370,0,87,0,0,0,95,0,5,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5994,3923,1363,2888,2218,1547,640,7853,3701,3124,3420,3168, 
