 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),36699,203692,134827,82576,37688,297032,271639,210487,69435,279883,241265,135775,62742,310270,196883,118268,48045,264641,140206,97018,35350,188008,111799,66476,36975,137720,89555,55627,17349,95419,65012,19180,9274,69937,41312,20951,11427,74304,41392,11154,50050,22571,42907,22468, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),231,1483,991,545,322,1466,1146,384,279,2060,799,551,284,5284,3899,3266,2862,2284,1369,1112,606,4502,1145,503,353,2846,1080,655,147,2225,1200,1189,360,1058,893,788,330,2380,1155,655,348,187,791,672, 
 收到的其他与经营活动有关的现金(万元),4766,12460,8945,5111,2897,8838,4780,3699,2255,8522,6838,3205,1447,13978,9854,5172,1377,9822,7308,4498,3291,8369,3718,2188,525,5161,3402,1682,1273,5879,8739,1879,876,8628,4316,2616,303,1284,872,107,530,1105,5673,2347, 
 经营活动现金流入小计(万元),41696,217635,144763,88232,40908,307336,277566,214571,71968,290465,248901,139531,64474,329532,210636,126706,52284,276746,148883,102628,39247,200879,116661,69167,37853,145726,94037,57964,18769,103524,74951,22248,10510,79623,46521,24355,12060,77969,43419,11916,50928,23862,49371,25487, 
 购买商品、接受劳务支付的现金(万元),12602,47414,34181,23410,11616,119040,158663,129143,45542,185221,169236,114319,53293,222124,146672,87656,35954,155547,111601,73539,33560,85206,57034,41701,17764,49166,32582,21152,11781,28913,18742,13642,5573,20606,12677,8265,5269,25864,19028,9312,20149,11165,27977,15204, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),17939,69338,51865,36085,16006,65442,48656,34935,18928,56802,41516,31274,16354,54418,41078,30349,17987,54761,40948,30704,17860,52483,40241,29695,16342,48106,32972,25892,13022,34708,23532,16094,7892,25298,17832,10642,5682,15257,10279,6416,8558,5584,5569,3135, 
 支付的各项税费(万元),2020,13495,10044,7754,2973,9210,6612,5330,3705,9882,7114,4385,2647,12188,9440,7106,3749,9032,5806,3972,1870,11969,8207,4085,1403,12061,11563,5363,2737,7109,6872,3013,2478,6745,6251,3352,1986,9274,5728,4818,4194,3195,3625,1500, 
 支付的其他与经营活动有关的现金(万元),14075,60173,50699,29018,13080,59578,41291,24966,12629,29432,20738,10899,5964,34379,19604,11051,7575,22453,16763,11718,8185,14902,9895,6937,3341,13488,13118,4949,3844,11367,14868,3968,2825,7408,6120,3656,1628,6365,6429,2841,3665,3395,5833,3035, 
 经营活动现金流出小计(万元),46636,190420,146789,96267,43674,253269,255223,194374,80804,281336,238605,160877,78258,323108,216794,136163,65264,241794,175117,119932,61475,164559,115377,82419,38849,122822,90234,57356,31383,82098,64013,36717,18768,60058,42880,25915,14566,56759,41464,23387,36566,23339,43004,22874, 
 经营活动产生的现金流量净额(万元),-4939,27215,-2027,-8035,-2766,54066,22343,20197,-8835,9129,10296,-21346,-13785,6424,-6158,-9457,-12980,34952,-26235,-17305,-22229,36319,1284,-13252,-996,22904,3803,608,-12615,21426,10938,-14470,-8257,19566,3641,-1560,-2506,21210,1955,-11471,14363,524,6368,2613, 
 收回投资所收到的现金(万元),14933,63610,31217,29873,22392,85746,33716,21847,10400,66804,770,--,--,489,--,--,--,--,197,--,--,--,--,--,--,860,860,860,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,1998,1636,856,--,2790,862,853,340,749,749,420,--,2287,180,180,180,567,240,240,240,755,594,594,300,300,300,300,300,1190,1190,1190,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,20,19,12,1,1144,15,10,2344,328,37,28,326,2299,2047,16,42,61,48,22,5,26,2,1,1,16,2,2,0,7,1,50,0,77,2,0,--,1,1,1,1,0,0,0, 
