 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),116516,415266,308850,202889,108773,370102,268925,174208,84003,319227,233407,151918,75475,291186,211875,140157,70847,250023,186623,121381,60979,209522,151060,97697,48176,190483,137113,91687,43494,139663,105648,67721,31677,111128,80323,52151,22734,110925,81999,53686,29200,118220,81145,51179,28481,99741,64017,43114,19345, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,12,12,--,24,19,2,1,9,9,5,3,95,78,49,12,138,163,98,59,448,120,95,55, 
 收到的其他与经营活动有关的现金(万元),1029,6083,6079,3535,1270,5327,2269,1321,1061,4814,1334,1038,162,6598,6745,934,309,1712,1422,1374,418,2333,4721,2073,476,1358,1994,1605,863,7183,3086,2715,2488,2186,2517,1331,478,1630,2254,1497,787,2277,13368,9121,1284,4676,7325,8428,451, 
 经营活动现金流入小计(万元),117546,421349,314929,206423,110043,375429,271194,175529,85065,324042,235022,152956,75637,297784,218620,141092,71156,251735,188045,122755,61397,211855,155781,99770,48652,191853,139118,93304,44357,146870,108754,70438,34167,113323,82849,53487,23215,112650,84331,55232,29999,120634,94677,60398,29825,104865,71462,51637,19850, 
 购买商品、接受劳务支付的现金(万元),67863,240734,176658,115371,61325,214011,152902,100255,50891,202424,139528,92859,50804,173854,140652,87865,46724,171189,128678,86116,48023,133439,98032,61266,35183,131804,90717,62747,32639,97229,62655,40615,18131,76763,55964,34629,15257,74336,57270,38948,19983,77420,48410,33769,13839,63415,37864,28183,11908, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13659,45038,33626,23627,12171,40534,29964,20905,10949,36704,27433,19061,9703,33047,23659,16014,8110,24588,17613,11782,5964,18827,13550,9278,4733,15258,11063,7661,4116,12166,8550,5798,3038,9966,8295,6114,2515,11126,8586,6293,3380,8611,7110,5672,2239,7233,5717,4115,2361, 
 支付的各项税费(万元),10063,38733,27488,18385,9436,33126,24952,16821,7401,23926,18330,12677,4814,27049,19610,13260,5668,15107,11299,7053,3044,15127,12740,7873,3508,12250,9121,5222,2328,6707,4952,3627,1317,7398,6041,3745,1759,7593,6572,5180,2745,11565,6927,6088,1607,5921,4233,2498,1422, 
 支付的其他与经营活动有关的现金(万元),7693,31782,26442,17392,10013,20092,16035,11098,5549,21593,20731,14353,8437,30338,11732,13241,7180,27345,14453,11147,6460,20253,16005,9239,4466,19465,14561,7409,4830,15370,11399,4191,3597,14695,9683,3483,3149,8900,7098,4540,2731,12343,16133,5394,5994,18426,8814,4100,3623, 
 经营活动现金流出小计(万元),99278,356288,264215,174775,92944,307762,223852,149079,74789,284647,206022,138950,73759,264287,195654,130380,67683,238228,172043,116099,63490,187647,140327,87656,47889,178777,125462,83039,43913,131548,87555,54231,26083,108821,79983,47971,22681,101955,79526,54962,28840,109940,78580,50923,23678,94996,56628,38895,19315, 
 经营活动产生的现金流量净额(万元),18268,65062,50715,31649,17099,67667,47342,26450,10275,39395,29000,14006,1878,33496,22967,10712,3473,13507,16002,6656,-2093,24208,15454,12114,763,13076,13656,10264,443,15398,21199,16207,8083,4502,2866,5516,535,10695,4805,271,1159,10694,16097,9475,6146,9869,14834,12741,535, 
 收回投资所收到的现金(万元),147439,723771,499793,294430,139796,473576,296421,207027,121089,398458,280611,188456,56009,225146,126829,88213,50881,292182,117170,89370,60209,192527,32514,24469,12732,101685,85461,42061,21706,42381,22219,7199,517,236510,221853,111050,31700,52783,161183,138867,32064,1158,500,500,--,217,--,--,38, 
 取得投资收益所收到的现金(万元),824,6940,2372,1477,540,2509,2808,1860,626,1613,1408,1068,368,243,36,0,0,17,659,403,214,1892,1178,810,388,652,582,58,28,1784,51,30,14,109,240,150,10,568,403,230,20,7,147,73,66,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9899,79,2066,59,17,4860,4849,2711,567,2138,1726,1005,1,13907,13961,13197,4820,4499,107,26,8,198,123,101,91,15648,18666,16901,11546,12980,1503,1500,0,38,218,218,1,14,14,7,24,198,1840,611,27,2754,2652,2389,93, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8598,8591,8598,0,--,--,--,7200,11675,5186,5086,3530,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,4,1,--,--,--,--,--,7429,341,346,--,2287,658,304,183,321,50,50,50,3323,--,--,--,--,--,--,--,1700,--,--,--,--,--,--,0,--,--,--,--,22400,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),158163,730790,504235,295966,140354,480945,304078,211599,122282,409637,284086,190874,56378,241582,141485,101714,55884,297019,117986,89849,60481,197941,33815,25380,13211,117985,104708,59020,33279,57145,23773,8729,531,245255,230903,120017,31711,53365,161600,139104,39308,35438,7673,6270,3623,2971,2652,2389,132, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4912,20683,13649,7985,1644,20939,12696,10106,3536,17329,14332,8941,5993,47506,35207,25240,14346,43086,26729,14894,6947,26184,23455,15639,4598,14614,10081,9295,7897,17609,13651,8429,4356,21935,14421,10379,6008,14236,12989,9929,998,15179,4116,2471,858,6266,4900,4199,1610, 
 投资所支付的现金(万元),139240,767205,532980,329175,166260,500402,336402,232972,138072,440789,321156,215452,98537,231729,157529,90912,55752,267547,124312,87405,62705,193684,32900,28700,18200,110184,90150,42750,23700,41482,21714,6368,359,244199,220410,111966,10800,60997,171497,138987,34164,2910,3150,1350,200,500,2562,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
