 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),31412,116927,76288,47244,19744,125200,100708,73091,30103,275986,215592,145479,36401,65932,18856,10639,5564,23422,17120,8614,2818,17121,11023,6768,2997,31501,21219,14329,7074,21982,13069,8206,4494,16218,12469,11360,9365,428, 
 客户存款和同业存放款项净增加额(万元),238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,155080,--,--,75931,--,75265,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),68940,215098,150995,89928,39683,160235,114175,76226,35007,19909,--,--,--,--,13477,7814,2358,5125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),41763,--,48648,65162,138061,--,--,150312,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,4496,4320,4241,--,4869,4868,474,--,--,--,--,--,155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1005,0,0, 
 收到的其他与经营活动有关的现金(万元),3785,33023,18311,16347,9543,78614,58742,45199,14859,24837,16327,6742,2046,6724,18551,3675,1194,5924,29397,6351,2678,7022,4281,3701,2242,4818,8805,8416,5423,1332,744,683,482,1453,1085,1625,46,93, 
 经营活动现金流入小计(万元),503746,545527,530077,370343,306063,444848,278493,270255,104954,323316,231918,430923,256758,288626,219005,68681,20867,88631,46517,14965,5496,24144,15303,10469,5239,36319,30025,22746,12497,23314,13813,8889,4976,17671,13554,13990,9411,521, 
 购买商品、接受劳务支付的现金(万元),5381,35872,27238,19350,9022,36656,26634,18658,9090,31029,19989,13708,5034,16786,6173,3551,1564,6336,4362,2608,1455,5177,4739,3362,1491,4906,3589,2593,1245,4470,1966,1358,423,2209,1593,2561,1537,105, 
 客户贷款及垫款净增加额(万元),--,292,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),17318,55731,37788,22382,9776,32795,22755,14423,7402,4308,--,--,--,--,2194,792,215,506,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),32839,89106,69431,48478,28527,79379,60815,43780,30641,28117,17313,11427,5428,16471,11863,8083,4155,11540,8371,5352,2579,10235,7035,4436,2122,9010,5985,3942,2075,4942,3559,2397,1010,3246,2422,1911,869,81, 
 支付的各项税费(万元),4780,19763,13872,8952,3240,27344,22894,17595,9684,48677,37607,16024,4581,5822,3901,2751,1388,1166,917,451,217,1789,1782,1229,601,2356,2084,1339,740,2432,1740,1152,552,1797,1260,2121,524,22, 
 支付的其他与经营活动有关的现金(万元),97772,97972,96085,49220,27352,53639,53887,79116,33516,83796,36286,87699,36399,13256,5069,22575,23137,21475,7206,3503,1414,4926,2426,2011,620,4441,3092,2699,1182,4483,2596,1761,805,2860,2171,2407,921,159, 
 经营活动现金流出小计(万元),260315,1161520,746808,423575,294896,867643,766286,367150,249440,268579,194557,128859,51443,52334,29201,37752,30458,41024,20855,11915,5665,22127,15983,11037,4835,20714,14751,10573,5242,16327,9860,6668,2790,10112,7447,8999,3851,367, 
 经营活动产生的现金流量净额(万元),243431,-615993,-216730,-53233,11167,-422794,-487794,-96895,-144485,54737,37362,302064,205316,236292,189804,30929,-9591,47608,25662,3050,-169,2016,-679,-568,404,15605,15274,12173,7255,6987,3953,2221,2186,7559,6108,4991,5560,155, 
 收回投资所收到的现金(万元),731,684,--,--,--,1205,1996,1996,1000,3069,19420,19420,550,--,--,13000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39549,39349,3630,1056,121, 
 取得投资收益所收到的现金(万元),--,1927,1984,1984,--,--,65,21,21,39,212,171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,84,91,42,7,313,171,9,1,2,2,1,1,0,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,4,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),24128,92474,64244,41244,1050,24198,10000,10000,10000,1000254,26330,16000,16000,20000,20000,--,--,--,--,--,--,6058,6058,6058,6058,4110,--,--,--,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),24863,95169,66320,43271,1057,25716,12232,12027,11022,1003364,45963,35592,16551,20000,20000,13000,0,1,0,0,0,6058,6058,6058,6058,4110,0,0,0,0,0,--,--,39549,39349,3634,1056,121, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12659,24924,18887,13159,5415,164166,144177,128321,3425,19573,13612,7070,2446,1294,944,682,232,2667,782,472,97,1409,1074,557,130,17521,15223,14165,14045,7232,1140,715,180,516,354,863,787,48, 
 投资所支付的现金(万元),904,3900,3500,3500,3500,1266,4066,2500,--,32500,81050,49050,2500,8821,--,--,--,--,20000,13000,--,--,--,--,--,--,--,--,--,--,311,--,--,39466,39466,3308,575,110, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,162,160,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,298,--,--,--,678,678,0,0,0, 
 支付的其他与投资活动有关的现金(万元),36728,73309,49100,23000,--,42045,28001,27000,--,35005,20330,20330,22080,16000,--,--,--,20000,--,--,--,--,--,--,--,6000,--,--,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),50291,102133,71487,39659,8915,207477,176244,157821,3425,87241,115151,76610,27026,26115,944,682,232,22667,20782,13472,97,1409,1074,557,130,23521,15223,14165,14045,7530,1451,715,180,40660,40499,4171,1362,158, 
 投资活动产生的现金流量净额(万元),-25429,-6964,-5167,3612,-7858,-181761,-164011,-145794,7597,916123,-69188,-41018,-10475,-6114,19056,12318,-232,-22666,-20782,-13472,-97,4649,4984,5502,5928,-19411,-15223,-14165,-14045,-7530,-1451,-715,-180,-1111,-1149,-537,-306,-37, 
 吸收投资收到的现金(万元),--,8062,7912,7912,--,405732,407382,405732,--,2883,2633,2633,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,130455,131088,131088,131088,5500,5500,18,10000,3, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,150,--,--,--,--,1650,--,--,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,18,0,3, 
 取得借款收到的现金(万元),126678,29799,49654,35992,1496,7358,10319,10319,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 发行债券收到的现金(万元),109702,1370922,724449,430106,128774,90400,30400,30400,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,104,54,--,--,24,24,--,--,376,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),236380,1408783,782015,474011,130270,503490,448101,446451,20000,2987,2687,2633,0,24,24,0,0,376,0,0,0,0,0,0,0,0,0,0,0,130455,131088,131088,131088,5500,5500,18,10000,3, 
 偿还债务支付的现金(万元),121387,493058,326968,163823,40000,70400,50719,30400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),2934,26296,19809,16847,554,22646,19545,19110,--,7258,7258,7258,7258,1344,1344,1344,--,3360,3360,3360,--,2100,2100,2100,--,2100,2100,2100,--,2800,2800,--,--,5000,5000,1,0,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,11,11,59,2,53,53,--,6,39,39,--,18,18,18,--,--,13,13,--,--,1382,1375,1010,--,0,0,0,0, 
 筹资活动现金流出小计(万元),124321,519354,346776,180670,40554,93046,70264,49510,0,7258,7269,7269,7317,1346,1397,1397,0,3366,3399,3399,0,2118,2118,2118,0,2100,2113,2113,0,2800,4182,1375,1010,5000,5000,1,0,0, 
 筹资活动产生的现金流量净额(万元),112059,889429,435239,293341,89716,410443,377837,396941,20000,-4271,-4582,-4636,-7317,-1322,-1373,-1397,0,-2990,-3399,-3399,0,-2118,-2118,-2118,0,-2100,-2113,-2113,0,127655,126906,129713,130078,500,500,18,10000,3, 
 汇率变动对现金及现金等价物的影响(万元),-791,-1440,-1117,-176,-89,245,15,73,-21,346,176,-7,23,-74,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),329270,265033,212224,243543,92936,-193867,-273952,154325,-116909,966936,-36233,256403,187547,228781,207487,41850,-9823,21952,1481,-13821,-266,4547,2187,2816,6332,-5906,-2062,-4105,-6789,127113,129407,131219,132083,6948,5458,4472,15253,121, 
 加:期初现金及现金等价物余额(万元),1441521,1176489,1176489,1176489,1176489,1370356,1370356,1370356,1370356,403420,403420,403420,403420,174639,174639,174639,174639,152687,152687,152687,152687,148140,148140,148140,148140,154046,154046,154046,154046,26933,26933,26933,26933,19985,19985,15514,260,139, 
 期末现金及现金等价物余额(万元),1770791,1441521,1388713,1420032,1269425,1176489,1096404,1524681,1253446,1370356,367187,659823,590967,403420,382126,216489,164816,174639,154168,138866,152421,152687,150327,150956,154472,148140,151983,149941,147257,154046,156341,158152,159016,26933,25443,19985,15514,260, 
 净利润(万元),--,63484,--,25922,--,71243,--,33650,--,184851,--,104189,--,16567,--,3281,--,500,--,-1686,--,3760,--,4257,--,10654,--,5884,--,6676,--,3764,--,7215,5139,5556,3487,110, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),--,8145,--,1286,--,1717,--,-222,--,1822,--,1533,--,629,--,209,--,236,--,81,--,144,--,69,--,129,--,114,--,47,--,45,--,30,-14,96,47,25, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,17604,--,8522,--,10026,--,3439,--,2562,--,835,--,1342,--,659,--,1141,--,552,--,1106,--,556,--,960,--,466,--,436,--,175,--,259,186,193,73,7, 
 无形资产摊销(万元),--,2400,--,1160,--,2337,--,1100,--,682,--,244,--,446,--,220,--,432,--,220,--,406,--,196,--,321,--,12,--,18,--,7,--,6,4,4,1,0, 
 长期待摊费用摊销(万元),--,1604,--,634,--,1632,--,627,--,412,--,123,--,304,--,170,--,427,--,176,--,264,--,121,--,169,--,48,--,120,--,60,--,114,86,33,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,84,--,-2,--,568,--,1,--,13,--,7,--,2,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,3,0,3,0,0, 
 固定资产报废损失(万元),--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),--,2179,--,2408,--,2499,--,10821,--,-2236,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),--,20200,--,5866,--,3958,--,-3456,--,-48,--,13,--,74,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资损失(万元),--,-8576,--,-3643,--,-4156,--,-4424,--,-1913,--,-171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-75,-75,-331,-483,-11, 
 递延所得税资产减少(万元),--,-5136,--,-544,--,110,--,314,--,-1179,--,-140,--,-813,--,-8,--,-20,--,-4,--,-30,--,-11,--,-22,--,-15,--,1,--,-5,--,-25,-16,0,0,0, 
 递延所得税负债增加(万元),--,-38,--,-42,--,-512,--,-240,--,462,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存货的减少(万元),--,-733,--,--,--,-1444,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 经营性应收项目的减少(万元),--,-1231441,--,-361736,--,-358664,--,-56004,--,-22966,--,-1052027,--,-142011,--,-26557,--,-20725,--,860,--,261,--,-1208,--,-2238,--,2236,--,-2352,--,-1544,--,-481,-51,-800,-1468,-132, 
 经营性应付项目的增加(万元),--,510264,--,264999,--,-156207,--,-82499,--,-111758,--,1247459,--,355922,--,52955,--,65791,--,2852,--,-4154,--,-4548,--,5458,--,3427,--,2040,--,-280,--,512,848,236,3903,155, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),--,3953,--,1937,--,4098,--,--,--,4032,--,--,--,3831,--,--,--,-178,--,--,--,260,--,--,--,174,--,--,--,--,--,--,--,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,-615993,--,-53233,--,-422794,--,-96895,--,54737,--,302064,--,236292,--,30929,--,47608,--,3050,--,2016,--,-568,--,15605,--,12173,--,6987,--,2221,--,7559,6108,4991,5560,155, 
