 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1667149,6816167,4554309,2758584,1362073,5606979,4004432,2697970,1446233,5917362,3991483,2746693,1561349,5580643,4392622,3021167,1395595,4526916,3525693,2243180,1161288,2295099,1622915,1057402,497444,1475917,1066199,663369,327357,1232362,923731,603671,322950,983553,703419,223584,827898,486024, 
 客户存款和同业存放款项净增加额(万元),66265,201571,128472,32045,4353,13702,8338,2954,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),4467,8042,4184,1619,771,2656,1135,315,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,21,76,2,--,--,--,--,--,--,--,--,--,--,--,--,--,116,116,116,--,29,--,0,0,0,--,0,0,20, 
 收到的其他与经营活动有关的现金(万元),18187,36266,17258,7951,9631,118591,127536,108924,84638,104595,99226,75430,23978,72412,23961,13961,17355,10605,10382,6734,3135,12103,7821,5141,3465,21274,13554,10463,5316,15355,17143,8686,40621,11523,130440,11469,14145,44284, 
 经营活动现金流入小计(万元),1756068,7062046,4704223,2800198,1376828,5741929,4141440,2810163,1530871,6021978,4090784,2822125,1585327,5653055,4416584,3035128,1412950,4537520,3536075,2249914,1164423,2307202,1630736,1062543,500909,1497307,1079870,673948,332673,1247746,940874,612357,363571,995076,833859,235053,842043,530328, 
