 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),94492,404215,331804,171390,89297,324174,226865,149543,63324,345208,221094,129866,54582,291180,184972,106944,45827,289548,208353,234965, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,176,475,303,113,614,401,--,56,400,15,15,--,463,182,99,--,112,298,231, 
 收到的其他与经营活动有关的现金(万元),19749,30262,46916,23232,10566,23164,22241,18754,8026,11746,17824,11563,3612,12293,11919,11696,3365,5790,6550,9882, 
 经营活动现金流入小计(万元),114241,434653,379196,194925,99976,347952,249506,168297,71405,357354,238933,141444,58193,303935,197072,118739,49192,295450,215201,245078, 
 购买商品、接受劳务支付的现金(万元),134052,335033,323311,207469,105845,300220,232952,175455,84458,305046,251067,177769,93912,257078,199778,133878,76255,249186,179814,211570, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4085,14409,10733,5227,3100,9852,6381,4263,2536,8740,5937,4085,2074,6972,5389,3610,1493,6187,5164,4433, 
 支付的各项税费(万元),4009,13893,11450,5062,2462,12261,8552,6183,2637,11234,6665,4284,1759,8943,6556,4569,1323,7854,5722,6111, 
 支付的其他与经营活动有关的现金(万元),29032,50536,61078,28482,11368,47638,36865,21187,6590,37550,25094,16606,6012,27267,18365,12313,6090,27056,16819,15516, 
 经营活动现金流出小计(万元),171178,413871,406571,246241,122776,369971,284750,207088,96221,362571,288764,202744,103758,300260,230088,154370,85160,290282,207520,237630, 
 经营活动产生的现金流量净额(万元),-56936,20782,-27376,-51316,-22800,-22019,-35244,-38791,-24816,-5217,-49831,-61300,-45564,3676,-33016,-35631,-35968,5167,7682,7448, 
