 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),94652,67382,40776,18712,87916,65858,44762,22406,83095,61628,40862,20126,74075,49370,32149,15820,70513,52716,34872,17610,77324,53705,38020,18204,39988,27027,16048,7043,32811,23782,15639,7439,30923,22692,14980,30977,22265,31041,32863, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),129,118,75,20,147,118,100,35,402,206,149,53,236,187,29,11,357,333,184,50,83,53,53,49,38,--,--,--,225,--,--,2,386,--,0,0,--,0,3, 
 收到的其他与经营活动有关的现金(万元),2906,2270,1515,835,4423,3380,2065,1636,2679,1597,1208,666,3219,2456,1946,710,3661,2153,1609,775,2007,1604,1212,1757,2390,2210,1286,620,2040,1298,624,313,743,584,473,488,310,501,1636, 
 经营活动现金流入小计(万元),97687,69770,42366,19567,92486,69356,46927,24077,86177,63431,42220,20844,77531,52013,34124,16542,74531,55202,36665,18436,79415,55363,39286,20010,42417,29237,17333,7662,35076,25080,16263,7754,32052,23276,15453,31464,22576,31542,34502, 
 购买商品、接受劳务支付的现金(万元),33624,21643,12894,5861,26691,19702,12588,5986,26584,19504,13000,6396,25316,13819,9084,4589,20440,15531,9929,5525,29279,23119,17545,7441,18808,12161,7150,3052,14065,10296,6654,2422,13974,10104,6522,15061,10544,14416,16251, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),32768,24998,17282,8909,34575,27051,18703,11074,33103,25208,16590,9519,23593,17686,11757,6189,21877,16701,11417,6716,19236,14591,9472,4872,9534,6793,4630,2640,7300,5380,3542,1989,5280,3911,2678,4152,3192,3859,2815, 
 支付的各项税费(万元),4059,2574,1768,794,3228,2295,2005,1362,2664,2037,1454,881,3070,2058,1644,551,2392,1802,1307,351,2282,1820,1035,541,2063,1626,1151,533,1792,1387,913,347,1703,1389,972,1545,1092,2425,1977, 
 支付的其他与经营活动有关的现金(万元),14487,11633,8652,3394,13857,10609,7034,3614,13777,9975,6464,3212,12603,9195,5551,2534,9735,6667,4893,2616,10977,3786,2573,2611,4710,2844,1127,683,1995,1462,951,965,2092,1686,1052,1946,1556,1773,1605, 
 经营活动现金流出小计(万元),84937,60848,40596,18958,78351,59657,40331,22035,76129,56723,37508,20008,64581,42757,28036,13863,54444,40700,27547,15209,61773,43315,30624,15465,35115,23424,14057,6908,25151,18524,12061,5722,23049,17090,11224,22705,16384,22473,22649, 
 经营活动产生的现金流量净额(万元),12750,8922,1770,609,14135,9699,6595,2042,10048,6708,4712,836,12949,9256,6088,2678,20087,14502,9118,3227,17641,12048,8661,4545,7302,5813,3276,754,9925,6556,4202,2031,9003,6186,4229,8759,6192,9069,11854, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,400,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,128,128,0,500,483,538,0, 
 取得投资收益所收到的现金(万元),963,843,598,168,379,121,119,36,2760,1645,1204,236,508,368,250,36,233,324,154,88,1023,645,262,92,1791,1179,646,249,613,387,233,84,200,168,97,263,226,669,410, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,10,9,9,50,46,25,22,33,14,5,5,3,2,1,--,43,26,1,1,525,501,494,1,6,3,2,0,2,1,1,1,4,4,1,24,6,16,1078, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-230,--,0,0, 
 收到的其他与投资活动有关的现金(万元),80243,50703,32103,19930,52150,7500,7500,7500,24262,20600,20640,--,3450,--,--,--,22552,21008,19358,22172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),81225,51555,32710,20106,52579,7668,7644,7558,27055,22259,21849,241,4361,370,250,36,22828,21358,19513,22261,1549,1146,756,93,1798,1182,647,249,615,388,234,85,332,299,98,558,715,1222,1488, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2660,2141,1280,679,3667,2711,2312,1363,5729,4699,3489,1014,4463,3512,2452,1197,3786,2839,2035,1056,4266,3019,2534,617,2360,1298,677,288,1648,1448,1079,503,2109,1642,1035,1533,1105,1281,648, 
 投资所支付的现金(万元),2420,2420,--,--,512,512,512,512,6207,6207,6207,4005,9183,6506,1500,700,2452,2847,2847,--,9926,4444,3944,5217,1114,540,540,--,--,--,--,--,--,--,0,2,2,5636,1560, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),24725,24512,6330,4264,31634,31634,31634,9278,476,6400,6400,6143,15575,11833,11833,--,2847,0,--,--,--,4117,4117,--,45148,2406,2406,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),78171,59195,35866,15793,58950,13350,10000,13200,7500,87916,85608,58767,20600,2642,9542,6942,3450,--,--,--,22552,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流出小计(万元),107976,88268,43476,20736,94763,48207,44459,24353,19912,105222,101703,69929,49821,24492,25326,8838,12535,5686,4882,1056,36745,11580,10595,5834,48623,4244,3622,288,1648,1448,1079,503,2109,1642,1035,1535,1107,6917,2208, 
 投资活动产生的现金流量净额(万元),-26751,-36713,-10765,-630,-42184,-40539,-36815,-16795,7143,-82963,-79854,-69688,-45460,-24122,-25076,-8802,10292,15672,14632,21205,-35196,-10434,-9839,-5740,-46825,-3062,-2975,-39,-1033,-1060,-845,-418,-1777,-1343,-937,-977,-392,-5694,-720, 
 吸收投资收到的现金(万元),1938,--,--,--,1596,--,--,--,--,--,--,--,86460,9355,-134,--,1380,1380,1380,1380,--,--,--,--,--,--,--,--,--,--,--,--,75610,75610,0,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得借款收到的现金(万元),--,--,--,--,2327,2327,2327,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,40,0,--,200,0, 
 筹资活动现金流入小计(万元),1938,0,0,0,3923,2327,2327,0,0,0,0,0,86460,9355,-134,0,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0,75610,75650,40,0,0,200,0, 
 偿还债务支付的现金(万元),1980,1980,1980,--,347,347,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1070,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),35,35,35,22,54,31,9,--,3187,3187,3187,--,8680,8680,8680,--,9651,9651,9651,--,7200,7200,7200,--,5070,4977,4800,--,4800,4800,4685,--,3600,3600,3600,6750,6750,0,8631, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,206,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,9436,9436,9436,524,638,638,638,638,408,212,212,134,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,441,512,95,90,50,30,93, 
 筹资活动现金流出小计(万元),2015,2015,2015,22,9837,9813,9444,524,3825,3826,3826,638,9088,8892,8892,134,9694,9651,9651,0,7200,7200,7200,0,6140,4977,4800,0,4800,4800,4685,0,4041,4112,3695,6840,6800,30,8724, 
 筹资活动产生的现金流量净额(万元),-77,-2015,-2015,-22,-5914,-7486,-7117,-524,-3825,-3826,-3826,-638,77372,463,-9026,-134,-8314,-8271,-8271,1380,-7200,-7200,-7200,0,-6140,-4977,-4800,0,-4800,-4800,-4685,0,71569,71538,-3655,-6840,-6800,170,-8724, 
 汇率变动对现金及现金等价物的影响(万元),550,865,-51,-829,-1060,-710,-284,-31,673,175,149,-64,218,168,-101,48,-242,127,114,124,-343,-99,-68,5,-56,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 现金及现金等价物净增加额(万元),-13528,-28942,-11061,-871,-35023,-39037,-37621,-15309,14039,-79906,-78819,-69554,45079,-14235,-28116,-6210,21822,22029,15592,25936,-25097,-5685,-8446,-1190,-45719,-2226,-4499,715,4092,696,-1328,1613,78795,76381,-363,942,-1000,3545,2409, 
 加:期初现金及现金等价物余额(万元),75071,75071,75071,75071,110093,110093,110093,110093,96054,96054,96054,96054,50975,50975,50975,50975,29153,29153,29153,29144,54250,54250,54250,54250,99969,99969,99969,99969,95877,95877,95877,95877,17082,17082,17082,16140,56209,12595,10186, 
 期末现金及现金等价物余额(万元),61542,46129,64009,74199,75071,71056,72473,94785,110093,16148,17235,26500,96054,36740,22859,44765,50975,51182,44745,55079,29153,48565,45805,53061,54250,97743,95470,100684,99969,96573,94549,97490,95877,93463,16719,17082,55209,16140,12595, 
 净利润(万元),7435,--,3385,--,2157,--,4665,--,-37871,--,8562,--,5892,--,5974,--,14786,--,7035,--,13821,--,6394,--,26712,--,3740,--,7125,--,4329,--,6925,--,3999,7013,--,6916,6741, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 资产减值准备(万元),595,--,164,--,464,--,171,--,36047,--,985,--,3193,--,459,--,83,--,12,--,-59,--,-45,--,24,--,40,--,-2,--,18,--,9,--,11,4,--,-18,308, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3641,--,1961,--,3399,--,1476,--,2867,--,1384,--,2266,--,1139,--,2305,--,1152,--,2045,--,943,--,1380,--,641,--,1166,--,555,--,1025,--,495,1025,--,1107,1307, 
 无形资产摊销(万元),2828,--,1449,--,3252,--,1649,--,2818,--,1400,--,645,--,195,--,200,--,81,--,199,--,99,--,123,--,34,--,37,--,16,--,20,--,10,16,--,22,38, 
 长期待摊费用摊销(万元),2616,--,1321,--,2895,--,1439,--,3103,--,1761,--,2592,--,1191,--,2306,--,1166,--,2048,--,92,--,319,--,90,--,170,--,63,--,76,--,30,42,--,12,37, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),87,--,31,--,37,--,54,--,1419,--,1004,--,409,--,16,--,-15,--,3,--,-395,--,28,--,49,--,33,--,12,--,2,--,38,--,7,322,--,64,173, 
 固定资产报废损失(万元),239,--,32,--,196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,14,--,--,--,0,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,14891,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 财务费用(万元),136,--,191,--,783,--,297,--,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资损失(万元),-789,--,-577,--,-2142,--,-1902,--,-9307,--,-8087,--,-362,--,-350,--,35,--,-84,--,-732,--,-274,--,-20948,--,-1261,--,-999,--,-979,--,-1056,--,-590,-950,--,-517,-108, 
 递延所得税资产减少(万元),876,--,420,--,139,--,-204,--,-873,--,59,--,-161,--,-221,--,-268,--,-3,--,-11,--,3,--,19,--,--,--,16,--,--,--,-22,--,-1,1,--,2,-50, 
 递延所得税负债增加(万元),-317,--,-173,--,-491,--,-344,--,442,--,-11,--,657,--,--,--,-13,--,6,--,-4,--,-17,--,-45,--,--,--,34,--,--,--,28,--,0,0,--,0,0, 
 存货的减少(万元),-178,--,78,--,-422,--,208,--,258,--,-306,--,-292,--,-183,--,557,--,458,--,361,--,42,--,-470,--,-65,--,-5,--,15,--,-16,--,-16,-9,--,-1,53, 
 经营性应收项目的减少(万元),-2202,--,-2598,--,3715,--,1657,--,-7384,--,-3747,--,-2972,--,-2019,--,-2969,--,304,--,2197,--,633,--,-1813,--,-1866,--,188,--,-1088,--,-231,--,-636,-350,--,1121,1520, 
