 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),51459,517876,247558,181165,72204,479732,194628,101086,51570,324571,161457,111228,47967,337671,150372,105961,44828,272046,169448,117623,51633,183688,125283,95513,49717,128402,93404,65528,37527,119963,101431,71127,31696,106523,69375,48983,20851,80530,58698,11913,62481,64079, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),20,676,141,30,30,718,718,389,380,493,470,7,7,64,92,29,3,3,63,60,53,54,33,8,8,3,3,--,55,44,44,44,27,41,62,41,23,0,24,0,23,0, 
 收到的其他与经营活动有关的现金(万元),2436,5675,3683,977,981,7132,9965,2075,1025,4499,5339,2184,1013,5057,7685,3776,723,4262,442,3131,917,5630,262,1641,880,4208,626,1910,716,2731,2627,770,455,1811,1302,347,311,2912,2020,289,3434,5380, 
 经营活动现金流入小计(万元),53915,524226,251382,182172,73215,487582,205312,103550,52974,329563,167266,113419,48987,342792,158149,109766,45554,276311,169953,120814,52603,189371,125578,97162,50605,132613,94033,67439,38297,122737,104102,71941,32177,108374,70739,49370,21186,83442,60742,12202,65939,69460, 
 购买商品、接受劳务支付的现金(万元),35482,351145,152179,113030,48358,361334,118656,64604,26070,222384,101585,71361,31143,231122,89045,63901,30607,187188,121938,80549,34208,127655,87265,65407,33494,79104,51473,36180,27974,80038,73950,46643,21230,74603,50678,34954,13549,49981,32526,10724,30738,41274, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10763,44225,30927,20826,11127,40913,26713,15987,8253,34970,23228,14847,7204,28402,19084,12220,5495,24241,16073,9765,4908,18687,13209,7693,3752,14505,10189,5961,2934,9796,6905,4376,2218,7225,4603,2728,1338,5433,3396,1078,4957,2972, 
 支付的各项税费(万元),8712,25812,24536,22355,13023,19153,19373,13693,8114,19385,17810,13838,7436,21508,18069,13970,5839,19410,16947,12994,5322,12025,9455,6442,2806,13708,11137,8671,4937,12463,10122,6555,3460,11607,9338,5739,3119,6982,5019,933,9991,5038, 
 支付的其他与经营活动有关的现金(万元),6836,52580,23457,15126,5849,31418,26508,10761,5382,31064,12587,7649,4695,25870,13989,7664,2717,22954,8321,7398,4342,17831,2932,6395,3193,14934,7191,5673,2568,18053,7881,4944,2315,10233,4940,2864,1970,6839,7410,1385,5001,4469, 
 经营活动现金流出小计(万元),61794,473762,231099,171336,78357,452819,191251,105045,47818,307804,155210,107695,50478,306901,140187,97755,44658,253792,163279,110706,48780,176199,112860,85938,43245,122252,79990,56485,38413,120350,98857,62518,29223,103667,69558,46285,19975,69236,48351,14120,50687,53753, 
 经营活动产生的现金流量净额(万元),-7879,50465,20283,10836,-5142,34763,14061,-1495,5156,21759,12056,5724,-1491,35891,17961,12011,896,22519,6674,10109,3823,13173,12718,11224,7360,10361,14043,10954,-116,2387,5245,9423,2954,4707,1180,3086,1211,14206,12391,-1918,15252,15706, 
 收回投资所收到的现金(万元),38496,208075,124734,57804,3860,4000,81053,53620,27055,172251,130911,98087,55980,224852,122390,72120,26720,92361,54401,54891,19791,63854,1280,4100,--,500,--,--,--,--,--,--,--,--,--,--,0,700,--,0,0,1000, 
 取得投资收益所收到的现金(万元),48,478,172,122,5,631,334,293,60,856,731,601,305,853,5357,433,352,1773,5001,462,258,2563,2021,1012,0,3526,1997,1997,1997,--,--,--,--,431,431,431,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),22105,19,149,6,3,269,21,21,2,1047,34,40,19,65,19,13,11,53,14,13,11,72,8,0,0,53,103,100,1,50,15,32,5,31,12,--,0,2,18,0,0,1743, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,19,--,--,--,--,--,--,--,--,--,--,0,0,--,0,457,0, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,1780,--,--,--,--,--,--,--,--,5,--,0,--,--,--,--,--,--,--,0,--,500,500,10,50,50,50,50,--,--,--,0,2000,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),60649,208572,125055,57931,3868,6680,81409,53934,27117,174154,131676,98727,56303,225769,127772,72566,27083,94187,59417,55366,20059,66488,3308,5112,0,4098,2601,2598,2008,100,65,82,55,462,443,431,0,2703,18,0,457,2743, 
