 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1284004,5427746,3817810,2441442,1240057,5830417,4269460,2770739,1315419,4745070,3383568,1955694,960619,3746758,2712340,1628417,786984,3494715,2525132,1612965,936846,3332900,2374126,1532651,740315,3137198,2285603,1412906,661658,640270,1500534,929200,476696,1677233,1242755,769491,1674370,1125187, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到的税费返还(万元),502,3544,1193,807,375,3421,1681,738,101,2503,1233,1142,217,2071,739,335,--,2630,--,--,--,1676,--,--,--,1850,--,--,--,--,0,0,0,1192,0,0,1745,579, 
 收到的其他与经营活动有关的现金(万元),13271,20242,21843,5992,11439,78725,55611,33749,6945,42608,56958,15810,7065,24305,83864,53936,36900,81628,101555,59780,29496,48139,38289,30477,2402,44450,33021,18595,6716,3259,47171,23012,19015,15961,155987,3342,135576,4052, 
 经营活动现金流入小计(万元),1297778,5451532,3840846,2448241,1251871,5912564,4326751,2805227,1322464,4790181,3441758,1972646,967901,3773134,2796942,1682689,823884,3578973,2626686,1672745,966342,3382715,2412416,1563128,742717,3183499,2318624,1431501,668374,643530,1547705,952212,495711,1694387,1398742,772833,1811692,1129818, 
 购买商品、接受劳务支付的现金(万元),983917,3879538,2901793,1935966,979224,3779247,2688850,1690174,896136,3323918,2511389,1518452,817887,2885647,2268930,1404776,650493,3041169,2102125,1389069,783020,2692348,2033843,1383449,660455,2250201,1727980,1141055,597845,577655,1314584,839494,439045,1361428,1082923,657840,1424032,911575, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
