 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),1174513,7547309,4846349,3458207,1765737,5166434,3180990,1838336,743646,5047800,156793,100832,43178,188762,144300,92060,62695,227918,195104,120130,59617,233847,169556,105796,55318,218127,164812,113694,67574,187663,138433,98867,44301,173693,129780,86357,52034,112904,63077,42545,21979,116544,99171,68124,35302,110106,72661,47156,22270,113857,89706,58489,21553, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5875,42376,31795,19745,12091,25504,17773,10051,6473,17487,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,30,--,--,7,7,--,--,--,--,--,--,--,--,--,--,0,--,--,--,5,5,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),123668,541347,396484,185398,139370,525049,360424,194994,131205,560130,1757,1154,519,3105,5948,2570,5288,3085,3707,2127,1662,19788,11876,7477,4260,24644,15956,8460,5322,36456,22781,8152,4765,36935,24489,16701,10090,24677,3363,2840,1993,17876,3603,3634,429,7241,5941,3587,1274,11059,14745,3587,799, 
 经营活动现金流入小计(万元),1304056,8131032,5274628,3663350,1917198,5716986,3559187,2043381,881325,5625417,158550,101986,43697,191868,150260,94630,67982,231003,198812,122257,61279,253636,181432,113273,59578,242772,180798,122154,72896,224127,161221,107018,49066,210628,154269,103058,62124,137581,66440,45385,23972,134420,102774,71757,35731,117352,78608,50743,23544,124917,104450,62076,22353, 
 购买商品、接受劳务支付的现金(万元),1202122,4781717,3145040,2188964,1241625,3237413,2520159,1629328,972096,3293950,98542,52774,13525,119533,84034,37777,40536,157499,146813,82531,44847,135345,94333,57804,31557,139621,79744,52400,35683,88488,54941,27993,7828,74848,59343,47045,24752,70968,39297,26434,13981,81728,66044,42610,22756,68430,42927,29563,16637,81944,66860,51545,22737, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),269511,1238938,732586,480442,217740,1087911,686276,450356,231684,1086635,26262,18882,10486,38164,27922,19659,11345,37735,27703,18193,10727,40944,30790,20381,10931,40883,30865,21598,10863,32320,22877,14123,7522,22322,14989,10545,4639,14852,10477,6425,3498,12754,9200,6046,2875,10948,7879,4980,2605,8353,6411,4098,2079, 
 支付的各项税费(万元),71349,418125,246611,154924,81225,277167,185864,166918,66105,305643,11170,7897,1993,7635,6071,4791,2202,11900,9163,5508,2233,16951,12693,8473,2551,10882,8496,5506,1326,20422,19270,15121,6520,15205,10895,6523,2456,5486,2979,2306,242,7478,5834,3597,736,6529,4046,2113,283,4158,3141,1284,125, 
 支付的其他与经营活动有关的现金(万元),217250,830847,684979,370357,244666,833373,542903,289639,172659,820948,6574,4695,2969,14814,10382,6574,3767,15106,12462,7359,3449,24860,17914,12009,6528,29470,21049,14141,8734,38981,26313,13076,5877,46043,33638,24962,15011,22723,7313,4412,2206,20409,4570,4060,2170,15813,16524,10290,7199,6874,12440,5163,2151, 
 经营活动现金流出小计(万元),1760231,7269627,4809216,3194687,1785255,5435864,3935202,2536241,1442545,5507176,142548,84248,28974,180146,128409,68801,57850,222239,196141,113591,61256,218100,155730,98667,51567,220856,140154,93645,56606,180211,123401,70314,27747,158418,118864,89076,46858,114029,60067,39577,19927,122370,85648,56313,28536,101721,71377,46946,26725,101329,88852,62090,27092, 
 经营活动产生的现金流量净额(万元),-456176,861405,465412,468662,131943,281123,-376015,-492861,-561220,118241,16001,17737,14723,11722,21851,25828,10132,8764,2670,8666,23,35536,25701,14606,8011,21916,40644,28509,16290,43916,37821,36705,21319,52211,35405,13982,15266,23552,6374,5808,4044,12051,17126,15445,7195,15631,7231,3797,-3181,23588,15599,-14,-4739, 
 收回投资所收到的现金(万元),18180,57024,36212,20404,17427,19828,--,--,0,2042,--,--,--,--,--,--,--,529,--,--,--,--,--,--,--,--,5,3,--,32,1,1,1,--,--,--,--,39,37,37,37,36,16,14,--,625,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),108,6902,4504,3582,1181,3800,--,--,--,1151,106,106,--,105,105,105,--,151,104,104,--,1177,1177,86,--,66,66,--,--,2426,2076,2055,--,150,150,150,--,4421,3893,3893,3792,5374,2455,1717,--,121,121,121,--,77,159,21,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,437,210,111,5,361,108,31,14,605,234,38,3,621,621,571,1,573,489,489,483,935,14,14,--,77,400,375,23,3,0,0,--,951,937,462,404,1028,1028,976,5,12,11,11,11,4,1,--,--,11,3,3,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,2,--,--,--,--,--,--,2453,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
