 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17582,9834,20573,11891,27618,14187,18762,9943,11489,8352,7167,5934, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),73,1,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2351,1857,618,462,539,377,1492,1247,711,698,2158,554, 
 经营活动现金流入小计(万元),20007,11693,21192,12354,28158,14563,20254,11191,12199,9051,9325,6488, 
 购买商品、接受劳务支付的现金(万元),10960,6603,9954,4065,15357,8315,14650,7326,9239,6728,5199,4413, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1053,738,1706,1172,1539,758,1123,609,829,635,681,693, 
 支付的各项税费(万元),737,413,1895,1224,2113,715,947,374,590,434,342,684, 
 支付的其他与经营活动有关的现金(万元),2592,1948,3472,3525,2085,1149,1700,1563,1626,1178,2074,1564, 
 经营活动现金流出小计(万元),15341,9702,17027,9986,21094,10937,18420,9872,12285,8975,8297,7354, 
 经营活动产生的现金流量净额(万元),4665,1991,4165,2368,7064,3626,1834,1319,-85,76,1029,-866, 
 收回投资所收到的现金(万元),0,--,--,--,3200,3200,2000,--,3000,2500,10576,28200, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,13,7,44, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,4,1,0,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),58,58,--,--,12,12,6,--,14,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),58,58,0,0,3215,3213,2006,0,3014,2513,10583,28244, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4605,2637,3864,337,3883,3406,1583,583,1339,813,675,2561, 
 投资所支付的现金(万元),--,--,--,--,1700,1700,3500,--,3000,3000,10576,28200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,31,--,--,--,--,--,--,--,--,500, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4605,2637,3895,337,5583,5106,5083,583,4339,3813,11251,31261, 
 投资活动产生的现金流量净额(万元),-4547,-2580,-3895,-337,-2367,-1894,-3077,-583,-1325,-1300,-667,-3017, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,3000,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1384,1384,4786,1000,2250,1250,3750,1250,4750,3250,4750,4830, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1384,1384,4786,1000,2250,1250,6750,1250,4750,3250,4750,4830, 
 偿还债务支付的现金(万元),2000,2000,2250,1250,3750,1250,4750,1250,4750,3250,3750,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),112,112,82,48,212,124,307,156,315,234,286,795, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),47,47,85,25,300,1300,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2160,2160,2417,1323,4262,2674,5057,1406,5065,3484,4036,2795, 
 筹资活动产生的现金流量净额(万元),-775,-775,2369,-323,-2012,-1424,1693,-156,-315,-234,714,2035, 
 汇率变动对现金及现金等价物的影响(万元),-71,-22,145,49,48,17,6,1,-2,-1,0,-1, 
 现金及现金等价物净增加额(万元),-728,-1386,2783,1758,2733,325,456,581,-1727,-1460,1075,-1849, 
 加:期初现金及现金等价物余额(万元),6438,6438,3655,3655,923,923,467,467,2194,2194,1118,2967, 
 期末现金及现金等价物余额(万元),5711,5052,6438,5413,3655,1248,923,1047,467,734,2194,1118, 
 净利润(万元),--,2457,4599,3465,5669,3078,2676,1306,918,663,500,604, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,63,-21,21,24,51,3,4,-27,-7,64,-3, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,755,1506,760,1365,628,976,472,742,547,421,182, 
 无形资产摊销(万元),--,47,93,47,74,27,44,22,47,38,36,36, 
