 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),15937,47451,48518,33455,14543,77774,49011,39839,29351,62892,41928,36958,19296,52961,34310,22176,15877,41779,23470,10191,8547,24153,13622,8462,4967,27191,9243,17200,8381,5697, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,12,264,115,--,--,5,4,4,--,0,0,--,36,37,36,36,--,16,16,16,--,1,--,--,9,4,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6576,26726,5967,3893,5243,2798,8238,4475,5414,5025,8952,3445,3893,6168,5836,3810,2591,3579,4799,3464,1772,2235,3073,1517,844,798,132,1812,618,338, 
 经营活动现金流入小计(万元),22513,74189,54748,37463,19786,80571,57254,44319,34769,67917,50880,40403,23189,59165,40183,26023,18504,45358,28285,13671,10334,26388,16696,9978,5811,27998,9379,19013,8999,6034, 
 购买商品、接受劳务支付的现金(万元),13556,33332,41752,28605,9730,76857,45940,54048,28312,51921,35985,30118,16837,56543,40336,27582,20572,31884,22182,10570,7985,21841,14448,9356,5324,23369,9387,11589,6219,4375, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1141,5348,3844,2275,1406,4981,3442,2674,955,4655,3691,2648,1638,4158,3386,2057,1062,2945,2090,1506,788,1875,1298,831,401,1078,491,495,270,188, 
 支付的各项税费(万元),1762,2150,2194,2555,630,4340,1869,1156,858,3282,2153,1599,776,2814,2493,2027,1121,2592,2536,1594,704,1385,1180,833,277,1664,666,1200,434,184, 
 支付的其他与经营活动有关的现金(万元),6781,9653,6442,3456,6331,24736,21616,3616,9265,16437,15854,12818,7855,8831,6115,6500,3288,5920,6031,3073,3660,3870,4293,2089,1683,3681,2910,2530,1082,559, 
 经营活动现金流出小计(万元),23239,50482,54232,36891,18097,110914,72867,61493,39390,76294,57684,47183,27106,72345,52330,38166,26043,43341,32839,16744,13136,28971,21219,13108,7684,29792,13453,15814,8005,5306, 
 经营活动产生的现金流量净额(万元),-726,23707,516,572,1689,-30342,-15613,-17175,-4621,-8377,-6803,-6780,-3917,-13180,-12147,-12143,-7539,2017,-4553,-3073,-2802,-2583,-4523,-3130,-1874,-1794,-4074,3199,994,729, 
 收回投资所收到的现金(万元),1536,21420,1790,570,--,344,464,380,380,809,0,0,--,1600,0,0,0,300,0,0,0,--,--,--,--,--,--,2400,--,--, 
 取得投资收益所收到的现金(万元),6944,444,401,2,--,3,3,3,--,--,0,0,--,14,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,122,122,120,--,14,--,--,--,--,210,210,150,241,1,1,1,3,3,0,0,0,0,0,--,0,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),1903,-1057,--,--,--,580,--,--,--,3639,794,1001,--,757,0,0,0,--,0,0,0,--,--,--,--,--,--,1629,--,--, 
 收到的其他与投资活动有关的现金(万元),--,12880,--,--,--,--,--,--,39788,--,0,0,--,365,0,0,0,--,0,0,0,--,--,--,--,1068,1068,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10383,33809,2313,692,0,941,467,383,40168,4447,1004,1211,150,2977,1,1,1,304,3,0,0,0,0,0,0,1068,1068,4029,--,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2174,8809,8295,5753,1766,23315,22886,9227,110,4450,4823,4798,4159,2570,1109,328,19,1708,1603,860,751,2061,1688,1178,235,7125,6743,159,138,60, 
 投资所支付的现金(万元),2191,55180,21890,6617,16098,58857,52227,19300,8202,2617,0,777,--,3568,400,0,0,300,0,0,0,--,--,--,--,--,--,291,2400,17, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),697,175,9625,9625,--,--,--,--,--,4522,6069,0,--,0,2247,1899,1691,1973,620,620,445,603,--,--,--,--,--,--,992,--, 
 支付的其他与投资活动有关的现金(万元),--,27368,0,--,--,--,24,3925,45078,--,0,0,--,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,19, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5062,91532,39810,21994,17865,82172,75138,32452,53390,11588,10892,5575,4159,6138,3756,2227,1710,3981,2223,1480,1196,2664,1688,1178,235,7125,6743,450,3531,96, 
 投资活动产生的现金流量净额(万元),5321,-57723,-37497,-21302,-17865,-81230,-74671,-32069,-13222,-7141,-9889,-4364,-4009,-3161,-3755,-2226,-1709,-3677,-2220,-1479,-1196,-2664,-1688,-1178,-235,-6058,-5675,3579,-3531,-96, 
 吸收投资收到的现金(万元),--,--,0,--,--,138926,138926,138924,594,--,600,0,--,0,0,1000,1000,100,0,0,0,35905,35048,35048,35048,--,--,2760,1233,3000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,600,0,--,0,0,0,0,100,0,0,0,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3000,62100,37815,23827,11129,132920,102755,53232,36014,34800,29800,15000,10000,17000,7000,7000,5000,2000,2000,1000,0,270,--,--,--,3662,3662,1809,4988,2874, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),11060,21253,13895,--,1272,--,1442,884,5482,7177,6785,6768,--,1825,1618,1241,0,1369,688,445,0,268,526,268,857,349,349,139,2,--, 
 筹资活动现金流入小计(万元),14060,83353,51711,23827,12401,271846,243124,193040,42090,41977,37185,21768,10000,18825,8618,9241,6000,3469,2688,1445,0,36443,35573,35315,35905,4011,4011,4708,6223,5874, 
 偿还债务支付的现金(万元),6000,93216,67836,25896,14939,82450,77800,10000,10000,17000,12000,12000,5000,7000,2000,2000,0,270,270,270,0,3442,3442,3442,110,220,--,1244,3719,5141, 
 分配股利、利润或偿付利息所支付的现金(万元),608,3183,2613,1437,730,5248,4635,1143,388,2995,2584,2242,182,1051,868,181,58,937,905,883,62,893,83,83,54,703,578,81,76,36, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,24,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),20418,14028,0,6394,4927,--,18889,9382,7433,833,1054,597,--,1894,702,650,0,1289,973,510,0,1236,816,317,56,348,395,193,139,2, 
 筹资活动现金流出小计(万元),27027,110427,70449,33728,20597,87698,101325,20526,17821,20827,15638,14839,5182,9944,3571,2831,58,2496,2148,1663,62,5572,4341,3842,220,1270,972,1518,3934,5180, 
 筹资活动产生的现金流量净额(万元),-12967,-27073,-18738,-9901,-8196,184148,141799,172514,24269,21150,21547,6929,4818,8880,5048,6409,5942,972,540,-217,-62,30871,31232,31473,35685,2740,3038,3190,2289,694, 
 汇率变动对现金及现金等价物的影响(万元),-13,-22,368,-101,-91,-288,-131,-103,29,2,0,0,--,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8385,-61112,-55351,-30733,-24462,72287,51384,123168,6455,5634,4855,-4215,-3109,-7461,-10854,-7959,-3305,-688,-6234,-4770,-4061,25625,25020,27166,33576,-5112,-6711,9967,-248,1326, 
 加:期初现金及现金等价物余额(万元),40730,101842,101542,101542,102487,29255,29255,29255,29255,23621,23621,23621,23621,31082,31082,31082,31082,31770,31770,31770,31770,6145,6145,6145,6145,11257,11257,1290,1538,211, 
 期末现金及现金等价物余额(万元),32345,40730,46191,70809,78025,101542,80640,152424,35710,29255,28476,19406,20512,23621,20228,23123,27777,31082,25536,27000,27709,31770,31166,33311,39722,6145,4546,11257,1290,1538, 
 净利润(万元),--,8477,--,4671,--,3944,--,2594,--,7898,--,4663,--,9048,--,4520,--,5805,--,3533,--,5668,--,2621,--,5237,2283,3334,1418,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5248,--,517,--,2065,--,561,--,2628,--,710,--,1173,--,307,--,850,--,96,--,670,--,136,--,350,--,-45,-185,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1779,--,664,--,1060,--,543,--,1099,--,655,--,937,--,441,--,805,--,397,--,573,--,225,--,268,--,102,96,--, 
 无形资产摊销(万元),--,172,--,84,--,169,--,74,--,124,--,89,--,72,--,37,--,71,--,35,--,12,--,1,--,2,--,2,--,--, 
 长期待摊费用摊销(万元),--,407,--,197,--,7,--,2,--,10,--,13,--,13,--,3,--,1,--,0,--,14,--,14,--,21,--,7,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,1,--,-11,--,0,--,3,--,1,--,-308,--,-1,--,-2,--,1,--,0,--,0,--,2,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2813,--,1618,--,2658,--,1240,--,1022,--,367,--,484,--,189,--,71,--,14,--,75,--,74,--,142,--,81,73,--, 
 投资损失(万元),--,-16900,--,-3784,--,-2660,--,-513,--,-3989,--,-1416,--,-121,--,10,--,-0,--,--,--,--,--,--,--,--,--,83,-4,--, 
 递延所得税资产减少(万元),--,-1155,--,-105,--,-75,--,-88,--,-386,--,-92,--,-255,--,-78,--,-103,--,-18,--,-111,--,-20,--,-52,--,39,46,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--, 
 存货的减少(万元),--,1592,--,-898,--,-10696,--,-10368,--,-10590,--,1135,--,-10798,--,-8936,--,-4831,--,-8521,--,-7292,--,-6219,--,-4225,-3075,-1469,-298,--, 
 经营性应收项目的减少(万元),--,18141,--,-6289,--,-9223,--,-4574,--,-18438,--,-9297,--,-21787,--,-13012,--,-7756,--,-3393,--,-9393,--,-2111,--,-6333,-4003,-1056,-1592,--, 
 经营性应付项目的增加(万元),--,3521,--,3854,--,-17185,--,-6621,--,12048,--,-3609,--,7065,--,4377,--,7107,--,4780,--,7202,--,2148,--,3540,1248,2120,1439,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-390,--,39,--,-393,--,-25,--,194,--,--,--,1297,--,--,--,--,--,--,--,--,--,--,--,-746,-527,--,--,--, 
 经营活动产生现金流量净额(万元),--,23707,--,572,--,-30342,--,-17175,--,-8377,--,-6780,--,-13180,--,-12143,--,2017,--,-3073,--,-2583,--,-3130,--,-1794,-4074,3199,994,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
