 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),122048,439859,366537,288005,123559,386851,327412,271868,133337,357119,293101,254457,124668,304241,258592,221082,102093,307142,278263,239487,108788,271872,254333,228391,135398,268129,208034,186129,97272,246197,184888,160504,171686,154323,190372,156187, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),15572,37759,29575,25058,14237,32322,26841,23531,16349,35289,31398,26215,13127,32609,29019,25107,13353,29256,27028,23885,10908,30782,28052,24366,17835,32071,27906,21926,8035,24092,20910,15233,17669,16145,11506,12486, 
 收到的其他与经营活动有关的现金(万元),11342,22710,40264,24464,10784,16810,261979,26091,8205,11557,69947,7035,4972,5241,10131,5701,806,11938,23208,8683,5282,15865,17757,11428,5727,41604,37584,35594,16313,34566,33439,32897,32881,32429,63934,27186, 
 经营活动现金流入小计(万元),148962,500327,436377,337527,148580,435984,616232,321490,157891,403966,394447,287707,142767,342091,297742,251891,116252,348335,328499,272056,124978,318520,300142,264184,158959,341803,273524,243649,121620,304854,239237,208634,222237,202896,265812,195859, 
 购买商品、接受劳务支付的现金(万元),69156,325362,239024,140432,64103,268046,196654,126870,57197,278627,204346,137230,68257,266235,209075,125330,61132,212661,167726,98882,44729,171283,119852,86162,64195,278899,200241,145140,61485,216679,119520,76624,114029,98978,151744,124201, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),19156,73988,53211,36371,19240,66725,45877,30773,17126,54898,38969,24546,14461,48765,32480,21562,11716,41717,27342,17931,9515,31053,20707,14286,7793,30784,18726,12371,6980,21958,14499,9799,15239,11207,17538,14469, 
 支付的各项税费(万元),3288,18957,18939,16435,5256,28518,29548,23242,8339,26461,24832,19152,4551,14400,18669,13422,4304,19701,22495,17629,7719,15723,16394,13982,7178,13567,15011,13508,4642,10752,10958,9234,12999,12437,8933,5769, 
 支付的其他与经营活动有关的现金(万元),31900,62556,76611,52383,30743,55426,291187,50471,29072,48289,95821,26668,18524,33489,32702,22760,13725,30920,35811,27047,16636,30496,31066,19937,12458,36542,37234,25660,11487,51586,80476,74674,46351,41157,78135,46807, 
 经营活动现金流出小计(万元),123501,480863,387785,245621,119342,418715,563267,231356,111734,408275,363967,207596,105793,362890,292928,183073,90877,305000,253374,161489,78599,248555,188019,134368,91623,359791,271212,196679,84593,300975,225454,170330,188618,163778,256350,191247, 
 经营活动产生的现金流量净额(万元),25461,19465,48592,91906,29238,17270,52965,90134,46158,-4309,30480,80112,36974,-20799,4814,68817,25375,43336,75125,110567,46379,69964,112122,129817,67336,-17988,2312,46971,37027,3880,13783,38304,33619,39118,9462,4612, 
 收回投资所收到的现金(万元),13728,55846,64791,38089,23855,149147,129253,118161,89109,238047,183578,76724,77992,160065,94754,73895,3976,37045,440,--,--,18000,--,--,--,13623,--,--,--,4,4,4,0,--,176,6113, 
