 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),54153,36812,67331,47248,31549,50036,36400,34374, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),25,25,0,24,0,86,--,--, 
 收到的其他与经营活动有关的现金(万元),717,547,2307,1724,1655,3988,471,3331, 
 经营活动现金流入小计(万元),54895,37385,69639,48995,33204,54110,36871,37704, 
 购买商品、接受劳务支付的现金(万元),32656,20754,42964,30766,19601,37712,29794,28193, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9793,6213,9444,6584,4039,6074,4329,2462, 
 支付的各项税费(万元),2705,1805,3857,2863,1733,3286,1920,1745, 
 支付的其他与经营活动有关的现金(万元),3212,2050,3925,3946,2179,6710,4471,3581, 
 经营活动现金流出小计(万元),48366,30822,60189,44159,27552,53782,40515,35981, 
 经营活动产生的现金流量净额(万元),6529,6563,9450,4836,5652,328,-3644,1724, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),109,109,--,--,--,--,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,86,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),109,109,0,0,0,0,87,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10311,6733,12855,9432,6186,8004,5415,6474, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,103, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10311,6733,12855,9432,6186,8004,5415,6577, 
 投资活动产生的现金流量净额(万元),-10202,-6624,-12855,-9432,-6186,-8004,-5328,-6577, 
 吸收投资收到的现金(万元),--,--,4346,4346,4346,7500,--,11030, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,96,--,96,--,--,--, 
 取得借款收到的现金(万元),11900,11900,22549,19349,16549,19537,13392,15038, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,2265,1692,1233,2310,4231,20799, 
 筹资活动现金流入小计(万元),11900,11900,29160,25387,22128,29347,17623,46867, 
 偿还债务支付的现金(万元),14841,14382,15486,14672,10600,16105,10805,10666, 
 分配股利、利润或偿付利息所支付的现金(万元),895,620,1145,850,529,814,576,459, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),256,166,1785,796,796,2623,3495,23912, 
 筹资活动现金流出小计(万元),15992,15168,18416,16318,11926,19542,14876,35038, 
 筹资活动产生的现金流量净额(万元),-4092,-3268,10745,9068,10203,9805,2747,11830, 
 汇率变动对现金及现金等价物的影响(万元),-83,-27,9,8,5,7,10,--, 
 现金及现金等价物净增加额(万元),-7848,-3357,7349,4481,9673,2136,-6214,6977, 
 加:期初现金及现金等价物余额(万元),11026,11026,3677,3677,3677,1541,7755,778, 
 期末现金及现金等价物余额(万元),3178,7669,11026,8158,13350,3677,1541,7755, 
 净利润(万元),--,2753,5986,--,2733,4651,3998,1412, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-62,322,--,471,414,285,197, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1347,2935,--,1397,2377,1646,370, 
 无形资产摊销(万元),--,41,85,--,34,13,14,5, 
 长期待摊费用摊销(万元),--,124,180,--,82,129,33,20, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,11,--,--,--,2,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,400,858,--,415,835,614,472, 
 投资损失(万元),--,--,--,--,--,--,-74,--, 
 递延所得税资产减少(万元),--,-10,-49,--,-35,8,-75,-34, 
 递延所得税负债增加(万元),--,0,75,--,57,33,29,--, 
 存货的减少(万元),--,2638,-1029,--,1657,-485,-5160,-1945, 
 经营性应收项目的减少(万元),--,-588,-735,--,-2815,-8112,-7110,-1964, 
 经营性应付项目的增加(万元),--,-81,811,--,1657,464,2154,1384, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,1806, 
 经营活动产生现金流量净额(万元),--,6563,9450,--,5652,328,-3644,1724, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3178,7669,11026,8158,13350,3677,1541,7755, 
 现金的期初余额(万元),11026,11026,3677,3677,3677,1541,7755,778, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7848,-3357,7349,4481,9673,2136,-6214,6977, 

