 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),18436,11019,5368,14592,10451,6626,3260,12056,9402,11928,8695,9068,7743,5801, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),10,4,--,13,13,4,--,8,--,7,--,25,11,9, 
 收到的其他与经营活动有关的现金(万元),329,135,56,192,110,59,76,387,167,173,147,154,71,91, 
 经营活动现金流入小计(万元),18775,11158,5424,14797,10574,6690,3336,12451,9569,12108,8842,9247,7825,5902, 
 购买商品、接受劳务支付的现金(万元),3368,1965,947,2760,1812,1732,479,1957,1879,1860,1273,2010,1914,1796, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3159,2182,1305,2988,2203,1530,872,2573,2009,2092,1643,1726,1372,982, 
 支付的各项税费(万元),2960,1789,1004,2484,1725,1121,579,2319,1785,2202,1759,1771,1333,933, 
 支付的其他与经营活动有关的现金(万元),1288,865,463,1246,984,523,343,1197,976,1221,1017,801,616,566, 
 经营活动现金流出小计(万元),10776,6802,3719,9479,6723,4906,2272,8046,6649,7376,5692,6309,5236,4277, 
 经营活动产生的现金流量净额(万元),7999,4356,1705,5318,3851,1783,1064,4406,2920,4732,3150,2938,2589,1625, 
 收回投资所收到的现金(万元),16500,3700,3700,--,--,--,--,--,--,--,--,--,--,2235, 
 取得投资收益所收到的现金(万元),154,9,9,--,--,--,--,--,--,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),104,99,96,4,--,--,--,74,62,90,48,7,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,191,171,55,--,262,91,208,31,2380,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16758,3808,3805,194,171,55,0,336,153,299,80,2387,2,2239, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2749,1886,860,2207,2011,1249,1214,3665,2586,4610,3286,2792,1152,2075, 
 投资所支付的现金(万元),31500,22300,10700,--,--,--,--,--,--,--,--,--,--,2235, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
