 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),27734,17882,8319,40916,26340,17359,6491,32414,12287,32288,23018,12111, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1864,1502,824,2264,1687,1205,737,2279,1501,561,--,123, 
 收到的其他与经营活动有关的现金(万元),1356,727,187,1775,1376,944,62,1952,823,1635,1522,1257, 
 经营活动现金流入小计(万元),30953,20111,9330,44956,29403,19507,7290,36644,14611,34484,24540,13492, 
 购买商品、接受劳务支付的现金(万元),14644,8819,4016,16835,11951,8434,5036,20847,9433,15464,14529,7163, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6588,4001,1887,8241,5837,3759,1737,7144,3240,6232,4254,1786, 
 支付的各项税费(万元),4574,3331,2016,3777,2661,1732,1035,3766,2175,2952,1942,1323, 
 支付的其他与经营活动有关的现金(万元),7805,5033,2620,8550,5965,3930,2065,7643,3715,6599,4926,3751, 
 经营活动现金流出小计(万元),33611,21185,10540,37404,26415,17856,9873,39399,18562,31247,25652,14023, 
 经营活动产生的现金流量净额(万元),-2658,-1074,-1210,7552,2988,1652,-2583,-2755,-3952,3237,-1112,-531, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
