 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),65841,265113,186274,118707,56605,244744,147134,91841,41523,174038,110738,72890,31837,120371,78574,51006,28280,85095,51931,35483,20608,59475,39219,25905,11310,53575,34043,19642,9786,50001,20329,38597,35001,29050, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),0,486,393,224,30,765,708,460,--,350,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,0,--,--,--,395,--,--,--,411, 
 收到的其他与经营活动有关的现金(万元),3902,8361,11465,7613,4749,15564,11232,8267,4734,17403,11626,7592,4010,14343,9032,3319,1068,6950,5964,3396,1309,6482,3809,2670,690,9591,1347,645,468,2070,602,576,425,656, 
 经营活动现金流入小计(万元),69743,273960,198132,126544,61384,261073,159074,100568,46257,191791,122364,80482,35847,134714,87606,54325,29348,92045,57895,38879,21917,65958,43028,28574,12000,63166,35390,20287,10254,52467,20930,39173,35426,30117, 
 购买商品、接受劳务支付的现金(万元),54174,179311,131398,89982,58039,159429,111333,71581,39953,103679,84536,54048,28493,59338,47884,33837,21509,39630,32971,20244,11295,31820,30624,18392,12120,25850,20642,11420,6722,19343,9215,14062,16568,12573, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17871,68974,49273,34137,18042,55433,42186,28567,16360,40924,29755,19523,11000,36998,28540,18782,10324,31626,19033,13632,8335,26017,15458,11286,7481,24708,18921,13143,7360,20806,9556,14030,11302,8800, 
 支付的各项税费(万元),2823,13454,10490,6159,3719,13768,9465,6729,3092,11800,8216,5175,2429,6967,4962,3089,1361,5083,3649,2709,1137,4577,3678,2694,1257,4028,3063,2161,913,4088,2398,2689,2034,2058, 
 支付的其他与经营活动有关的现金(万元),5580,22837,26435,17361,7593,25051,17206,12136,5636,25144,16858,11482,5025,20965,12726,6500,2243,11895,10060,6124,2274,10526,7402,6347,1977,12108,3475,2705,2041,5008,3141,2445,3265,3366, 
 经营活动现金流出小计(万元),80448,284575,217596,147639,87392,253680,180190,119013,65040,181547,139366,90227,46947,124268,94112,62207,35437,88234,65713,42710,23041,72940,57161,38719,22835,66694,46100,29428,17036,49244,24310,33225,33170,26798, 
 经营活动产生的现金流量净额(万元),-10705,-10616,-19464,-21095,-26008,7393,-21116,-18446,-18783,10244,-17002,-9745,-11099,10446,-6507,-7882,-6089,3811,-7818,-3831,-1124,-6983,-14133,-10145,-10836,-3528,-10710,-9141,-6782,3223,-3380,5948,2256,3319, 
 收回投资所收到的现金(万元),13900,18000,40300,40300,13000,8900,800,--,--,41254,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,500,1000,35, 
 取得投资收益所收到的现金(万元),199,614,519,454,275,86,5,--,0,589,--,--,16,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,1,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,176,31,3,--,36,1,1,0,3,60,60,26,108,57,3,3,10,10,9,37,5,1,1,1,10,4,3,4,21,1,60,65,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,0,0,--,-123,-123,-123,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,34,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14099,18790,40850,40757,13275,9021,805,1,0,41723,-63,-63,43,108,57,3,3,10,10,9,37,5,1,1,1,10,4,3,4,21,35,560,1065,51, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),357,5990,2686,1164,512,7215,4447,3862,2755,6929,1953,1062,483,1846,1555,1035,400,1973,1610,1313,773,6962,6009,433,143,1529,1381,1126,154,948,598,544,490,386, 
 投资所支付的现金(万元),11500,29093,31393,27300,15000,42360,23275,225,0,36068,36000,36000,7200,2200,2000,500,--,3648,--,--,0,--,--,--,--,--,--,--,--,--,--,587,1000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,5000,5000,5000,--,46903,46903,23772,15075,21468,19239,19239,68,--,--,--,--,--,3648,3648,0,--,--,--,--,--,--,--,--,--,--,374,97,276, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,7,--,--,--,20,20,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11857,40082,39078,33464,15512,96478,74625,27858,17830,64465,57192,56301,7751,4046,3555,1535,400,5621,5258,4961,773,6962,6009,433,143,1537,1381,1126,154,968,618,1505,1587,662, 
