 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),131387,87105,59407,28327,144653,108516,67258,32059,171219,120832,74892,40278,219304,141463,86514,24081,43218,22502,11657,5353,23528,13962,8480,4298,14715,9674,6428,2933,19302,14123,9974,5174,31643,19775,12224,5609,22185,15067,9191,12559,9445,9651,2372, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 收到的税费返还(万元),1022,872,734,473,1504,1125,696,424,1423,929,657,560,1227,826,440,362,404,253,173,121,405,243,96,51,416,684,631,--,419,609,609,168,389,226,113,60,330,146,81,264,159,146,4, 
 收到的其他与经营活动有关的现金(万元),13195,7644,4934,3255,6971,7506,6541,4533,6224,10126,4494,2684,6064,2279,1760,869,3003,2176,1310,411,3429,2132,1248,560,3257,3403,1552,411,2795,2536,2045,1777,705,707,487,302,461,271,147,207,106,741,41, 
 经营活动现金流入小计(万元),145604,95621,65075,32055,153128,117148,74496,37017,178866,131886,80043,43522,226595,144568,88714,25312,46625,24931,13140,5885,27361,16338,9823,4909,18388,13760,8610,3345,22515,17268,12628,7120,32737,20709,12825,5971,22976,15483,9418,13030,9711,10538,2417, 
 购买商品、接受劳务支付的现金(万元),11117,9108,6344,2807,12645,10359,7041,4014,14860,8649,5971,2592,11657,5916,3279,1443,3575,2335,1350,564,3088,2214,1340,479,3158,2273,1695,516,3082,2312,1592,594,3137,1397,885,457,1297,832,604,1981,1615,623,186, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),58008,44095,30155,17237,49095,37271,25169,13947,42439,32688,22171,12173,32143,23610,14252,7554,15410,11300,7619,4123,11153,8048,5748,2983,10066,7819,4912,2762,9081,7055,5008,3224,7243,5210,3705,2348,4898,4046,2323,2821,2267,1904,408, 
 支付的各项税费(万元),17329,13214,10988,3535,25938,22799,20127,3245,28347,28128,24970,5531,14391,9698,5358,1688,2491,1476,878,448,1447,1003,729,270,816,932,685,419,2500,2339,1883,824,2825,2165,1529,405,1491,1048,636,1443,1127,1222,128, 
 支付的其他与经营活动有关的现金(万元),6330,4249,3102,1741,7523,7435,5190,2499,8384,8991,5773,4997,6920,9763,6486,3351,4608,4489,2755,1993,3452,2748,1423,1250,3551,2870,2221,1373,5083,3554,2458,1398,3463,3632,1906,655,3214,2107,1222,2063,1583,855,618, 
 经营活动现金流出小计(万元),92784,70665,50589,25320,95201,77864,57527,23705,94029,78455,58885,25293,65112,48987,29375,14036,26084,19600,12601,7128,19141,14014,9240,4983,17591,13894,9514,5069,19746,15261,10941,6040,16668,12404,8025,3865,10900,8034,4785,8308,6593,4604,1340, 
 经营活动产生的现金流量净额(万元),52820,24956,14486,6735,57927,39283,16969,13312,84837,53431,21158,18229,161484,95581,59339,11276,20542,5331,539,-1243,8221,2324,584,-74,797,-134,-904,-1725,2769,2007,1686,1081,16069,8305,4800,2106,12076,7450,4633,4722,3118,5934,1077, 
 收回投资所收到的现金(万元),270,132,132,132,--,1999,1999,1999,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,43,119, 
 取得投资收益所收到的现金(万元),966,876,748,629,4281,4167,3812,1081,18061,13601,9364,2597,22574,17556,7465,2784,1267,588,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,53,23, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,5,5,--,--,--,--,--,1,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,7,1,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),135,135,135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),5759,159449,102299,87223,4220,30954,17352,9757,310,4904,204,69,1110,836,836,221,959,499,99,99,939,222,160,103,2001,301,50,50,433,195,195,--,1023,--,--,0,0,0,0,0,0,746,0, 
